uniqueid,year,incumbent_party_Horacio
14013,2009,PAN
14013,2012,PRI_PVEM
14013,2015,PRI
14013,2018,NA
14014,1995,PRI
14014,1997,PAN
14014,2000,PAN
14014,2003,PRI
14014,2006,PAN
14014,2009,PAN
14014,2012,PRI_PVEM
14014,2015,PRI
14014,2018,NA
14015,1995,PAN
14015,1997,PRI
14015,2000,PRI
14015,2003,PAN
14015,2006,PAN
14015,2009,PAN
14015,2012,PT_MC
14015,2015,PRI_PVEM
14015,2018,NA
14016,1995,PRI
14016,1997,PRI
14016,2000,PRI
14016,2003,PAN
14016,2006,PRI
14016,2009,PAN
14016,2012,PT_MC
14016,2015,PES
14016,2018,NA
14017,1995,PRI
14017,1997,PRI
14017,2000,PAN
14017,2003,PRI
14017,2006,PAN
14017,2009,PAN
14017,2012,PAN
14017,2015,PAN
14017,2018,NA
14018,1995,PAN
14018,1997,PAN
14018,2000,PRI
14018,2003,PAN
14018,2006,PRI
14018,2009,PAN
14018,2012,PRI_PVEM
14018,2015,PRI_PVEM
14018,2018,NA
14019,1995,PRI
14019,1997,PRI
14019,2000,PRI
14019,2003,PRI
14019,2006,PRI
14019,2009,PAN
14019,2012,PRI_PVEM
14019,2015,PRI
14019,2018,NA
14020,1995,PRI
14020,1997,PT
14020,2000,PAN
14020,2003,PAN
14020,2006,PRI
14020,2009,PRI_PANAL
14020,2012,PRI_PVEM
14020,2015,PRI
14020,2018,NA
14021,1995,PAN
14021,1997,PRI
14021,2000,PRI
14021,2003,PRI
14021,2006,PRD_PT
14021,2009,PVEM
14021,2012,PRI_PVEM
14021,2015,PRI
14021,2018,NA
14022,1995,PRI
14022,1997,PRI
14022,2000,PRI
14022,2003,PRI
14022,2009,PAN
14022,2012,PAN
14022,2015,MC
14022,2018,NA
14023,1995,PAN
14023,1997,PAN
14023,2000,PAN
14023,2003,PRI
14023,2006,PAN
14023,2009,PRI_PANAL
14023,2012,PRI_PVEM
14023,2015,MC
14023,2018,NA
14024,1995,PRD
14024,1997,PRD
14024,2000,PAN
14024,2003,PAN
14024,2006,PRD_PT
14024,2009,PAN
14024,2012,PAN
14024,2015,PRI_PVEM
14024,2018,NA
14025,1995,PAN
14025,1997,PAN
14025,2000,PRI
14025,2003,PAN
14025,2006,PAN
14025,2009,PAN
14025,2012,PRI_PVEM
14025,2015,PAN
14025,2018,NA
14026,1995,PAN
14026,1997,PRI
14026,2000,PRI
14026,2003,PAN
14026,2006,PAN
14026,2009,PAN
14026,2012,PRI_PVEM
14026,2015,PRI
14026,2018,NA
14027,1995,PRI
14027,1997,PRI
14027,2000,PRI
14027,2003,PAN
14027,2006,PAN
14027,2009,PAN
14027,2012,PRI_PVEM
14027,2015,PAN
14027,2018,NA
14028,1995,PAN
14028,1997,PAN
14028,2000,PRI
14028,2003,PAN
14028,2006,PRI
14028,2009,PAN
14028,2012,PAN
14028,2015,PAN
14028,2018,NA
14029,1995,PRD
14029,1997,PRD
14029,2000,PRD
14029,2003,PAN
14029,2006,PRI
14029,2009,MC
14029,2012,PT_MC
14029,2015,PT
14029,2018,NA
14030,1995,PRI
14030,1997,PRI
14030,2000,PAN
14030,2003,PAN
14030,2006,PRI
14030,2009,PAN
14030,2012,PAN
14030,2015,PRI_PVEM
14030,2018,NA
14031,1995,PRI
14031,1997,PRI
14031,2000,PRI
14031,2003,PRI
14031,2006,PRI
14031,2009,PAN
14031,2012,PAN
14031,2015,PAN
14031,2018,NA
14032,1995,PRI
14032,1997,PRI
14032,2000,PRI
14032,2003,PAN
14032,2006,PAN
14032,2009,PRI_PANAL
14032,2012,PRI_PVEM
14032,2015,PRD
14032,2018,NA
14033,1995,PRI
14033,1997,PRI
14033,2000,PRI
14033,2003,PRI
14033,2006,PAN
14033,2009,PRI_PANAL
14033,2012,PRI_PVEM
14033,2015,PAN
14033,2018,NA
14034,1995,PRI
14034,1997,PRI
14034,2000,PAN
14034,2003,PRI
14034,2006,PAN
14034,2009,PAN
14034,2012,PRI_PVEM
14034,2015,PRI
14034,2018,NA
14035,1995,PAN
14035,1997,PRI
14035,2000,PRI
14035,2003,PAN
14035,2006,PRI
14035,2009,PRI_PANAL
14035,2012,PAN
14035,2015,PAN
14035,2018,NA
14036,1995,PRI
14036,1997,PAN
14036,2000,PAN
14036,2003,PRI
14036,2006,PAN
14036,2009,PVEM
14036,2012,PAN
14036,2015,MC
14036,2018,NA
14037,1995,PAN
14037,1997,PRI
14037,2000,PRI
14037,2003,PRI
14037,2006,PRI
14037,2009,PRI_PANAL
14037,2012,PAN
14037,2015,PRI
14037,2018,NA
14038,1995,PRI
14038,1997,PRI
14038,2000,PAN
14038,2003,PRI
14038,2006,PRI
14038,2009,PVEM
14038,2012,NA
14038,2015,PRI
14038,2018,NA
14039,1995,PAN
14039,1997,PAN
14039,2000,PAN
14039,2003,PAN
14039,2006,PAN
14039,2009,PRI_PANAL
14039,2012,PRI_PVEM
14039,2015,MC
14039,2018,NA
14040,1995,PRI
14040,1997,PRI
14040,2000,PRI
14040,2003,PRI
14040,2006,PAN
14040,2009,PRD
14040,2012,PRI_PVEM
14040,2015,PRI
14040,2018,NA
14041,1995,PRI
14041,1997,PAN
14041,2000,PAN
14041,2003,PAN
14041,2006,PRI
14041,2009,PAN
14041,2012,PRI_PVEM
14041,2015,PRI
14041,2018,NA
14042,1995,PAN
14042,1997,PRI
14042,2000,PAN
14042,2003,PRI
14042,2006,PAN
14042,2009,PAN
14042,2012,PRI_PVEM
14042,2015,PAN
14042,2018,NA
14043,1995,PRI
14043,1997,PRI
14043,2000,PRD
14043,2003,PAN
14043,2006,PVEM
14043,2009,PAN
14043,2012,PRI_PVEM
14043,2015,PRI_PVEM
14043,2018,NA
14044,1995,PAN
14044,1997,PRI
14044,2000,PRI
14044,2003,PAN
14044,2006,PAN
14044,2009,PRI_PANAL
14044,2012,PRI_PVEM
14044,2015,PRI
14044,2018,NA
14045,1995,PAN
14045,1997,PRI
14045,2000,PRI
14045,2003,PRI
14045,2006,PRI
14045,2009,PVEM
14045,2012,PRI_PVEM
14045,2015,PT
14045,2018,NA
14046,1995,PAN
14046,1997,PAN
14046,2000,PAN
14046,2003,PAN
14046,2006,PAN
14046,2009,PRI_PANAL
14046,2012,PRI_PVEM
14046,2015,PAN
14046,2018,NA
14047,1995,PRI
14047,1997,PRI
14047,2000,PAN
14047,2003,PVEM
14047,2006,PAN
14047,2009,PRI_PANAL
14047,2012,PAN
14047,2015,PRI
14047,2018,NA
14048,1995,PAN
14048,1997,PAN
14048,2000,PAN
14048,2003,PRI
14048,2006,PAN
14048,2009,PAN
14048,2012,PRI_PVEM
14048,2015,PRI
14048,2018,NA
14049,1995,PRI
14049,1997,PAN
14049,2000,PAN
14049,2003,PRI
14049,2006,PRI
14049,2009,PRI_PANAL
14049,2012,PRI_PVEM
14049,2015,MC
14049,2018,NA
14050,1995,PAN
14050,1997,PAN
14050,2000,PRI
14050,2003,PVEM
14050,2006,PAN
14050,2009,PAN
14050,2012,PRI_PVEM
14050,2015,MC
14050,2018,NA
14051,1995,PAN
14051,1997,PRI
14051,2000,PAN
14051,2003,PAN
14051,2006,PRI
14051,2009,PRI_PANAL
14051,2012,PRI_PVEM
14051,2015,MC
14051,2018,NA
14052,1995,PRI
14052,1998,PAN
14052,2000,PRI
14052,2003,PAN
14052,2006,PAN
14052,2009,PAN
14052,2012,PRI_PVEM
14052,2015,PRI
14052,2018,NA
14053,1995,PAN
14053,1997,PRI
14053,2000,PAN
14053,2003,PAN
14053,2006,PAN
14053,2009,PRI_PANAL
14053,2012,PRI_PVEM
14053,2015,PRI_PVEM
14053,2018,NA
14054,1995,PRI
14054,1997,PRD
14054,2000,PAN
14054,2003,PRI
14054,2006,PRI
14054,2009,PAN
14054,2012,PRD
14054,2015,PRD
14054,2018,NA
14055,1995,PAN
14055,1997,PRI
14055,2000,PRI
14055,2003,PAN
14055,2006,PRI
14055,2009,PAN
14055,2012,PRI_PVEM
14055,2015,PRI
14055,2018,NA
14056,1995,PAN
14056,1997,PAN
14056,2000,PRI
14056,2003,PAN
14056,2006,PAN
14056,2009,PRI_PANAL
14056,2012,PRI_PVEM
14056,2015,PRI
14056,2018,NA
14057,1995,PartCardenista
14057,1997,PRI
14057,2000,PRD
14057,2003,PRI
14057,2006,PRD_PT
14057,2009,PAN
14057,2012,PT_MC
14057,2015,PRI
14057,2018,NA
14058,1995,PAN
14058,1997,PAN
14058,2000,PRI
14058,2003,PVEM
14058,2006,PVEM
14058,2009,PAN
14058,2012,PT_MC
14058,2015,PRI_PVEM
14058,2018,NA
14059,1995,PRI
14059,1997,PRD
14059,2000,PRI
14059,2003,PRI
14059,2006,PRI
14059,2009,PRD
14059,2012,PRI_PVEM
14059,2015,PRI_PVEM
14059,2018,NA
14060,1995,PRI
14060,1997,PAN
14060,2000,PAN
14060,2003,PAN
14060,2006,PAN
14060,2009,PRI_PANAL
14060,2012,PAN
14060,2015,PRI
14060,2018,NA
14061,1995,PRI
14061,1997,PRI
14061,2000,PRI
14061,2003,PRI
14061,2006,PAN
14061,2009,PAN
14061,2012,PRI_PVEM
14061,2015,PRI
14061,2018,NA
14062,1995,PRI
14062,1997,PRI
14062,2000,PRI
14062,2003,PRI
14062,2006,PAN
14062,2009,PAN
14062,2012,PRI_PVEM
14062,2015,MC
14062,2018,NA
14063,1995,PD
14063,1997,PRI
14063,2000,PRI
14063,2003,PRI
14063,2006,PAN
14063,2009,PRI_PANAL
14063,2012,PRI_PVEM
14063,2015,MC
14063,2018,NA
14064,1995,PAN
14064,1997,PRD
14064,2000,PRD
14064,2003,PRI
14064,2006,PRD_PT
14064,2009,PAN
14064,2012,PRI_PVEM
14064,2015,PRI_PVEM
14064,2018,NA
14065,1995,PRI
14065,1997,PRI
14065,2000,MC
14065,2003,PRI
14065,2006,PRI
14065,2009,PRI_PANAL
14065,2012,PT_MC
14065,2015,MC
14065,2018,NA
14066,1995,PAN
14066,1997,PRI
14066,2000,PAN
14066,2003,PRI
14066,2006,PRD_PT
14066,2009,PRD
14066,2012,PRI_PVEM
14066,2015,PRI_PVEM
14066,2018,NA
14067,1995,PAN
14067,1997,PAN
14067,2000,PAN
14067,2003,PRI
14067,2006,PRI
14067,2009,PRI_PANAL
14067,2012,PT_MC
14067,2015,MC
14067,2018,NA
14068,1995,PAN
14068,1997,PRI
14068,2000,PRI
14068,2003,PAN
14068,2006,PAN
14068,2009,PAN
14068,2012,PRI_PVEM
14068,2015,PAN
14068,2018,NA
14069,1995,PRD
14069,1997,PRD
14069,2000,PRI
14069,2003,PRI
14069,2006,PRI
14069,2009,PRI_PANAL
14069,2012,PRI_PVEM
14069,2015,PRI
14069,2018,NA
14070,1995,PAN
14070,1997,PRI
14070,2000,PAN
14070,2003,PAN
14070,2006,PRI
14070,2009,PRI_PANAL
14070,2012,PRI_PVEM
14070,2015,PRI
14070,2018,NA
14071,1995,PRI
14071,1997,PRI
14071,2000,PRI
14071,2003,PRI
14071,2006,PRI
14071,2009,PRI
14071,2012,PRI_PVEM
14071,2015,PAN
14071,2018,NA
14072,1995,PAN
14072,1997,PAN
14072,2000,PRI
14072,2003,PAN
14072,2006,PAN
14072,2009,PAN
14072,2012,PRI_PVEM
14072,2015,PRI
14072,2018,NA
14073,1995,PRI
14073,1997,PAN
14073,2000,PVEM
14073,2003,PVEM
14073,2006,PAN
14073,2009,PAN
14073,2012,PRI_PVEM
14073,2015,PAN
14073,2018,NA
14074,1995,PRI
14074,1997,PRI
14074,2000,PAN
14074,2003,PRI
14074,2006,PAN
14074,2009,PAN
14074,2012,PRI_PVEM
14074,2015,PRI
14074,2018,NA
14075,1995,PRI
14075,1997,PRD
14075,2000,PRD
14075,2003,PRI
14075,2006,PRI
14075,2009,PAN
14075,2012,PRI_PVEM
14075,2015,PRI
14075,2018,NA
14076,1995,PRI
14076,1997,PRI
14076,2000,PRI
14076,2003,PAN
14076,2006,PRI
14076,2009,PRI_PANAL
14076,2012,PRI_PVEM
14076,2015,PAN
14076,2018,NA
14077,1995,PRD
14077,1997,PRI
14077,2000,PAN
14077,2003,PAN
14077,2006,PRD_PT
14077,2009,PRI_PANAL
14077,2012,PRI_PVEM
14077,2015,MC
14077,2018,NA
14078,1995,PAN
14078,1997,PAN
14078,2000,PAN
14078,2003,PVEM
14078,2006,PAN
14078,2009,PRI_PANAL
14078,2012,PRI_PVEM
14078,2015,PAN
14078,2018,NA
14079,1995,PAN
14079,1997,PRI
14079,2000,PAN
14079,2003,PAN
14079,2006,PAN
14079,2009,PRI
14079,2012,PRI_PVEM
14079,2015,MC
14079,2018,NA
14080,1995,PRI
14080,1997,PRI
14080,2000,PRI
14080,2003,PRI
14080,2006,PRD_PT
14080,2009,PRI_PANAL
14080,2012,PRI_PVEM
14080,2015,MC
14080,2018,NA
14081,1995,PAN
14081,1997,PAN
14081,2000,PAN
14081,2003,PAN
14081,2006,PAN
14081,2009,PAN
14081,2012,PRI_PVEM
14081,2015,PRI
14081,2018,NA
14082,1995,PAN
14082,1997,PRD
14082,2000,PRI
14082,2003,PRD
14082,2006,PVEM
14082,2009,PRD
14082,2012,PRI_PVEM
14082,2015,PRD
14082,2018,NA
14083,1995,PRI
14083,1997,PRD
14083,2000,PRI
14083,2003,PRI
14083,2006,PRD_PT
14083,2009,PRD
14083,2012,PRI_PVEM
14083,2015,PRI_PVEM
14083,2018,NA
14084,1995,PAN
14084,1997,PRI
14084,2000,PRI
14084,2003,PRI
14084,2006,PRI
14084,2009,PAN
14084,2012,PRI_PVEM
14084,2015,PRI_PVEM
14084,2018,NA
14085,1995,PAN
14085,1997,PRI
14085,2000,PRI
14085,2004,PAN
14085,2006,PAN
14085,2009,PAN
14085,2012,PRD
14085,2015,PRI_PVEM
14085,2018,NA
14086,1995,PRI
14086,1997,PRI
14086,2000,PRI
14086,2003,PAN
14086,2006,PRD_PT
14086,2009,PRI_PANAL
14086,2012,PANAL
14086,2015,PRD
14086,2018,NA
14087,1995,PRI
14087,1997,PAN
14087,2000,PAN
14087,2003,PRI
14087,2006,PAN
14087,2009,PRI_PANAL
14087,2012,PRD
14087,2015,PRI
14087,2018,NA
14088,1995,PRI
14088,1997,PRI
14088,2000,PAN
14088,2003,PRI
14088,2006,PRI
14088,2009,PRI_PANAL
14088,2012,PRI_PVEM
14088,2015,PAN
14088,2018,NA
14089,1995,PAN
14089,1997,PAN
14089,2000,PAN
14089,2003,PRI
14089,2006,PRI
14089,2009,PAN
14089,2012,PT_MC
14089,2015,MC
14089,2018,NA
14090,1995,PRI
14090,1997,PRI
14090,2000,PVEM
14090,2003,PRI
14090,2006,PAN
14090,2009,PAN
14090,2012,PAN
14090,2015,PAN
14090,2018,NA
14091,1995,PAN
14091,1997,PRI
14091,2000,PRI
14091,2003,PRI
14091,2006,PRI
14091,2009,PAN
14091,2012,PRI_PVEM
14091,2015,PAN
14091,2018,NA
14092,1995,PRI
14092,1997,PRI
14092,2000,PAN
14092,2003,PRI
14092,2006,PRI
14092,2009,PAN
14092,2012,PRI_PVEM
14092,2015,PAN
14092,2018,NA
14093,1995,PAN
14093,1997,PAN
14093,2000,PAN
14093,2003,PAN
14093,2006,PAN
14093,2009,PRI_PANAL
14093,2012,PAN
14093,2015,MC
14093,2018,NA
14094,1995,PAN
14094,1997,PAN
14094,2000,PAN
14094,2003,PRI
14094,2006,PAN
14094,2009,PAN
14094,2012,PAN
14094,2015,PRI_PVEM
14094,2018,NA
14095,1995,PRI
14095,1997,PRI
14095,2000,PRI
14095,2003,PRD
14095,2006,PRI
14095,2009,PRD
14095,2012,PRD
14095,2015,PAN
14095,2018,NA
14096,1995,PRI
14096,1997,PRI
14096,2000,PAN
14096,2003,PRI
14096,2006,PRI
14096,2009,PAN
14096,2012,PRI_PVEM
14096,2015,PRI
14096,2018,NA
14097,1995,PAN
14097,1997,PRI
14097,2000,PRI
14097,2003,PAN
14097,2006,PAN
14097,2009,PRD_PT
14097,2012,PT_MC
14097,2015,MC
14097,2018,NA
14098,1995,PAN
14098,1997,PAN
14098,2000,PAN
14098,2003,PRI
14098,2006,PAN
14098,2009,PRI_PANAL
14098,2012,PRI_PVEM
14098,2015,MC
14098,2018,NA
14099,1995,PRI
14099,1997,PRI
14099,2000,PRI
14099,2003,PRI
14099,2006,PRI
14099,2009,PAN
14099,2012,PRI_PVEM
14099,2015,PRI
14099,2018,NA
14100,1995,PRI
14100,1997,PRD
14100,2000,PRI
14100,2003,PRD
14100,2006,PRI
14100,2009,PRI_PANAL
14100,2012,PRD
14100,2015,PAN_PRD
14100,2018,NA
14101,1995,PAN
14101,1997,PRI
14101,2000,PRI
14101,2003,PRI
14101,2006,PAN
14101,2009,PRI_PANAL
14101,2012,PRI
14101,2015,PRI
14101,2018,NA
14102,1995,PRI
14102,1997,PAN
14102,2000,PAN
14102,2003,PRI
14102,2006,PAN
14102,2009,PAN
14102,2012,PAN
14102,2015,PAN_PRD
14102,2018,NA
14103,1995,PAN
14103,1997,PAN
14103,2000,PRI
14103,2003,PRI
14103,2006,PAN
14103,2009,PRI_PANAL
14103,2012,PAN
14103,2015,PRI
14103,2018,NA
14104,1995,PAN
14104,1997,PAN
14104,2000,PRI
14104,2003,PRI
14104,2006,PAN
14104,2009,PAN
14104,2012,PRI_PVEM
14104,2015,PRI
14104,2018,NA
14105,1995,PRI
14105,1997,PRI
14105,2000,PAN
14105,2003,PRI
14105,2006,PAN
14105,2009,PRI_PANAL
14105,2012,PRI_PVEM
14105,2015,PRI
14105,2018,NA
14106,1995,PRI
14106,1997,PRI
14106,2000,PRI
14106,2003,PRD
14106,2006,PAN
14106,2009,PRI_PANAL
14106,2012,PRI_PVEM
14106,2015,PRI
14106,2018,NA
14107,1995,PRI
14107,1997,PT
14107,2000,PRI
14107,2003,PRI
14107,2007,PVEM_MC
14107,2009,PAN
14107,2012,PRI_PVEM
14107,2015,MC
14107,2018,NA
14108,1995,PT
14108,1997,PRI
14108,2000,PVEM
14108,2003,PAN
14108,2006,PVEM
14108,2009,PAN
14108,2012,PRI_PVEM
14108,2015,PANAL
14108,2018,NA
14109,1995,PRI
14109,1997,PRI
14109,2000,PRI
14109,2003,PRI
14109,2006,PAN
14109,2009,PAN
14109,2012,PAN
14109,2015,PAN
14109,2018,NA
14110,1995,PAN
14110,1997,PAN
14110,2000,PAN
14110,2003,PAN
14110,2006,PAS
14110,2009,PAN
14110,2012,PRI_PVEM
14110,2015,PRI
14110,2018,NA
14111,1995,PRI
14111,1997,PAN
14111,2000,PAN
14111,2003,PAN
14111,2006,PAN
14111,2009,PAN
14111,2012,PAN
14111,2015,PRI
14111,2018,NA
14112,1995,PRI
14112,1997,PRI
14112,2000,PRI
14112,2003,PAN
14112,2006,PAN
14112,2009,PRI_PANAL
14112,2012,PAN
14112,2015,PAN
14112,2018,NA
14113,1995,PRI
14113,1997,PAN
14113,2000,PRI
14113,2003,PAN
14113,2006,PRI
14113,2009,PRD
14113,2012,PRI_PVEM
14113,2015,PRI
14113,2018,NA
14114,1995,PAN
14114,1997,PAN
14114,2000,PRI
14114,2003,PVEM
14114,2006,PRI
14114,2009,MC
14114,2012,PRI_PVEM
14114,2015,PH
14114,2018,NA
14115,1995,PRI
14115,1997,PAN
14115,2000,PRI
14115,2003,PAN
14115,2006,PRI
14115,2009,PAN
14115,2012,PRI_PVEM
14115,2015,PAN
14115,2018,NA
14116,1995,PRI
14116,1997,PRI
14116,2000,PAN
14116,2003,PAN
14116,2006,PAN
14116,2009,PRI_PANAL
14116,2012,PANAL
14116,2015,PRI
14116,2018,NA
14117,1995,PRI
14117,1997,PRI
14117,2000,PRI
14117,2003,PAN
14117,2006,PAN
14117,2009,PRI_PANAL
14117,2012,PRI_PVEM
14117,2015,PRI
14117,2018,NA
14118,1995,PAN
14118,1997,PAN
14118,2000,PAN
14118,2003,PRI
14118,2006,PAN
14118,2009,PAN
14118,2012,PAN
14118,2015,PRI_PVEM
14118,2018,NA
14119,1995,PRD
14119,1997,PRI
14119,2000,PRI
14119,2003,PRI
14119,2006,PRI
14119,2009,PAN
14119,2012,PRI_PVEM
14119,2015,MC
14119,2018,NA
14120,1995,PAN
14120,1997,PAN
14120,2000,PAN
14120,2003,PRI
14120,2006,PAN
14120,2009,PRI_PANAL
14120,2012,PRI_PVEM
14120,2015,MC
14120,2018,NA
14121,1995,PAN
14121,1997,PRI
14121,2000,PRI
14121,2003,PRD
14121,2006,PAN
14121,2009,PAN
14121,2012,PRI_PVEM
14121,2015,PAN_PRD
14121,2018,NA
14122,1995,PRI
14122,1997,PRI
14122,2000,PRI
14122,2003,PAN
14122,2006,PRI
14122,2009,PAN
14122,2012,PRI_PVEM
14122,2015,PRI
14122,2018,NA
14123,1995,PRI
14123,1997,PRI
14123,2000,PRI
14123,2003,PAN
14123,2006,PRI
14123,2009,PAN
14123,2012,PRI_PVEM
14123,2015,PRD
14123,2018,NA
14124,1995,PAN
14124,1997,PAN
14124,2000,PRD
14124,2003,PRI
14124,2006,PAN
14124,2009,PVEM
14124,2012,PRI_PVEM
14124,2015,MC
14124,2018,NA
14125,2006,PAN
14125,2009,PAN
14125,2012,PRI_PVEM
14125,2015,PRI
14125,2018,NA
