CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,2,MERIDA,50,MERIDA,480,2,254,181,6,0,12,5,3,122,8,5,6,5,0,0,8,2,0,0,617,0,17,634,939
,31,YUCATAN,2,MERIDA,50,MERIDA,498,2,256,203,8,3,14,6,1,139,4,0,5,5,0,0,13,0,0,1,658,0,14,672,970
,31,YUCATAN,2,MERIDA,50,MERIDA,499,2,208,182,15,9,20,6,0,137,3,1,3,2,0,0,10,2,0,0,598,0,21,619,921
,31,YUCATAN,2,MERIDA,50,MERIDA,500,3,388,303,23,8,34,7,6,324,8,9,2,7,0,0,5,1,2,2,1129,0,37,1166,1792
,31,YUCATAN,2,MERIDA,50,MERIDA,501,1,199,133,7,2,7,5,1,72,0,3,2,0,0,3,0,0,1,1,436,0,5,441,588
,31,YUCATAN,2,MERIDA,50,MERIDA,521,1,160,121,4,2,1,0,4,97,0,1,0,2,0,0,4,0,0,1,397,1,9,407,586
,31,YUCATAN,2,MERIDA,50,MERIDA,522,2,264,225,5,4,4,3,2,123,1,6,2,7,0,0,2,0,0,0,648,0,25,673,892
,31,YUCATAN,2,MERIDA,50,MERIDA,523,2,345,250,10,6,15,6,8,181,2,6,3,3,0,0,9,1,0,0,845,0,17,862,1238
,31,YUCATAN,2,MERIDA,50,MERIDA,524,1,218,110,6,4,5,4,6,115,4,3,1,1,0,0,2,2,0,1,482,0,6,488,733
,31,YUCATAN,2,MERIDA,50,MERIDA,540,2,319,203,10,2,12,2,6,126,6,11,2,6,1,0,2,0,0,1,709,0,14,723,957
,31,YUCATAN,2,MERIDA,50,MERIDA,582,2,206,186,2,11,4,0,2,137,10,2,2,1,0,0,3,1,1,1,569,1,8,578,845
,31,YUCATAN,2,MERIDA,50,MERIDA,583,1,224,145,9,2,2,1,3,101,5,8,0,0,0,0,3,1,0,0,504,0,12,516,720
,31,YUCATAN,2,MERIDA,50,MERIDA,584,1,101,57,1,1,5,2,0,58,2,2,2,1,0,0,2,0,0,0,234,0,1,235,353
,31,YUCATAN,2,MERIDA,50,MERIDA,585,1,113,55,1,1,2,2,0,66,4,0,0,0,0,0,1,2,0,1,248,0,7,255,419
,31,YUCATAN,2,MERIDA,50,MERIDA,586,1,123,26,0,7,9,5,3,84,3,4,3,2,0,0,3,1,0,0,273,0,13,286,571
,31,YUCATAN,2,MERIDA,50,MERIDA,587,1,203,156,3,1,7,6,1,111,4,10,3,3,0,0,2,0,0,1,511,0,12,523,736
,31,YUCATAN,2,MERIDA,50,MERIDA,588,3,280,189,21,9,12,9,1,185,8,5,6,6,1,0,2,1,0,1,736,0,16,752,1066
,31,YUCATAN,2,MERIDA,50,MERIDA,589,2,290,228,13,9,15,6,5,158,9,6,5,7,0,0,7,1,0,1,760,0,33,793,1173
,31,YUCATAN,2,MERIDA,50,MERIDA,590,2,319,268,10,3,8,3,6,193,6,6,10,7,2,0,6,3,1,1,852,1,19,872,1190
,31,YUCATAN,2,MERIDA,50,MERIDA,591,1,171,104,6,3,6,1,2,69,3,3,3,1,0,0,2,0,0,0,374,0,12,386,521
,31,YUCATAN,2,MERIDA,50,MERIDA,592,1,163,103,3,3,7,4,0,96,6,5,4,2,0,0,3,1,0,0,400,0,16,416,580
,31,YUCATAN,2,MERIDA,50,MERIDA,593,1,191,154,7,3,2,1,1,116,1,5,3,5,0,0,3,1,0,2,495,0,8,503,733
,31,YUCATAN,2,MERIDA,50,MERIDA,594,2,423,295,9,5,11,5,11,182,4,11,14,1,1,0,9,0,0,0,981,0,26,1007,1440
,31,YUCATAN,2,MERIDA,50,MERIDA,595,1,136,147,4,2,4,4,1,81,5,4,2,2,1,0,1,0,0,0,394,0,0,394,576
,31,YUCATAN,2,MERIDA,50,MERIDA,596,2,317,232,6,7,12,1,5,159,4,6,2,5,0,0,6,1,0,2,765,0,15,780,1099
,31,YUCATAN,2,MERIDA,50,MERIDA,597,2,228,169,11,1,9,4,2,103,3,5,1,5,2,1,2,1,0,3,550,0,20,570,846
,31,YUCATAN,2,MERIDA,50,MERIDA,598,2,281,179,17,3,15,6,3,134,4,7,3,9,0,0,4,0,0,1,666,0,18,684,1082
,31,YUCATAN,2,MERIDA,50,MERIDA,599,2,237,177,26,2,16,6,0,166,5,6,1,5,1,1,6,2,0,0,657,0,16,673,973
,31,YUCATAN,2,MERIDA,50,MERIDA,600,3,541,358,15,4,28,9,1,283,7,7,3,6,0,0,6,2,0,2,1272,0,30,1302,1902
,31,YUCATAN,2,MERIDA,50,MERIDA,601,2,277,201,4,6,11,3,4,133,6,10,5,4,1,0,4,0,1,0,670,1,12,683,945
,31,YUCATAN,2,MERIDA,50,MERIDA,602,2,245,201,6,1,9,4,1,159,2,4,2,3,1,0,3,1,1,3,646,0,6,652,995
,31,YUCATAN,2,MERIDA,50,MERIDA,603,3,455,327,15,6,19,3,3,259,4,11,5,10,0,0,3,5,1,2,1128,0,52,1180,1785
,31,YUCATAN,2,MERIDA,50,MERIDA,604,3,456,328,10,8,14,10,6,220,5,12,4,1,1,0,2,3,1,4,1085,0,32,1117,1599
,31,YUCATAN,2,MERIDA,50,MERIDA,605,2,370,335,9,5,8,3,0,171,3,7,5,8,1,0,1,1,0,0,927,0,17,944,1348
,31,YUCATAN,2,MERIDA,50,MERIDA,606,2,368,271,5,4,11,9,3,198,1,10,0,2,2,0,3,6,0,3,896,0,17,913,1402
,31,YUCATAN,2,MERIDA,50,MERIDA,607,2,343,281,7,3,9,5,2,160,4,8,3,10,1,0,3,0,0,0,839,0,25,864,1254
,31,YUCATAN,2,MERIDA,50,MERIDA,608,4,733,487,15,14,32,9,5,404,14,11,5,6,0,0,10,0,0,10,1755,0,20,1775,2546
,31,YUCATAN,3,MERIDA,50,MERIDA,308,11,2149,1390,69,30,82,26,34,1282,29,33,19,19,8,3,36,7,0,4,5220,1,67,5288,7694
,31,YUCATAN,3,MERIDA,50,MERIDA,309,2,263,235,15,11,6,6,4,161,8,1,1,8,0,0,7,1,0,3,730,0,16,746,1007
,31,YUCATAN,3,MERIDA,50,MERIDA,310,2,328,290,8,5,13,10,4,219,8,6,1,2,0,0,5,0,0,1,900,0,12,912,1226
,31,YUCATAN,3,MERIDA,50,MERIDA,343,2,170,208,14,5,13,5,8,160,0,5,4,1,0,0,5,1,0,2,601,0,12,613,899
,31,YUCATAN,3,MERIDA,50,MERIDA,344,2,253,192,10,9,5,8,7,182,6,6,2,2,0,0,5,1,0,1,689,0,12,701,925
,31,YUCATAN,3,MERIDA,50,MERIDA,345,2,207,190,9,1,5,1,5,133,5,4,3,1,1,0,3,0,0,1,569,0,5,574,752
,31,YUCATAN,3,MERIDA,50,MERIDA,374,2,269,183,6,0,5,1,0,182,0,1,0,1,2,0,3,1,0,1,655,0,19,674,854
,31,YUCATAN,3,MERIDA,50,MERIDA,375,2,247,214,5,7,18,7,1,198,7,6,10,3,0,0,7,4,0,2,736,3,28,767,1200
,31,YUCATAN,3,MERIDA,50,MERIDA,381,2,226,249,6,2,9,2,0,133,2,2,1,3,0,0,3,2,0,1,641,0,6,647,843
,31,YUCATAN,3,MERIDA,50,MERIDA,382,14,2650,1768,97,35,107,35,29,1707,57,48,24,21,5,0,42,18,2,10,6655,1,94,6750,10182
,31,YUCATAN,3,MERIDA,50,MERIDA,469,2,221,175,12,7,11,3,2,74,7,7,7,4,1,0,5,0,0,3,539,1,25,565,844
,31,YUCATAN,3,MERIDA,50,MERIDA,470,2,236,217,9,3,16,5,4,104,8,5,3,0,0,0,7,2,0,2,621,0,13,634,903
,31,YUCATAN,3,MERIDA,50,MERIDA,471,5,829,659,17,16,37,6,12,532,15,11,6,16,0,1,16,6,0,5,2184,0,42,2226,3359
,31,YUCATAN,3,MERIDA,50,MERIDA,472,3,456,328,13,6,20,11,7,298,11,5,5,7,1,0,9,0,0,0,1177,0,27,1204,1704
,31,YUCATAN,3,MERIDA,50,MERIDA,473,16,2514,1989,78,44,138,53,28,1973,70,44,31,35,6,1,51,11,1,12,7079,7,94,7180,11377
,31,YUCATAN,3,MERIDA,50,MERIDA,475,3,328,357,10,9,22,7,10,256,9,7,4,11,7,0,13,3,4,6,1063,0,17,1080,1606
,31,YUCATAN,3,MERIDA,50,MERIDA,476,20,3284,2128,120,66,133,68,42,2558,84,57,37,36,1,1,79,20,0,22,8736,1,157,8894,14866
,31,YUCATAN,3,MERIDA,50,MERIDA,477,4,675,531,36,15,30,17,10,473,18,11,3,6,2,0,14,4,0,5,1850,1,39,1890,2955
,31,YUCATAN,3,MERIDA,50,MERIDA,644,6,906,603,16,20,35,22,9,501,21,16,2,12,2,0,19,7,1,3,2195,0,63,2258,3898
,31,YUCATAN,3,MERIDA,50,MERIDA,648,2,330,316,8,6,14,7,1,163,6,6,2,9,0,0,1,2,0,0,871,0,10,881,1213
,31,YUCATAN,3,MERIDA,50,MERIDA,1082,2,171,126,5,1,17,2,3,186,3,5,1,2,1,0,1,2,0,1,527,0,5,532,940
,31,YUCATAN,3,MERIDA,50,MERIDA,1083,2,292,250,9,2,12,3,1,208,14,6,5,4,0,0,7,2,0,0,815,0,8,823,1240
,31,YUCATAN,3,MERIDA,50,MERIDA,1084,1,108,113,1,4,10,3,3,80,2,6,3,1,3,0,3,1,1,1,343,0,10,353,572
,31,YUCATAN,3,MERIDA,50,MERIDA,1085,1,156,129,5,2,10,3,1,165,8,3,2,1,0,0,0,1,1,0,487,0,9,496,625
,31,YUCATAN,3,MERIDA,50,MERIDA,1086,2,175,150,10,4,17,6,0,140,7,0,3,4,0,0,4,1,0,0,521,0,11,532,761
,31,YUCATAN,3,MERIDA,50,MERIDA,1087,1,91,99,3,1,14,4,2,101,3,2,0,1,0,0,2,2,0,0,325,0,4,329,493
,31,YUCATAN,3,MERIDA,50,MERIDA,1088,2,268,189,10,2,12,3,3,180,1,9,5,1,0,0,3,2,0,2,690,0,8,698,993
,31,YUCATAN,3,MERIDA,50,MERIDA,1089,1,135,117,3,7,16,4,7,93,8,1,0,1,0,0,5,1,0,0,398,0,8,406,637
,31,YUCATAN,3,MERIDA,50,MERIDA,1090,1,189,106,3,4,7,2,2,124,0,5,1,4,1,0,7,1,0,2,458,0,7,465,691
,31,YUCATAN,3,MERIDA,50,MERIDA,1091,2,229,186,4,9,18,7,2,179,3,9,1,5,1,0,5,2,1,3,664,0,31,695,1072
,31,YUCATAN,3,MERIDA,50,MERIDA,1092,1,195,104,6,1,10,2,0,109,5,3,1,5,0,0,2,8,0,0,451,0,4,455,621
,31,YUCATAN,3,MERIDA,50,MERIDA,1093,1,173,122,4,6,12,6,3,137,4,3,1,2,1,0,6,1,0,0,481,2,12,495,749
,31,YUCATAN,3,MERIDA,50,MERIDA,1094,1,135,89,4,5,6,1,1,78,3,1,2,1,0,0,0,1,0,2,329,1,7,337,473
,31,YUCATAN,3,MERIDA,50,MERIDA,1095,2,214,150,9,1,14,1,5,169,3,1,0,1,0,0,1,1,1,0,571,0,10,581,830
,31,YUCATAN,3,MERIDA,50,MERIDA,1096,1,195,108,8,2,5,2,1,93,9,3,1,1,0,0,0,11,0,0,439,0,13,452,713
,31,YUCATAN,3,MERIDA,50,MERIDA,1097,1,119,94,1,1,9,1,1,68,3,2,0,0,4,3,0,0,0,3,309,0,4,313,547
,31,YUCATAN,3,MERIDA,50,MERIDA,1098,1,157,114,6,6,4,4,2,524,3,2,2,2,1,0,4,1,0,1,833,0,9,842,718
,31,YUCATAN,3,MERIDA,50,MERIDA,1099,1,147,104,8,4,9,7,3,94,2,2,3,0,0,0,6,1,0,0,390,0,13,403,592
,31,YUCATAN,3,MERIDA,50,MERIDA,1100,1,108,97,8,0,12,0,1,86,5,3,3,2,0,0,6,1,0,0,332,0,10,342,615
,31,YUCATAN,3,MERIDA,50,MERIDA,1101,1,157,125,1,4,14,2,0,142,8,1,4,0,0,0,4,0,0,0,462,0,6,468,703
,31,YUCATAN,3,MERIDA,50,MERIDA,1102,1,151,86,3,3,6,2,0,122,4,0,2,0,0,0,3,1,0,2,385,0,2,387,622
,31,YUCATAN,3,MERIDA,50,MERIDA,1103,2,178,111,4,2,9,5,1,137,3,7,0,4,0,0,8,1,0,1,471,0,6,477,755
,31,YUCATAN,3,MERIDA,50,MERIDA,1104,2,143,128,4,2,8,4,2,160,6,4,6,5,0,0,4,4,0,0,480,0,14,494,834
,31,YUCATAN,3,MERIDA,50,MERIDA,1105,1,63,53,3,1,1,1,1,52,3,3,0,2,0,0,0,3,0,1,187,0,5,192,294
,31,YUCATAN,3,MERIDA,50,MERIDA,1106,1,147,115,3,4,10,1,1,124,7,4,1,2,0,0,1,2,0,1,423,0,4,427,630
,31,YUCATAN,3,MERIDA,50,MERIDA,1107,2,236,122,2,1,16,2,2,153,4,3,0,7,1,0,2,0,0,0,551,0,16,567,1225
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,4,916,485,16,9,27,13,6,522,11,15,4,4,0,0,11,2,0,1,2042,1,17,2060,2492
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,4,671,310,12,7,21,8,3,310,12,5,4,2,1,0,7,1,0,0,1374,0,11,1385,1875
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,3,263,213,9,6,17,7,2,326,12,3,1,4,0,0,10,2,0,3,878,0,16,894,1567
,31,YUCATAN,3,MERIDA,50,MERIDA,1111,2,177,207,2,5,14,3,1,80,2,4,1,4,0,2,3,0,1,0,506,0,23,529,886
,31,YUCATAN,3,MERIDA,50,MERIDA,1112,2,246,145,5,15,15,10,6,200,9,1,3,1,0,0,4,0,0,1,661,0,7,668,1370
,31,YUCATAN,3,MERIDA,50,MERIDA,1113,2,205,143,1,6,7,9,2,202,6,2,3,1,1,0,10,1,0,0,599,0,8,607,975
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,4,579,460,14,10,39,11,6,715,9,18,6,5,2,0,14,2,2,2,1894,2,22,1918,2936
,31,YUCATAN,3,MERIDA,50,MERIDA,1115,2,190,116,6,2,19,7,5,188,6,2,0,2,1,0,9,5,0,0,558,0,9,567,933
,31,YUCATAN,3,MERIDA,50,MERIDA,1116,2,188,170,7,3,7,5,2,199,5,4,2,4,1,0,4,2,2,0,605,0,10,615,980
,31,YUCATAN,3,MERIDA,50,MERIDA,1117,2,271,234,11,7,19,4,3,241,6,5,3,0,0,0,4,1,0,1,810,0,10,820,1360
,31,YUCATAN,3,MERIDA,50,MERIDA,1118,2,302,200,9,8,8,5,4,268,3,9,10,6,1,0,10,0,0,1,844,0,11,855,1342
,31,YUCATAN,3,MERIDA,50,MERIDA,1119,2,227,194,10,7,12,6,0,229,9,5,2,6,0,0,5,0,0,2,714,0,6,720,1139
,31,YUCATAN,3,MERIDA,50,MERIDA,1120,2,234,169,6,1,12,4,4,224,5,1,0,1,0,1,2,1,0,1,666,1,0,667,1016
,31,YUCATAN,3,MERIDA,50,MERIDA,1121,2,309,215,7,2,15,9,1,274,5,6,7,2,0,0,4,3,0,1,860,1,11,872,1399
,31,YUCATAN,3,MERIDA,50,MERIDA,1122,2,361,200,6,9,13,6,4,314,9,2,9,0,0,0,9,0,0,1,943,0,11,954,1413
,31,YUCATAN,3,MERIDA,50,MERIDA,1123,2,362,220,12,3,14,7,4,298,11,5,3,2,0,0,12,5,3,4,965,0,11,976,1401
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,3,457,210,16,2,20,4,9,348,12,2,3,0,0,0,9,2,0,1,1095,0,9,1104,1574
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,3,467,229,21,10,15,23,5,510,13,10,3,0,1,5,16,0,1,0,1329,1,7,1337,1998
,31,YUCATAN,3,MERIDA,50,MERIDA,1126,2,252,140,13,7,9,8,0,263,3,2,4,1,0,4,8,1,0,1,716,0,10,726,1116
,31,YUCATAN,3,MERIDA,50,MERIDA,1127,2,401,187,7,5,20,7,5,321,5,1,1,2,0,0,1,2,1,0,966,0,11,977,1425
,31,YUCATAN,3,MERIDA,50,MERIDA,1128,2,341,154,8,3,12,4,3,288,7,3,1,2,0,0,9,2,0,1,838,0,16,854,1298
,31,YUCATAN,3,MERIDA,50,MERIDA,1129,2,266,169,2,4,12,3,4,222,9,3,3,2,0,0,4,1,0,2,706,0,18,724,1086
,31,YUCATAN,4,MERIDA,50,MERIDA,254,18,3820,2010,107,28,90,49,24,1678,53,51,31,15,4,0,34,5,0,5,8004,2,80,8086,11281
,31,YUCATAN,4,MERIDA,50,MERIDA,255,2,339,225,9,5,14,5,1,143,3,0,3,8,0,0,3,1,0,0,759,1,20,780,1119
,31,YUCATAN,4,MERIDA,50,MERIDA,256,4,1341,488,20,9,17,12,1,193,5,13,10,6,1,0,1,3,0,0,2120,1,23,2144,2717
,31,YUCATAN,4,MERIDA,50,MERIDA,257,2,309,183,14,5,13,4,2,139,9,4,1,2,0,0,4,4,0,0,693,0,18,711,938
,31,YUCATAN,4,MERIDA,50,MERIDA,258,2,288,215,10,3,8,7,1,145,4,6,7,5,1,0,2,1,0,0,703,0,15,718,1011
,31,YUCATAN,4,MERIDA,50,MERIDA,259,2,391,209,7,6,13,7,4,128,6,10,3,7,0,0,5,2,0,1,799,0,21,820,1129
,31,YUCATAN,4,MERIDA,50,MERIDA,260,3,827,367,16,12,12,10,2,250,17,9,2,1,1,0,7,0,0,0,1533,1,16,1550,2150
,31,YUCATAN,4,MERIDA,50,MERIDA,267,3,967,357,15,9,12,11,3,149,6,16,3,4,0,0,2,0,0,1,1555,0,9,1564,2053
,31,YUCATAN,4,MERIDA,50,MERIDA,268,2,460,203,6,2,12,6,1,147,4,7,6,0,0,0,1,3,0,0,858,0,16,874,1214
,31,YUCATAN,4,MERIDA,50,MERIDA,270,3,579,286,16,5,13,5,2,278,11,20,2,4,1,0,7,4,0,2,1235,0,16,1251,1686
,31,YUCATAN,4,MERIDA,50,MERIDA,271,2,453,341,13,9,17,7,7,162,5,6,2,9,1,0,5,2,0,1,1040,0,17,1057,1471
,31,YUCATAN,4,MERIDA,50,MERIDA,272,2,550,259,7,4,3,6,1,61,1,4,5,4,0,0,3,0,0,0,908,0,8,916,1147
,31,YUCATAN,4,MERIDA,50,MERIDA,273,2,370,144,5,1,4,4,1,77,1,5,1,2,1,0,3,0,0,0,619,0,8,627,825
,31,YUCATAN,4,MERIDA,50,MERIDA,274,2,668,251,5,3,7,5,2,87,2,5,2,1,0,0,3,2,0,0,1043,0,8,1051,1310
,31,YUCATAN,4,MERIDA,50,MERIDA,284,1,351,158,1,2,1,3,2,46,0,7,4,1,0,0,1,0,0,0,577,2,5,584,731
,31,YUCATAN,4,MERIDA,50,MERIDA,285,2,382,239,11,2,11,4,0,141,3,6,4,11,2,0,4,1,0,0,821,0,15,836,1213
,31,YUCATAN,4,MERIDA,50,MERIDA,286,2,401,195,6,4,8,5,1,129,5,3,3,0,0,0,3,0,0,0,763,0,12,775,1075
,31,YUCATAN,4,MERIDA,50,MERIDA,287,2,578,299,12,4,14,7,2,137,7,13,5,1,0,0,6,0,0,0,1085,0,22,1107,1455
,31,YUCATAN,4,MERIDA,50,MERIDA,288,5,1278,515,35,12,27,18,7,414,27,13,4,3,1,0,7,2,0,1,2364,0,22,2386,3344
,31,YUCATAN,4,MERIDA,50,MERIDA,289,5,1017,632,38,25,49,18,17,644,22,13,18,17,1,0,9,4,1,3,2528,0,38,2566,3663
,31,YUCATAN,4,MERIDA,50,MERIDA,290,2,345,202,10,6,11,4,0,147,7,5,2,6,0,0,5,3,0,0,753,0,9,762,1034
,31,YUCATAN,4,MERIDA,50,MERIDA,291,3,858,370,19,4,14,10,7,226,8,5,9,5,1,0,3,0,0,0,1539,2,13,1554,1977
,31,YUCATAN,4,MERIDA,50,MERIDA,292,2,534,306,11,3,11,3,8,174,6,4,5,3,0,0,3,0,0,0,1071,0,15,1086,1424
,31,YUCATAN,4,MERIDA,50,MERIDA,293,2,387,169,6,2,9,2,5,133,1,11,0,3,0,0,5,1,0,0,734,1,10,745,997
,31,YUCATAN,4,MERIDA,50,MERIDA,294,2,373,200,10,3,14,5,2,140,3,13,2,3,0,0,3,2,0,1,774,0,14,788,1084
,31,YUCATAN,4,MERIDA,50,MERIDA,295,3,633,267,16,5,5,7,1,172,3,9,1,0,2,0,3,0,0,2,1126,0,21,1147,1501
,31,YUCATAN,4,MERIDA,50,MERIDA,296,2,395,137,5,5,4,2,0,51,1,6,2,0,1,0,0,1,0,0,610,0,7,617,759
,31,YUCATAN,4,MERIDA,50,MERIDA,307,2,397,179,5,1,1,7,0,40,1,4,2,0,0,0,0,0,0,0,637,0,7,644,801
,31,YUCATAN,4,MERIDA,50,MERIDA,317,1,362,92,4,3,5,8,1,39,0,7,3,0,0,0,3,0,0,1,528,0,5,533,722
,31,YUCATAN,4,MERIDA,50,MERIDA,334,1,263,91,4,2,2,2,1,32,0,6,0,0,0,0,0,0,0,1,404,0,3,407,513
,31,YUCATAN,4,MERIDA,50,MERIDA,629,1,90,143,7,4,8,6,2,63,1,0,1,1,0,0,2,0,0,0,328,1,28,357,433
,31,YUCATAN,4,MERIDA,50,MERIDA,630,1,128,165,2,0,0,0,0,39,2,3,0,6,2,2,2,1,0,2,354,0,8,362,464
,31,YUCATAN,4,MERIDA,50,MERIDA,631,2,210,284,30,11,10,10,4,100,8,1,3,13,0,0,3,0,0,1,688,0,18,706,995
,31,YUCATAN,4,MERIDA,50,MERIDA,632,2,257,273,25,1,8,5,4,70,6,2,3,5,0,0,3,0,0,0,662,0,33,695,971
,31,YUCATAN,4,MERIDA,50,MERIDA,633,2,283,279,4,11,29,3,10,124,8,9,4,14,1,1,4,8,1,4,797,0,35,832,1068
,31,YUCATAN,4,MERIDA,50,MERIDA,634,3,413,331,15,7,28,9,5,236,12,10,4,13,3,0,8,2,0,0,1096,1,36,1133,1732
,31,YUCATAN,4,MERIDA,50,MERIDA,635,3,442,378,5,12,13,11,6,225,7,4,4,7,1,0,3,3,1,2,1124,1,29,1154,1682
,31,YUCATAN,4,MERIDA,50,MERIDA,636,2,746,189,4,8,2,4,2,68,1,6,0,4,0,0,1,0,0,1,1036,0,2,1038,1335
,31,YUCATAN,4,MERIDA,50,MERIDA,637,4,764,673,22,15,50,22,7,481,20,11,5,11,2,0,16,1,1,5,2106,0,58,2164,2974
,31,YUCATAN,4,MERIDA,50,MERIDA,638,9,2031,964,37,17,44,21,15,850,19,38,11,12,0,0,18,1,0,3,4081,2,57,4140,5659
,31,YUCATAN,4,MERIDA,50,MERIDA,639,13,3018,1493,70,51,64,49,17,1465,46,37,16,14,3,1,31,6,0,4,6385,0,58,6443,9294
,31,YUCATAN,4,MERIDA,50,MERIDA,640,4,829,463,16,19,14,11,6,244,12,7,4,10,0,0,4,0,0,0,1639,0,25,1664,2188
,31,YUCATAN,4,MERIDA,50,MERIDA,641,5,988,623,36,13,29,16,9,379,15,10,7,18,1,0,5,5,0,1,2155,0,50,2205,3099
,31,YUCATAN,4,MERIDA,50,MERIDA,642,8,1884,1049,30,28,65,30,15,682,31,26,7,11,4,1,15,5,0,3,3886,1,63,3950,5527
,31,YUCATAN,4,MERIDA,50,MERIDA,643,8,1597,1034,33,18,47,25,13,814,24,31,11,14,1,0,25,3,1,1,3692,0,56,3748,4910
,31,YUCATAN,4,MERIDA,50,MERIDA,646,4,749,513,14,17,21,9,3,314,11,15,7,18,1,0,3,3,1,1,1700,1,30,1731,2655
,31,YUCATAN,4,MERIDA,50,MERIDA,647,1,130,207,6,7,8,8,1,54,4,0,0,0,0,0,5,1,0,0,431,0,17,448,544
,31,YUCATAN,4,MERIDA,50,MERIDA,1060,2,377,196,4,2,6,2,1,194,8,1,3,1,0,0,1,0,0,0,796,0,7,803,1064
,31,YUCATAN,4,MERIDA,50,MERIDA,1061,2,347,200,11,1,11,7,2,161,8,8,2,1,0,0,2,0,0,1,762,0,8,770,1021
,31,YUCATAN,4,MERIDA,50,MERIDA,1062,2,370,194,9,3,6,5,1,140,4,2,1,0,0,0,3,2,0,1,741,0,4,745,974
,31,YUCATAN,4,MERIDA,50,MERIDA,1063,2,336,195,13,8,15,4,1,141,5,4,0,1,1,0,1,2,0,0,727,1,7,735,1033
,31,YUCATAN,4,MERIDA,50,MERIDA,1064,2,290,209,7,4,6,7,6,111,1,5,1,2,1,0,2,0,0,0,652,0,2,654,837
,31,YUCATAN,4,MERIDA,50,MERIDA,1065,2,324,133,7,3,8,6,2,181,7,8,4,1,1,0,3,0,0,1,689,0,12,701,907
,31,YUCATAN,4,MERIDA,50,MERIDA,1066,2,303,136,8,5,9,3,3,160,3,3,1,2,1,0,2,0,0,0,639,2,7,648,817
,31,YUCATAN,4,MERIDA,50,MERIDA,1067,2,306,156,8,2,6,6,2,139,4,6,1,2,0,0,3,0,0,0,641,0,4,645,848
,31,YUCATAN,4,MERIDA,50,MERIDA,1068,2,297,143,14,2,6,8,4,106,5,7,1,1,0,0,1,0,0,0,595,0,12,607,763
,31,YUCATAN,4,MERIDA,50,MERIDA,1069,1,240,113,6,3,8,3,1,92,2,3,1,2,0,0,4,1,0,1,480,0,12,492,631
,31,YUCATAN,4,MERIDA,50,MERIDA,1070,2,369,154,8,4,7,7,1,137,2,8,4,2,0,0,3,1,0,1,708,0,16,724,955
,31,YUCATAN,4,MERIDA,50,MERIDA,1071,2,390,151,4,4,8,5,0,145,7,3,5,0,1,0,5,2,0,1,731,0,3,734,929
,31,YUCATAN,4,MERIDA,50,MERIDA,1072,2,314,160,7,7,5,5,5,128,5,4,2,2,1,2,5,0,0,0,652,0,8,660,840
,31,YUCATAN,4,MERIDA,50,MERIDA,1073,2,292,162,14,4,5,6,5,137,5,6,4,1,0,0,3,1,0,1,646,0,12,658,836
,31,YUCATAN,4,MERIDA,50,MERIDA,1074,2,283,202,8,5,10,8,3,153,5,6,1,2,0,0,4,4,0,3,697,0,11,708,960
,31,YUCATAN,4,MERIDA,50,MERIDA,1075,2,254,179,14,8,8,6,3,124,8,3,3,2,0,0,0,4,0,4,620,1,4,625,778
,31,YUCATAN,4,MERIDA,50,MERIDA,1076,2,324,137,10,2,5,2,3,136,0,5,2,1,0,0,3,0,0,0,630,0,4,634,841
,31,YUCATAN,4,MERIDA,50,MERIDA,1077,2,270,150,7,4,12,3,2,113,7,6,5,1,0,0,4,1,0,2,587,0,12,599,855
,31,YUCATAN,4,MERIDA,50,MERIDA,1078,2,437,205,16,3,3,5,3,143,2,5,3,1,1,0,3,2,0,0,832,0,9,841,1078
,31,YUCATAN,4,MERIDA,50,MERIDA,1079,2,292,166,10,2,7,6,2,130,4,4,2,3,0,0,2,1,0,2,633,0,11,644,851
,31,YUCATAN,4,MERIDA,50,MERIDA,1080,2,248,175,6,3,11,9,1,142,9,9,1,2,0,0,8,0,0,0,624,0,8,632,855
,31,YUCATAN,4,MERIDA,50,MERIDA,1081,2,368,145,15,3,9,5,2,159,3,3,1,2,0,0,7,3,0,1,726,0,3,729,921
,31,YUCATAN,5,MERIDA,50,MERIDA,261,5,1770,596,18,13,11,15,7,210,4,18,2,3,0,0,4,0,0,1,2672,1,6,2679,3377
,31,YUCATAN,5,MERIDA,50,MERIDA,262,2,604,193,10,7,2,2,1,67,0,7,3,4,1,0,2,0,0,0,903,2,2,907,1135
