CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PD,PRI,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,10,DURANGO,1,DURANGO,5,DURANGO,108,B,1,0,B,182,67,28,27,34,23,112,7,3,,,,483,0,17,500,738,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,1,0,C01,190,79,21,14,28,19,121,11,4,,,,487,2,16,505,737,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,2,0,C02,179,70,35,34,31,16,116,10,2,,,,493,1,18,512,737,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,3,0,C03,146,57,19,30,39,15,121,11,7,,,,445,2,15,462,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,4,0,C04,166,75,32,30,29,12,112,11,0,,,,467,2,22,491,737,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,5,0,C05,168,49,16,30,30,9,143,10,3,,,,458,0,18,476,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,6,0,C06,159,40,20,27,44,25,122,11,2,,,,450,0,18,468,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,7,0,C07,180,66,22,30,32,14,109,7,0,,,,460,1,18,479,737,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,C,8,0,C08,183,47,21,29,31,17,120,9,5,,,,462,0,20,482,737,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,108,S,1,0,SMR01,7,1,0,0,0,0,3,1,0,,,,12,0,1,13,750,ACTA LEVANTADA EN CONSEJO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,B,1,0,B,99,66,28,59,34,15,88,11,3,,,,403,0,21,424,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,1,0,C01,95,77,14,40,27,17,91,10,4,,,,375,4,8,387,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,2,0,C02,103,81,28,38,27,11,103,7,3,,,,401,0,20,421,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,3,0,C03,90,56,15,43,21,6,85,9,7,,,,332,0,21,353,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,4,0,C04,96,67,14,43,23,9,94,10,1,,,,357,0,16,373,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,5,0,C05,96,66,14,37,20,10,89,5,3,,,,340,1,6,347,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,6,0,C06,96,63,24,42,22,8,101,13,7,,,,376,1,23,400,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,7,0,C07,93,61,13,44,28,14,84,9,3,,,,349,0,11,360,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,8,0,C08,102,64,28,33,32,14,76,7,2,,,,358,0,16,374,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,9,0,C09,90,64,14,54,29,12,90,11,3,,,,367,0,8,375,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,10,0,C10,88,69,9,38,26,11,98,10,5,,,,354,1,14,369,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,11,0,C11,108,62,13,48,35,9,91,11,2,,,,379,0,13,392,737,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,118,C,12,0,C12,90,53,18,48,22,5,97,11,4,,,,348,0,17,365,736,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,119,B,1,0,B,96,49,9,57,15,3,60,3,4,,,,296,1,13,310,643,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,119,C,1,0,C01,70,49,11,66,14,5,63,8,5,,,,291,0,12,303,643,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,120,B,1,0,B,47,53,9,40,14,6,65,8,4,,,,246,0,11,257,504,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,120,C,1,0,C01,49,54,12,40,17,5,46,8,3,,,,234,0,7,241,504,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,120,C,2,0,C02,48,71,8,37,24,7,48,4,3,,,,250,0,13,263,504,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,121,B,1,0,B,57,36,9,38,24,6,40,8,0,,,,218,0,4,222,447,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,121,C,1,0,C01,57,30,14,46,13,4,43,4,3,,,,214,0,10,224,446,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,122,B,1,0,B,33,25,10,49,18,4,36,6,7,,,,188,0,0,188,393,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,122,C,1,0,C01,29,27,1,47,14,6,46,3,5,,,,178,0,11,189,393,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,123,B,1,0,B,58,41,14,37,19,11,66,6,6,,,,258,0,17,275,619,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,123,C,1,0,C01,52,54,10,43,22,4,71,8,7,,,,271,0,20,291,619,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,123,C,2,0,C02,55,48,18,51,21,10,68,13,0,,,,284,0,12,296,618,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,124,B,1,0,B,62,64,9,77,23,8,61,8,8,,,,320,0,16,336,689,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,124,C,1,0,C01,54,70,12,67,22,5,64,7,5,,,,306,0,13,319,688,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,125,B,1,0,B,66,48,10,34,13,7,71,10,6,,,,265,0,9,274,584,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,125,C,1,0,C01,93,45,18,41,31,4,53,8,2,,,,295,1,8,304,584,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,125,C,2,0,C02,87,44,5,63,16,5,56,5,1,,,,282,0,10,292,583,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,126,B,1,0,B,65,94,9,48,31,7,70,1,9,,,,334,0,16,350,651,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,126,C,1,0,C01,62,65,16,61,24,4,79,9,5,,,,325,0,16,341,651,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,127,B,1,0,B,78,112,17,41,23,10,79,10,8,,,,378,1,14,393,707,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,127,C,1,0,C01,70,109,12,56,19,5,62,8,3,,,,344,0,22,366,706,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,128,B,1,0,B,94,76,16,47,27,13,86,6,4,,,,369,0,11,380,710,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,128,C,1,0,C01,87,85,10,45,25,16,85,14,2,,,,369,0,9,378,710,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,128,C,2,0,C02,83,87,9,45,31,8,92,11,5,,,,371,0,21,392,710,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,128,C,3,0,C03,79,100,19,41,27,10,88,12,2,,,,378,0,15,393,710,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,128,C,4,0,C04,101,85,17,51,18,7,71,8,4,,,,362,0,15,377,710,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,128,C,5,0,C05,87,71,12,48,17,11,73,8,5,,,,332,2,15,349,709,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,129,B,1,0,B,78,73,18,29,43,10,89,8,3,,,,351,0,25,376,733,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,129,C,1,0,C01,91,51,18,26,39,6,108,10,4,,,,353,1,24,378,732,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,129,C,2,0,C02,106,48,24,35,42,15,79,9,0,,,,358,0,10,368,732,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,129,C,3,0,C03,81,56,27,33,37,11,128,8,2,,,,383,0,8,391,732,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,130,B,1,0,B,90,47,12,36,16,3,65,11,7,,,,287,0,21,308,688,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,130,C,1,0,C01,86,74,11,44,28,6,50,6,4,,,,309,0,21,330,688,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,130,C,2,0,C02,109,41,7,45,30,2,52,6,1,,,,293,2,14,309,688,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,130,C,3,0,C03,92,50,11,38,36,5,54,8,3,,,,297,0,21,318,688,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,130,C,4,0,C04,91,58,11,32,28,6,51,4,1,,,,282,0,10,292,687,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,130,C,5,0,C05,89,44,21,44,21,5,63,2,2,,,,291,0,16,307,687,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,131,B,1,0,B,86,74,9,41,32,10,88,9,5,,,,354,0,15,369,675,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,131,C,1,0,C01,94,64,8,27,22,5,75,7,2,,,,304,0,21,325,674,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,131,C,2,0,C02,116,56,14,29,23,5,83,5,1,,,,332,0,15,347,674,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,132,B,1,0,B,95,57,20,32,37,6,106,10,7,,,,370,0,17,387,708,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,132,C,1,0,C01,92,50,16,46,45,10,86,4,5,,,,354,0,21,375,708,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,132,C,2,0,C02,121,56,15,27,42,6,75,19,2,,,,363,0,14,377,708,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,133,B,1,0,B,109,48,13,35,27,2,78,11,2,,,,325,0,20,345,721,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,133,C,1,0,C01,105,50,6,27,31,7,80,7,4,,,,317,0,22,339,721,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,133,C,2,0,C02,94,56,11,37,30,10,81,13,4,,,,336,1,24,361,721,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,134,B,1,0,B,94,31,10,23,30,9,78,8,0,,,,283,0,33,316,600,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,134,C,1,0,C01,79,41,9,29,30,8,78,9,9,,,,292,0,23,315,600,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,135,B,1,0,B,143,51,24,36,33,13,76,10,2,,,,388,2,13,403,715,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,135,C,1,0,C01,107,44,6,40,35,11,99,4,8,,,,354,0,22,376,714,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,135,C,2,0,C02,118,51,11,40,30,7,85,5,5,,,,352,0,15,367,714,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,136,B,1,0,B,81,52,13,35,38,4,79,6,5,,,,313,1,9,323,639,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,136,C,1,0,C01,72,48,16,41,36,11,71,11,2,,,,308,2,18,328,638,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,136,C,2,0,C02,92,63,12,45,44,6,77,13,6,,,,358,0,16,374,638,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,137,B,1,0,B,157,58,23,29,29,15,91,15,2,,,,419,0,12,431,664,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,137,C,1,0,C01,170,52,13,31,28,21,95,8,2,,,,420,0,18,438,663,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,137,C,2,0,C02,150,46,27,18,35,16,108,4,5,,,,409,1,20,430,663,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,137,C,3,0,C03,152,58,21,39,37,12,106,11,3,,,,439,0,22,461,663,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,138,B,1,0,B,169,59,30,30,30,13,106,10,2,,,,449,2,14,465,659,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,138,C,1,0,C01,170,44,22,30,33,14,114,9,6,,,,442,1,20,463,658,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,138,C,2,0,C02,138,57,28,28,35,16,101,13,3,,,,419,0,12,431,658,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,138,S,1,0,SMR01,4,3,1,2,4,1,6,0,1,,,,22,0,0,22,750,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,139,B,1,0,B,163,59,30,40,38,30,120,6,4,,,,490,2,17,509,729,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,139,C,1,0,C01,177,60,23,51,32,24,144,9,5,,,,525,0,12,537,728,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,140,B,1,0,B,108,73,22,42,21,9,85,9,2,,,,371,0,18,389,682,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,140,C,1,0,C01,92,78,18,39,21,11,77,7,6,,,,349,0,19,368,682,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,141,B,1,0,B,144,57,22,30,34,13,87,8,4,,,,399,0,17,416,662,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,141,C,1,0,C01,160,52,24,52,19,14,75,6,6,,,,408,0,19,427,662,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,142,B,1,0,B,154,46,16,13,31,8,49,4,5,,,,326,0,12,338,507,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,142,C,1,0,C01,161,56,17,16,32,8,63,8,4,,,,365,0,9,374,507,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,142,C,2,0,C02,163,43,23,19,33,10,56,2,0,,,,349,0,16,365,506,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,152,B,1,0,B,155,36,17,10,52,7,52,6,0,,,,335,0,16,351,528,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,152,C,1,0,C01,147,60,18,9,36,10,56,4,3,,,,343,0,13,356,504,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,152,C,2,0,C02,150,46,20,15,40,13,47,5,0,,,,336,1,13,350,503,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,153,B,1,0,B,108,80,32,37,49,19,105,4,2,,,,436,0,9,445,692,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,154,B,1,0,B,115,40,13,58,33,9,93,8,11,,,,380,0,12,392,684,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,154,C,1,0,C01,81,65,9,50,28,14,87,15,8,,,,357,0,26,383,683,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,155,B,1,0,B,105,45,12,31,18,10,128,10,8,,,,367,2,12,381,629,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,155,C,1,0,C01,106,48,21,43,13,18,95,17,2,,,,363,0,22,385,629,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,155,C,2,0,C02,102,44,23,34,22,14,94,12,3,,,,348,1,23,372,629,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,156,B,1,0,B,96,78,10,38,19,10,89,5,1,,,,346,0,24,370,688,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,156,C,1,0,C01,79,100,16,41,21,8,70,9,5,,,,349,0,17,366,687,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,162,B,1,0,B,128,45,12,36,23,7,81,12,2,,,,346,0,16,362,596,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,162,C,1,0,C01,125,55,14,24,12,12,98,5,4,,,,349,0,26,375,596,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,162,C,2,0,C02,111,56,18,40,20,2,60,6,3,,,,316,1,17,334,595,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,163,B,1,0,B,104,50,9,31,32,9,86,6,5,,,,332,0,17,349,667,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,163,C,1,0,C01,101,50,13,49,37,4,80,10,8,,,,352,0,22,374,667,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,164,B,1,0,B,73,68,10,44,25,8,78,9,5,,,,320,0,19,339,699,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,164,C,1,0,C01,94,71,13,27,13,4,82,11,6,,,,321,0,23,344,698,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,165,B,1,0,B,155,36,17,10,52,7,52,6,0,,,,335,1,15,351,639,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,165,C,1,0,C01,75,42,7,28,28,5,46,6,1,,,,238,0,18,256,639,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,165,C,2,0,C02,83,43,5,23,31,4,68,5,3,,,,265,0,16,281,638,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,165,C,3,0,C03,79,57,7,22,30,3,54,5,2,,,,259,0,13,272,638,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,166,B,1,0,B,54,69,13,29,21,8,77,7,8,,,,286,0,9,295,626,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,166,C,1,0,C01,87,55,10,33,33,7,79,4,0,,,,308,0,16,324,626,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,166,C,2,0,C02,87,40,12,26,21,5,55,5,4,,,,255,0,23,278,626,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,167,B,1,0,B,98,49,14,56,17,10,93,12,6,,,,355,0,21,376,726,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,167,C,1,0,C01,104,55,10,37,18,5,78,6,2,,,,315,0,27,342,725,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,168,B,1,0,B,106,41,10,49,28,10,86,6,2,,,,338,0,18,356,645,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,168,C,1,0,C01,106,50,14,47,27,7,82,7,4,,,,344,1,22,367,645,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,169,B,1,0,B,126,57,20,41,33,12,81,7,7,,,,384,2,17,403,685,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,169,C,1,0,C01,106,53,19,32,30,17,96,16,9,,,,378,0,20,398,684,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,172,B,1,0,B,87,59,23,33,25,11,98,6,5,,,,347,0,14,361,583,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,172,C,1,0,C01,85,46,23,41,16,9,103,11,2,,,,336,1,21,358,583,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,173,B,1,0,B,135,68,35,38,41,11,95,14,3,,,,440,0,19,459,735,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,173,S,1,0,SMR01,4,1,4,1,0,0,2,0,1,,,,13,0,0,13,748,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,197,B,1,0,B,83,48,5,25,25,9,54,9,1,,,,259,0,28,287,545,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,197,C,1,0,C01,101,39,15,29,19,7,77,12,2,,,,301,0,16,317,544,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,198,B,1,0,B,76,47,9,24,22,5,54,7,2,,,,246,0,22,268,543,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,198,C,1,0,C01,66,45,10,27,34,4,67,6,2,,,,261,1,9,271,542,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,198,C,2,0,C02,63,44,4,29,29,5,56,5,4,,,,239,0,17,256,542,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,303,B,1,0,B,82,58,12,19,39,8,66,7,2,,,,293,1,21,315,609,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,303,C,1,0,C01,77,83,11,23,35,5,67,2,1,,,,304,1,15,320,608,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,303,C,2,0,C02,72,55,12,35,30,5,64,6,2,,,,281,0,9,290,608,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,303,C,3,0,C03,84,69,11,36,28,6,67,8,2,,,,311,0,16,327,608,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,303,C,4,0,C04,102,69,14,21,39,3,58,4,2,,,,312,0,15,327,608,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,357,B,1,0,B,77,34,2,15,33,1,62,4,1,,,,229,0,11,240,411,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,357,E,1,0,E01,41,108,3,4,4,2,54,0,1,,,,217,0,6,223,336,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,361,B,1,0,B,183,68,8,27,34,4,68,3,6,,,,401,0,0,401,712,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,361,C,1,0,C01,156,64,9,36,30,9,63,9,0,,,,376,1,11,388,712,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,371,B,1,0,B,56,28,9,20,36,2,56,2,2,,,,211,0,7,218,663,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,371,C,1,0,C01,90,60,9,57,32,13,64,3,8,,,,336,0,21,357,662,ACTA CASILLA,,,
,10,DURANGO,1,DURANGO,5,DURANGO,372,B,1,0,B,94,66,12,46,45,13,68,6,3,,,,353,0,13,366,377,GRUPO DE RECUENTO,,,
,10,DURANGO,1,DURANGO,5,DURANGO,372,C,1,0,C01,51,39,6,21,33,4,47,3,1,,,,205,0,9,214,377,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,109,B,1,0,B,83,43,9,41,26,9,72,6,3,12,,,304,1,14,319,687,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,109,C,1,0,C01,74,52,17,30,27,11,67,4,0,16,,,298,0,3,301,687,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,109,C,2,0,C02,101,62,9,30,21,12,78,6,3,18,,,340,0,18,358,687,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,109,C,3,0,C03,87,48,11,32,15,13,76,5,5,21,,,313,1,11,325,687,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,109,C,4,0,C04,81,63,12,36,16,12,79,7,2,19,,,327,0,7,334,687,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,109,C,5,0,C05,81,45,7,34,13,9,79,8,3,21,,,300,0,9,309,687,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,B,1,0,B,111,59,14,39,17,9,102,4,0,22,,,377,0,20,397,711,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,1,0,C01,94,51,20,45,24,6,88,6,3,12,,,349,0,16,365,711,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,2,0,C02,91,69,15,35,20,14,102,6,3,19,,,374,0,9,383,711,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,3,0,C03,98,64,11,36,16,9,104,7,3,20,,,368,0,12,380,711,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,4,0,C04,100,48,16,37,16,11,86,8,5,17,,,344,0,13,357,711,GRUPO DE RECUENTO,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,5,0,C05,86,53,11,32,27,7,89,6,1,20,,,332,0,10,342,711,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,6,0,C06,100,56,14,27,23,6,108,5,3,20,,,362,0,10,372,711,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,7,0,C07,88,54,20,47,22,13,85,5,2,21,,,357,0,16,373,711,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,8,0,C08,81,68,18,42,27,7,99,6,5,27,,,380,0,8,388,711,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,9,0,C09,87,70,22,34,32,8,99,4,3,23,,,382,0,6,388,710,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,10,0,C10,97,54,12,37,21,12,98,3,3,19,,,356,0,18,374,710,ACTA CASILLA,,,
,10,DURANGO,2,DURANGO,5,DURANGO,111,C,11,0,C11,100,73,18,30,25,8,84,4,6,13,,,361,0,11,372,710,GRUPO DE RECUENTO,,,
