CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3381,B,1,0,B,43,48,3,5,11,184,6,90,12,1,1,0,0,404,0,3,407,664,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3382,B,1,0,B,31,58,4,5,8,131,2,72,9,1,0,0,0,321,0,4,325,488,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3382,C,1,0,C01,40,46,1,1,8,135,7,71,4,0,1,0,0,314,0,3,317,488,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3383,B,1,0,B,48,60,4,4,7,152,6,79,7,2,0,0,0,369,0,5,374,557,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3383,C,1,0,C01,41,56,2,3,6,172,5,69,11,1,1,,1,368,,3,371,556,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3384,B,1,0,B,44,54,1,5,11,134,9,72,3,1,1,0,1,336,0,8,344,523,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3384,C,1,0,C01,36,60,2,5,3,172,5,73,3,2,1,0,1,363,1,4,368,523,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3385,B,1,0,B,0,33,2,2,5,98,3,36,6,0,1,0,0,186,0,8,194,409,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3385,C,1,0,C01,25,30,3,13,8,73,4,54,6,0,0,0,0,216,0,4,220,408,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3386,B,1,0,B,48,60,4,4,7,152,6,79,7,2,0,0,0,369,0,5,374,586,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3386,C,1,0,C01,33,58,4,6,5,131,8,77,6,6,1,0,3,338,1,3,342,585,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3387,B,1,0,B,17,29,5,7,7,76,4,59,4,7,7,7,,229,,4,233,443,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3387,C,1,0,C01,23,48,1,8,3,84,7,48,3,,,,,225,,4,229,443,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3472,B,1,0,B,52,56,4,6,7,230,3,89,,0,1,1,0,449,0,9,458,656,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3473,B,1,0,B,24,62,5,3,9,159,5,92,3,6,1,0,0,369,0,11,380,541,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3473,C,1,0,C01,41,52,4,12,3,185,5,65,4,0,1,0,1,373,0,4,377,541,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3474,B,1,0,B,25,56,1,5,5,126,3,95,2,1,0,0,0,319,0,5,324,521,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3478,B,1,0,B,32,63,1,6,1,155,4,69,9,7,0,0,0,347,0,4,351,482,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3478,C,1,0,C01,26,46,1,8,5,165,6,71,4,2,2,1,0,337,0,6,343,482,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3480,B,1,0,B,29,64,2,14,7,44,5,91,3,4,3,0,2,268,0,6,274,616,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3480,C,1,0,C01,29,64,2,14,7,144,5,91,3,4,3,0,2,368,0,6,374,616,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3482,B,1,0,B,34,45,2,2,7,126,4,70,7,0,0,0,0,297,0,4,301,511,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3482,C,1,0,C01,45,41,,5,12,141,3,80,4,,2,,1,334,,3,337,510,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3483,B,1,0,B,23,50,1,5,8,152,5,63,2,2,0,0,1,312,0,3,315,505,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3483,C,1,0,C01,31,52,2,4,6,148,6,73,9,1,3,0,0,335,0,0,335,505,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3485,B,1,0,B,50,69,1,3,10,178,7,83,7,2,0,0,0,410,0,9,419,613,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3487,B,1,0,B,53,64,1,3,1,204,1,61,4,1,1,0,1,395,1,4,400,522,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3487,C,1,0,C01,45,45,2,4,5,222,0,63,2,1,0,0,1,390,0,1,391,521,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3489,B,1,0,B,53,75,3,8,9,243,8,112,2,2,0,0,0,515,0,7,522,711,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3496,B,1,0,B,29,34,0,4,3,148,6,62,4,1,2,0,0,293,0,4,297,447,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3497,B,1,0,B,36,67,1,8,5,225,4,84,7,8,0,0,2,447,0,4,451,638,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3498,B,1,0,B,26,38,4,3,5,94,3,65,6,5,0,0,0,249,0,2,251,400,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3498,C,1,0,C01,11,38,0,3,3,90,6,70,3,1,0,0,1,226,0,33,259,399,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3499,B,1,0,B,31,30,5,4,1,79,2,46,0,0,0,0,0,198,0,5,203,420,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3499,C,1,0,C01,23,21,3,6,3,67,0,59,3,0,0,0,0,185,0,6,191,419,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3500,B,1,0,B,20,75,1,10,11,97,3,98,2,5,0,0,0,322,0,17,339,730,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3501,B,1,0,B,26,42,2,7,1,97,3,48,6,1,,,,233,0,5,238,394,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3501,C,1,0,C01,27,43,0,6,3,97,3,59,2,0,0,0,0,240,0,5,245,393,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3502,B,1,0,B,17,65,3,10,9,108,11,109,5,0,0,0,0,337,0,10,347,716,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3503,B,1,0,B,35,47,1,6,10,148,3,72,4,0,2,0,1,329,0,4,333,501,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3503,C,1,0,C01,34,27,0,8,6,152,5,74,4,0,0,1,0,311,1,7,319,500,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3504,B,1,0,B,27,40,2,8,4,155,4,76,6,,,,,322,,,322,452,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3504,C,1,0,C01,34,37,2,3,2,133,6,81,3,1,0,0,0,302,0,6,308,451,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3505,B,1,0,B,29,46,2,5,6,182,4,95,5,4,1,0,0,379,0,10,389,616,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3505,C,1,0,C01,40,43,2,9,7,234,6,78,7,3,0,0,0,429,0,9,438,615,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3506,B,1,0,B,32,51,3,3,13,146,8,112,3,2,0,0,0,373,1,6,380,591,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3507,B,1,0,B,26,63,1,8,8,118,5,83,3,4,2,0,1,322,1,10,333,679,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3508,B,1,0,B,22,62,2,10,12,73,6,82,4,2,0,1,0,276,0,7,283,576,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3509,B,1,0,B,22,61,1,9,8,107,5,110,9,4,4,1,1,342,0,11,353,676,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3510,B,1,0,B,27,40,0,5,9,132,6,71,3,5,0,0,3,301,0,5,306,479,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3511,B,1,0,B,15,17,1,5,6,92,8,53,7,0,0,0,0,204,0,5,209,432,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3511,C,1,0,C01,22,20,4,3,4,98,5,82,7,1,3,,,249,,6,255,432,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3512,B,1,0,B,29,37,2,3,4,135,3,94,2,,2,1,1,313,,5,318,613,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3513,B,1,0,B,30,32,0,4,7,107,1,78,4,4,1,0,0,268,0,7,275,486,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3514,B,1,0,B,14,33,0,3,6,59,4,53,3,0,0,0,1,176,2,5,183,389,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3514,C,1,0,C01,10,21,1,13,67,4,97,,,,,,,213,,6,219,388,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3515,B,1,0,B,53,49,3,6,12,182,8,112,7,2,0,0,1,435,0,10,445,741,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3516,B,1,0,B,24,39,2,9,8,60,4,59,1,0,0,0,0,206,0,10,216,445,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3517,B,1,0,B,28,64,2,9,16,103,3,87,6,2,2,0,1,323,2,9,334,670,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3518,B,1,0,B,29,52,3,15,10,82,8,86,4,4,1,0,1,295,0,20,315,684,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3519,B,1,0,B,16,52,0,0,2,9,4,43,43,0,1,0,0,170,1,9,180,419,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3519,C,1,0,C01,18,33,3,7,6,67,4,41,4,2,0,0,0,185,0,5,190,418,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3520,B,1,0,B,23,43,1,5,11,109,4,58,6,0,0,0,2,262,0,15,277,483,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3521,B,1,0,B,24,38,2,9,7,90,5,53,6,1,1,0,0,236,0,3,239,394,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3521,C,1,0,C01,15,38,2,8,5,85,1,47,0,2,2,1,1,207,0,6,213,394,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3522,B,1,0,B,24,48,2,16,2,10,3,51,3,6,0,0,0,165,1,9,175,499,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3523,B,1,0,B,50,51,1,3,8,185,1,58,4,1,1,1,0,364,,15,379,650,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3524,B,1,0,B,59,75,4,9,10,278,9,79,6,0,0,0,1,530,0,4,534,725,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3525,B,1,0,B,25,35,3,5,7,130,9,78,5,4,1,0,1,303,0,8,311,554,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3526,B,1,0,B,30,43,0,4,6,145,4,56,4,0,1,0,0,293,0,0,293,420,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3526,C,1,0,C01,33,37,1,4,3,145,2,57,2,0,2,0,0,286,0,2,288,420,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3527,B,1,0,B,48,51,1,3,5,198,4,57,2,1,2,0,0,372,0,9,381,536,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3527,C,1,0,C01,41,57,1,6,6,191,4,51,1,0,0,0,0,358,0,7,365,535,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3527,C,2,0,C02,47,47,0,6,6,230,4,49,2,1,0,0,0,392,0,5,397,535,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3527,S,1,0,S01,17,17,2,1,3,58,0,45,0,0,1,0,0,144,0,0,144,0,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3528,B,1,0,B,44,47,3,4,6,177,5,46,6,0,1,0,0,339,0,2,341,439,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3528,C,1,0,C01,42,51,1,6,4,168,3,53,4,0,0,0,1,333,0,5,338,438,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3560,B,1,0,B,83,35,2,12,6,185,2,30,7,2,0,0,0,364,1,4,369,627,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3560,C,1,0,C01,78,36,0,3,4,210,4,41,7,1,0,0,0,384,0,7,391,627,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3561,B,1,0,B,66,56,3,8,4,232,2,50,5,0,1,0,0,427,0,5,432,727,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3561,C,1,0,C01,66,61,2,2,2,219,7,45,5,1,0,0,0,410,0,7,417,726,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3562,B,1,0,B,101,64,0,0,2,341,6,32,1,,,,,547,,8,555,746,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3562,C,1,0,C01,91,65,2,7,,342,,38,1,,,,,546,,6,552,745,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3563,B,1,0,B,66,53,0,3,0,232,2,32,2,0,0,0,0,390,0,1,391,523,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3563,C,1,0,C01,76,42,1,5,3,209,0,40,1,1,0,0,0,378,0,6,384,523,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3563,C,2,0,C02,38,38,0,3,3,228,3,27,4,0,1,0,0,345,0,6,351,523,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3564,B,1,0,B,59,38,1,2,2,250,2,22,0,1,1,0,0,378,1,4,383,501,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3564,C,1,0,C01,67,37,5,2,1,216,0,31,0,0,0,0,0,359,0,2,361,500,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3565,B,1,0,B,79,49,3,5,1,254,3,56,3,0,0,0,0,453,0,9,462,612,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3565,C,1,0,C01,88,46,1,4,3,281,2,38,2,0,0,0,0,465,0,3,468,612,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3566,B,1,0,B,75,62,1,6,4,277,2,36,2,0,1,0,0,466,1,3,470,632,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3566,C,1,0,C01,76,52,0,5,0,249,2,38,1,0,0,0,0,423,0,8,431,631,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3567,B,1,0,B,67,35,0,4,2,240,2,16,0,,,,,366,,7,373,493,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3567,C,1,0,C01,79,33,0,3,2,220,1,18,0,1,0,0,0,357,0,5,362,492,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3568,B,1,0,B,91,53,1,10,1,286,1,16,2,1,0,0,0,462,0,3,465,622,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3568,C,1,0,C01,84,52,0,9,2,305,1,15,0,0,0,0,0,468,0,5,473,622,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3569,B,1,0,B,69,51,1,3,1,309,1,42,0,0,0,0,0,477,0,3,480,680,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3569,C,1,0,C01,66,64,3,7,0,290,2,41,5,2,0,0,1,481,0,3,484,679,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3570,B,1,0,B,90,30,0,2,2,220,0,14,2,1,0,0,0,361,0,0,361,507,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3570,C,1,0,C01,80,38,2,3,2,240,0,19,0,0,0,0,0,384,1,3,388,506,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3571,B,1,0,B,67,31,0,1,2,266,1,14,1,0,0,0,0,383,0,6,389,539,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3571,C,1,0,C01,91,37,0,2,3,257,1,13,1,0,0,0,0,405,0,2,407,538,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3572,B,1,0,B,80,35,0,1,1,253,1,26,1,0,0,0,0,398,1,4,403,575,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3572,C,1,0,C01,97,40,0,2,7,248,0,18,0,0,0,0,1,413,0,2,415,575,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3573,B,1,0,B,32,40,2,4,7,115,1,41,2,3,,,,247,,7,254,517,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3573,C,1,0,C01,34,39,2,8,0,123,3,32,8,0,0,0,0,249,0,3,252,516,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3574,B,1,0,B,21,28,2,9,2,81,7,40,0,3,0,0,0,193,0,8,201,443,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3574,C,1,0,C01,24,40,,7,5,81,3,33,5,1,,,1,200,,6,206,443,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3575,B,1,0,B,14,32,3,8,6,57,2,38,3,2,1,0,0,166,0,15,181,444,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3575,C,1,0,C01,20,55,2,7,1,80,5,39,2,2,2,0,0,215,1,10,226,443,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3576,B,1,0,B,21,41,1,5,6,59,3,80,5,4,2,0,1,228,0,8,236,545,ACTA CASILLA,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3576,C,1,0,C01,17,41,4,7,12,68,2,75,4,2,2,0,1,235,0,14,249,545,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,B,1,0,B,29,92,3,7,6,142,4,80,3,4,2,0,0,372,0,9,381,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,C,1,0,C01,31,65,2,9,10,114,14,93,6,1,2,,1,348,1,8,357,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,C,2,0,C02,17,80,4,12,6,140,3,88,2,3,6,,,361,2,14,377,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,C,3,0,C03,25,89,0,6,11,135,8,92,3,4,1,0,0,374,0,14,388,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,C,4,0,C04,25,84,0,7,13,131,0,71,6,0,0,0,0,337,0,15,352,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,C,5,0,C05,33,74,1,7,5,123,7,77,5,2,3,0,0,337,0,8,345,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2650,C,6,0,C06,27,77,2,8,11,144,8,96,2,1,0,0,0,376,0,11,387,697,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,B,1,0,B,20,60,5,8,17,135,12,79,7,5,0,0,1,349,0,12,361,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,1,0,C01,18,69,5,13,17,128,4,88,9,2,2,0,1,356,0,12,368,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,2,0,C02,31,72,3,5,10,134,10,85,5,1,1,0,2,359,1,18,378,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,3,0,C03,23,73,1,11,7,133,3,87,10,2,0,0,0,350,0,7,357,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,4,0,C04,31,57,3,7,9,145,10,88,6,5,0,0,0,361,1,9,371,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,5,0,C05,28,41,3,6,11,140,5,98,3,1,3,0,3,342,0,21,363,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,6,0,C06,25,68,3,8,8,114,9,87,5,1,2,0,1,331,1,11,343,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,7,0,C07,25,64,4,9,13,125,8,102,4,2,2,0,0,358,0,10,368,704,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2651,C,8,0,C08,26,63,3,7,13,124,5,69,11,2,1,0,1,325,0,17,342,703,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2652,B,1,0,B,33,67,3,5,3,116,10,86,0,1,1,0,0,325,0,5,330,614,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2652,C,1,0,C01,27,72,5,7,7,112,6,72,3,4,0,0,0,315,0,14,329,614,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2652,C,2,0,C02,25,66,0,6,5,118,6,61,6,2,1,0,0,296,0,1,297,614,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2652,C,3,0,C03,30,58,3,4,5,105,4,82,7,4,0,0,0,302,0,0,302,613,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2653,B,1,0,B,33,60,3,9,11,116,6,91,2,4,1,0,0,336,0,12,348,719,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2653,C,1,0,C01,27,45,0,9,9,138,3,60,5,1,0,0,0,297,1,12,310,718,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2654,B,1,0,B,18,62,0,6,5,129,7,36,4,2,0,0,0,269,2,8,279,599,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2654,C,1,0,C01,20,42,2,7,10,127,4,79,2,5,1,0,0,299,0,15,314,598,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2654,C,2,0,C02,24,50,,1,,119,2,60,,0,0,0,0,256,0,17,273,598,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2655,B,1,0,B,24,72,5,4,10,126,10,57,3,0,,,,311,,,311,596,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2655,C,1,0,C01,17,72,2,7,8,121,8,76,4,4,2,0,0,321,0,0,321,595,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2655,C,2,0,C02,25,72,1,8,9,104,14,87,7,1,1,0,1,330,,,330,595,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2655,C,3,0,C03,19,47,0,5,5,107,8,67,8,0,0,0,0,266,0,17,283,595,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2656,B,1,0,B,32,75,2,6,13,111,5,83,4,4,0,0,0,335,0,18,353,669,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2656,C,1,0,C01,15,59,1,6,10,121,7,97,5,0,2,0,0,323,0,7,330,669,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2656,C,2,0,C02,23,47,1,10,14,97,8,66,7,1,0,0,2,276,0,17,293,668,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2656,C,3,0,C03,22,45,4,3,13,151,7,84,1,1,1,0,0,332,0,13,345,668,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2656,C,4,0,C04,25,62,0,7,11,127,9,70,9,3,1,0,0,324,0,11,335,668,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2657,B,1,0,B,26,50,0,10,9,124,7,67,6,5,2,0,0,306,0,10,316,626,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2657,C,1,0,C01,24,47,2,7,11,125,0,71,6,4,3,0,0,300,0,10,310,626,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2657,C,2,0,C02,19,44,1,9,8,98,15,81,5,6,8,1,2,297,1,10,308,626,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2657,C,3,0,C03,22,39,2,6,10,123,12,74,3,3,0,0,0,294,0,13,307,626,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2657,C,4,0,C04,16,51,4,4,11,83,5,78,5,0,2,0,0,259,0,16,275,625,ACTA CASILLA,,,
1,14,JALISCO,7,TONALA,102,TONALA,2658,B,1,0,B,33,56,6,7,8,125,11,104,8,1,3,0,0,362,0,14,376,750,ACTA CASILLA,,,
