id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD,PT,PRS,PC,PSN,PAS,PSM,PRD-PT,Nulos,Total
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,51,PETATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1923,0,25,25,0,0,0,0,0,0,0,0,50
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,51,PETATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1926,0,56,35,1,0,0,0,0,0,0,7,99
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,51,PETATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1929,3,113,189,1,0,0,1,0,0,0,4,311
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,51,PETATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1930,1,65,69,2,0,0,0,0,0,0,0,137
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,52,PILCAYA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1935,105,150,79,45,0,24,0,0,0,0,11,414
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,52,PILCAYA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1937,28,104,5,14,0,5,0,0,0,0,6,162
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,52,PILCAYA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1939,68,49,14,31,0,1,0,0,0,0,4,167
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,52,PILCAYA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1942,32,41,3,2,0,10,0,0,0,0,4,92
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,52,PILCAYA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1946,3,42,13,6,0,5,0,0,0,0,1,70
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,52,PILCAYA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1948,7,24,26,4,0,0,0,0,0,0,0,61
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,53,PUNGARABATO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1958,83,143,58,7,0,0,0,0,0,0,0,291
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,53,PUNGARABATO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1959,43,169,133,8,0,0,0,0,0,0,8,361
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,53,PUNGARABATO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1961,32,118,88,5,0,0,0,2,0,0,9,254
12,6/10/2002,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,54,QUECHULTENANGO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1974,1,66,67,0,29,0,1,0,1,0,8,173
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,54,QUECHULTENANGO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1980,6,101,107,0,61,0,1,0,1,0,16,293
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,54,QUECHULTENANGO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1985,0,31,72,0,97,0,3,0,1,0,21,225
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,129,5,77,155,10,0,14,2,1,1,0,11,276
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,136,5,63,110,0,5,10,0,0,0,0,3,196
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,138,7,87,159,2,3,10,0,1,0,0,8,277
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,140,4,106,120,1,2,4,3,0,1,0,18,259
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,145,3,65,122,1,0,8,0,0,0,0,8,207
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,146,6,69,126,3,1,6,0,0,1,0,8,220
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,147,4,72,141,4,0,14,0,0,0,0,5,240
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,148,7,89,150,1,2,9,0,0,1,0,6,265
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,150,7,92,173,9,0,15,1,0,0,0,4,301
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,151,2,65,132,5,1,28,2,0,2,0,4,241
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,157,3,81,197,0,0,16,1,2,2,0,7,309
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,157,7,71,179,3,0,21,4,0,3,0,6,294
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,160,2,135,177,2,2,13,0,1,2,0,11,345
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,167,1,113,215,1,0,7,0,1,0,0,5,343
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,169,0,84,155,5,0,6,0,1,0,0,11,262
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,171,5,65,192,0,1,12,0,0,0,0,0,275
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,176,2,91,111,2,0,11,0,3,0,0,4,224
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,181,3,63,135,1,0,13,0,0,2,0,6,223
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,182,8,86,135,3,2,17,2,0,0,0,5,258
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,183,2,97,129,5,4,25,0,0,0,0,0,262
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,190,9,62,108,0,1,7,0,0,1,0,8,196
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,192,3,91,187,4,0,20,0,1,0,0,7,313
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,196,3,52,138,2,1,9,0,2,0,0,4,211
12,6/10/2002,12,Ayuntamientos,12,0,3,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,198,10,53,156,3,3,16,0,0,2,0,0,243
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,2,70,135,3,0,9,0,1,0,0,5,225
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,4,74,140,3,0,11,1,0,0,0,0,233
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,2,61,126,1,2,19,1,0,0,0,6,218
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,1,84,123,7,1,8,0,2,0,0,0,226
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,18,0,144,146,3,1,9,1,1,1,0,6,312
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,19,6,68,232,5,0,9,0,0,2,0,4,326
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,21,5,94,202,3,1,20,0,0,0,0,6,331
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,27,7,64,154,0,4,12,0,0,0,0,3,244
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,30,1,79,145,1,0,5,0,1,0,0,6,238
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,2,96,191,2,1,15,0,1,1,0,6,315
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,40,7,71,170,11,0,22,1,1,0,0,7,290
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,3,74,251,4,2,11,1,2,0,0,3,351
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,46,4,86,167,2,0,22,1,0,0,0,11,293
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,5,64,179,2,1,17,0,0,0,0,1,269
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,6,86,202,5,1,10,0,0,0,0,3,313
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,59,2,87,102,0,0,19,0,0,0,0,0,210
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,2,78,124,1,0,12,1,0,0,0,3,221
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,81,6,59,152,1,0,18,0,0,1,0,1,238
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,4,88,141,1,0,14,1,0,0,0,5,254
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,94,2,87,120,3,0,18,0,0,1,0,5,236
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,18,103,146,1,12,29,1,1,0,0,10,321
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,96,0,28,22,0,0,4,0,0,0,0,1,55
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,4,73,170,0,2,46,0,0,1,0,6,302
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,111,3,62,113,3,2,11,0,0,0,0,1,195
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,111,4,66,116,3,1,10,1,1,2,0,6,210
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,121,1,57,139,2,2,6,0,0,0,0,6,213
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,127,5,102,173,3,0,8,1,0,0,0,13,305
12,6/10/2002,12,Ayuntamientos,12,0,2,C,Contigua,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,415,9,104,164,0,0,0,0,0,0,0,0,277
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,419,1,200,164,0,0,0,0,0,0,0,24,389
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,421,3,122,152,0,0,0,0,0,0,0,0,277
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,433,6,113,67,0,0,0,0,0,0,0,0,186
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,434,16,137,145,0,0,0,0,0,0,0,0,298
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,438,19,139,213,1,0,0,0,0,0,0,0,372
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,440,19,65,71,0,0,0,0,0,0,0,16,171
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,441,5,49,74,0,0,2,0,0,0,0,0,130
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,449,14,19,42,1,1,0,0,1,0,0,1,79
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,454,0,27,76,1,0,0,0,0,0,0,0,104
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,5,ALCOZAUCA DE GUERRERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,465,0,131,120,0,0,0,0,0,0,0,16,267
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,6,ALPOYECA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,474,8,195,96,0,0,2,1,0,0,0,11,313
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,6,ALPOYECA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,476,5,96,81,0,0,1,2,0,0,0,11,196
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,482,24,171,172,0,0,0,0,0,0,0,0,367
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,485,1,5,39,0,0,0,0,0,0,0,3,48
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,493,1,131,71,0,0,0,0,0,0,0,2,205
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,495,1,6,56,0,0,0,0,0,0,0,0,63
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,496,4,127,82,0,0,0,0,0,0,0,1,214
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,501,48,108,74,1,0,23,0,0,0,0,7,261
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,503,31,107,27,0,0,20,0,0,0,0,10,195
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,512,47,54,48,2,0,37,0,0,0,0,9,197
12,6/10/2002,12,Ayuntamientos,12,0,1,C,Contigua,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,518,32,70,73,3,0,21,0,0,0,0,2,201
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,522,7,6,45,1,0,0,0,0,0,0,1,60
12,6/10/2002,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,532,9,12,20,0,0,4,0,0,0,0,3,48
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,533,31,63,84,0,0,3,0,0,0,0,2,183
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,549,100,109,72,1,0,1,0,7,0,0,12,302
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,551,10,31,37,0,0,4,0,1,0,0,1,84
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,9,ATENANGO DEL RIO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,553,0,103,102,13,0,0,0,0,0,0,4,222
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,10,ATLAMAJALCINGO DEL MONTE,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,564,37,184,115,0,0,0,0,0,0,0,38,374
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,10,ATLAMAJALCINGO DEL MONTE,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,569,9,76,16,0,0,0,0,0,0,0,27,128
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,574,51,5,0,0,0,0,0,0,0,0,0,56
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,575,41,60,2,1,0,0,1,0,4,0,9,118
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,579,37,120,3,9,0,0,6,0,0,0,20,195
12,6/10/2002,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,586,6,244,18,21,0,0,0,0,0,0,13,302
