uniqueid,year,incumbent_party_JL,incumbent_candidate_JL
10001,1992,PAN,CRESCENCIO CONTRERAS GARCIA
10001,1993,PAN,CRESCENCIO CONTRERAS GARCIA
10001,1994,PAN,CRESCENCIO CONTRERAS GARCIA
10001,1995,PAN,CRESCENCIO CONTRERAS GARCIA
10001,1996,PRI,PEDRO ORONA ROMERO
10001,1997,PRI,PEDRO ORONA ROMERO
10001,1998,PRI,PEDRO ORONA ROMERO
10001,1999,PRI,GABINO RUTIAGA FIERRO
10001,2000,PRI,GABINO RUTIAGA FIERRO
10001,2001,PRI,GABINO RUTIAGA FIERRO
10001,2002,PRI,JOSE TEODORO ORTIZ PARRA
10001,2003,PRI,JOSE TEODORO ORTIZ PARRA
10001,2004,PRI,JOSE TEODORO ORTIZ PARRA
10001,2005,PRI,RAFAEL DIAZ IRIGOYEN
10001,2006,PRI,RAFAEL DIAZ IRIGOYEN
10001,2007,PRI,RAFAEL DIAZ IRIGOYEN
10001,2008,PRI,JOSE EUGENIO RODRIGUEZ DEL CAMPO
10001,2009,PRI,JOSE EUGENIO RODRIGUEZ DEL CAMPO
10001,2010,PRI,JOSE EUGENIO RODRIGUEZ DEL CAMPO
10001,2011,PRI,EUSEBIO SOTO CONTRERAS
10001,2012,PRI,EUSEBIO SOTO CONTRERAS
10001,2013,PRI,EUSEBIO SOTO CONTRERAS
10001,2014,PRI,MANUEL DE JESUS AVILA GALINDO
10001,2015,PRI,MANUEL DE JESUS AVILA GALINDO
10001,2016,PRI,MANUEL DE JESUS AVILA GALINDO
10001,2017,PAN,DORA ELENA GONZALEZ TREMILLO
10001,2018,PAN,DORA ELENA GONZALEZ TREMILLO
10001,2019,PAN,DORA ELENA GONZALEZ TREMILLO
10001,2020,PAN,DORA ELENA GONZALEZ TREMILLO
10001,2021,PAN,DORA ELENA GONZALEZ TREMILLO
10001,2022,PAN,DORA ELENA GONZALEZ TREMILLO
10002,1992,PRI,LIBORIO CARDENAS VILLAREAL
10002,1993,PRI,LIBORIO CARDENAS VILLAREAL
10002,1994,PRI,LIBORIO CARDENAS VILLAREAL
10002,1995,PRI,LIBORIO CARDENAS VILLAREAL
10002,1996,PAN,BENEDICTO FELIX VIZCARRA
10002,1997,PAN,BENEDICTO FELIX VIZCARRA
10002,1998,PAN,BENEDICTO FELIX VIZCARRA
10002,1999,PT,OSCAR JAVIER MONARREZ HERNANDEZ
10002,2000,PT,OSCAR JAVIER MONARREZ HERNANDEZ
10002,2001,PT,OSCAR JAVIER MONARREZ HERNANDEZ
10002,2002,PT,GANDHI MONARRES RECIO
10002,2003,PT,GANDHI MONARRES RECIO
10002,2004,PT,GANDHI MONARRES RECIO
10002,2005,PAN,FRANCISCO JAVIER CARDENAS GAMBOA
10002,2006,PAN,FRANCISCO JAVIER CARDENAS GAMBOA
10002,2007,PAN,FRANCISCO JAVIER CARDENAS GAMBOA
10002,2008,PAN,ARMANDO BELTRAN ORTEGA
10002,2009,PAN,ARMANDO BELTRAN ORTEGA
10002,2010,PAN,ARMANDO BELTRAN ORTEGA
10002,2011,PAN,GANDHI MONARRES RECIO
10002,2012,PAN,GANDHI MONARRES RECIO
10002,2013,PAN,GANDHI MONARRES RECIO
10002,2014,PRI,SANTIAGO CHAIDEZ JIMENEZ
10002,2015,PRI,SANTIAGO CHAIDEZ JIMENEZ
10002,2016,PRI,SANTIAGO CHAIDEZ JIMENEZ
10002,2017,PRI,YENNY TRINIDAD CERVANTES VIZCARRA
10002,2018,PRI,YENNY TRINIDAD CERVANTES VIZCARRA
10002,2019,PRI,YENNY TRINIDAD CERVANTES VIZCARRA
10002,2020,PAN,JUAN CARLOS RUIZ DIAZ
10002,2021,PAN,JUAN CARLOS RUIZ DIAZ
10002,2022,PAN,JUAN CARLOS RUIZ DIAZ
10003,1992,PRI,RAUL ARREOLA AMAYA
10003,1993,PRI,RAUL ARREOLA AMAYA
10003,1994,PRI,RAUL ARREOLA AMAYA
10003,1995,PRI,RAUL ARREOLA AMAYA
10003,1996,PRI,ELISEO MORALES CAMPA
10003,1997,PRI,ELISEO MORALES CAMPA
10003,1998,PRI,ELISEO MORALES CAMPA
10003,1999,PT,JOSE LUIS SEGOVIA FRANCO
10003,2000,PT,JOSE LUIS SEGOVIA FRANCO
10003,2001,PT,JOSE LUIS SEGOVIA FRANCO
10003,2002,PRI,MIGUEL GUERECA LOPEZ
10003,2003,PRI,MIGUEL GUERECA LOPEZ
10003,2004,PRI,MIGUEL GUERECA LOPEZ
10003,2005,COALICIoN,MANUEL PIEDRA SOTO
10003,2006,COALICIoN,MANUEL PIEDRA SOTO
10003,2007,COALICIoN,MANUEL PIEDRA SOTO
10003,2008,PRI,GERINO MORALES ARREOLA
10003,2009,PRI,GERINO MORALES ARREOLA
10003,2010,PRI,GERINO MORALES ARREOLA
10003,2011,PRI,FRANCISCO OCHOA ROMERO
10003,2012,PRI,FRANCISCO OCHOA ROMERO
10003,2013,PRI,FRANCISCO OCHOA ROMERO
10003,2014,PRI,JOSE OCTAVIO OCHOA MEDINA
10003,2015,PRI,JOSE OCTAVIO OCHOA MEDINA
10003,2016,PRI,JOSE OCTAVIO OCHOA MEDINA
10003,2017,PVEM,MARTIN PINEDA ACOSTA
10003,2018,PVEM,MARTIN PINEDA ACOSTA
10003,2019,PD,MARTIN PINEDA ACOSTA
10003,2020,PD,MARTIN PINEDA ACOSTA
10003,2021,PD,MARTIN PINEDA ACOSTA
10003,2022,PD,MARTIN PINEDA ACOSTA
10004,1992,PRI,ERASMO MARTINEZ GALINDO
10004,1993,PRI,ERASMO MARTINEZ GALINDO
10004,1994,PRI,ERASMO MARTINEZ GALINDO
10004,1995,PRI,ERASMO MARTINEZ GALINDO
10004,1996,PRI,NORMA ELIZABETH SOTELO OCHOA
10004,1997,PRI,NORMA ELIZABETH SOTELO OCHOA
10004,1998,PRI,NORMA ELIZABETH SOTELO OCHOA
10004,1999,PRI,RENE CARREON GOMEZ
10004,2000,PRI,RENE CARREON GOMEZ
10004,2001,PRI,RENE CARREON GOMEZ
10004,2002,PRI,LUIS FERNANDO MACHADO ROSALES
10004,2003,PRI,LUIS FERNANDO MACHADO ROSALES
10004,2004,PRI,LUIS FERNANDO MACHADO ROSALES
10004,2005,PAN,PABLO CARRILLO MONTALVO
10004,2006,PAN,PABLO CARRILLO MONTALVO
10004,2007,PAN,PABLO CARRILLO MONTALVO
10004,2008,PRI,ROCIO PATRICIA SOTELO OCHOA
10004,2009,PRI,ROCIO PATRICIA SOTELO OCHOA
10004,2010,PRI,ROCIO PATRICIA SOTELO OCHOA
10004,2011,PRD,JOSE ELIGIO MORENO MARTINEZ
10004,2012,PRD,JOSE ELIGIO MORENO MARTINEZ
10004,2013,PRD,JOSE ELIGIO MORENO MARTINEZ
10004,2014,PRI,EDITH BERNARDA OROZCO MACHADO
10004,2015,PRI,EDITH BERNARDA OROZCO MACHADO
10004,2016,PRI,EDITH BERNARDA OROZCO MACHADO
10004,2017,PRI,ISMAEL GUERRERO MORENO
10004,2018,PRI,ISMAEL GUERRERO MORENO
10004,2019,PRI,ISMAEL GUERRERO MORENO
10004,2020,PRI,MARIA DE LOURDES MARTINEZ ESPINOSA
10004,2021,PRI,MARIA DE LOURDES MARTINEZ ESPINOSA
10004,2022,PRI,MARIA DE LOURDES MARTINEZ ESPINOSA
10005,1992,PT,JESUS DAVILA VALERO
