uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
10006,1960,NA,C. SOTERO ESTRADA
10006,1962,NA,C. LUIS PÉREZ FAVELA
10006,1965,NA,C. J. CONCEPCIÓN CERDA
10006,1968,NA,C. ELADIO AVALOS
10006,1971,NA,C. LUIS PÉREZ FAVELA
10006,1974,NA,C. FRANCISCO AGUILAR MARTÍNEZ
10006,1977,NA,C. CECILIO DÍAZ GONZÁLEZ
10006,1980,NA,C. JOSÉ ATANASIO TORRES MERCADO
10006,1983,NA,C. ATANASIO MEZTA IBARRA
10006,1986,NA,C. JESÚS A. JÁQUEZENRÍQUEZ
10006,1989,NA,C. EFRÉN AVILA GARCÍA
10006,1992,PRI,C. JOSE SANTANA MEDINA ESQUIVEL
10006,1995,PRI,ING. MARTIN CERDA RIVERA
10006,1998,PRI,PROFR. GILBERTO RIOS MARTINEZ
10006,2001,PRI,C. LAZARO HERRADA GONZALEZ
10006,2004,PRI,PROFR. FRANCISCO JAVIER IBARRA JAQUEZ
10006,2007,PRI,C. ELADIO REZA VARGAS
10006,2010,PRI,C. ERASMO CERDA RIVERA
10006,2013,PRI,LIC. SILVIA RANGEL ORONA
10006,2016,PAN,C. ENRIQUE ESQUIVEL AYALA
10006,2019,PAN,SCLGA SERGIO CERDA MORENO
10006,2022,PRI,C. SILVIA RANGEL ORONA
10007,1944,NA,C. CARLOS SILVA
10007,1945,NA,C. J. GUADALUPE BERNAL
10007,1946,NA,C. ALBERTO AYALA
10007,1947,NA,C. FERNANDO VÉLVER
10007,1948,NA,C. ALFONSO VALDEZ
10007,1949,NA,C. ARTURO JÁQUEZ
10007,1950,NA,C. ROBERTO FERNÁNDEZ
10007,1953,NA,C. GENARO R. MIJARES
10007,1956,NA,C. FRANCISCO GALINDO CHÁVEZ
10007,1959,NA,C. JOSÉ MA. PÁMANES
10007,1962,NA,C. RAMÓN GONZÁLEZ MARTÍNEZ
10007,1965,NA,C. JOSÉ RODOLFO ACOSTA
10007,1968,NA,C. GUSTAVO ELIZONDO VILLAREAL
10007,1971,NA,C. JESÚS IBARRA RAYAS
10007,1974,NA,C. CARLOS HERRERA A.
10007,1977,NA,C. RÉGULO EZQUIVEL GÁMEZ
10007,1980,NA,C. JOSÉ MIGUEL CASTRO CARRILLO
10007,1983,NA,C. MANUEL GAMBOA CANO
10007,1986,NA,C. JOSÉ DEL RIVERO IBARRA
10007,1989,NA,C. JOSÉ REBOLLO ACOSTA
10007,1992,PRI,ING. ERNESTO BOEHRINGER LUGO
10007,1995,PRI,LIC. RAFAEL MANUEL VILLEGAS ATTOLINI
10007,1998,PRI,C. CARLOS ANTONIO HERRERA ARALUCE
10007,2001,PRI,C. JUANA LETICIA HERRERA ALE
10007,2004,PRI,LIC. OCTAVIANO RENDON ARCE
10007,2007,PRI,C. RICARDO ARMANDO REBOLLO MENDOZA
10007,2010,PRI,LIC. MARIA DEL ROCIO REBOLLO MENDOZA
10007,2013,PRI,L.A.E. JOSE MIGUEL CAMPILLO CARRETE
10007,2016,PRI,C. JUANA LETICIA HERRERA ALE
10007,2019,MORENA,C. ALMA MARINA VITELA RODRIGUEZ
10007,2022,COAL.,C. JUANA LETICIA HERRERA ALE
10008,1933,NA,C. JESÚS BERUMEN
10008,1935,NA,C. DIEGO MÁRQUEZ CONTRERAS
10008,1937,NA,C. VICENTE GUEVARA
10008,1939,NA,C. FERNANDO TORIELO
10008,1941,NA,C. RICARDO VILLAVICENCIO
10008,1943,NA,C. FORTINO H. ARAGÓN
10008,1947,NA,C. TEÓDULO CORRAL MARTÍNEZ
10008,1950,NA,C. ISAURO RIVAS
10008,1953,NA,C. FRANCISCO CALDERÓN
10008,1956,NA,C. RODOLFO BERUMEN
10008,1959,NA,C. IGNACIO PÉREZ GONZÁLEZ
10008,1962,NA,C. DANIEL ANTUNA
10008,1965,NA,C. FIDEL ALBA GARCÍA
10008,1968,NA,C. LUIS FRAYRE VALLES
10008,1971,NA,C. ANGEL GARCÍA SÁNCHEZ
10008,1974,NA,C. JOEL RODRÍGUEZ RIVAS
10008,1977,NA,C. RAFAEL URIARTE. VALLES
10008,1980,NA,C. ROBERTO RETANA GONZÁLEZ
10008,1983,NA,C. FILEMÓN VILLAREAL GODÍNEZ
10008,1986,NA,C. JOSÉ ORTIZ CORRAL
10008,1989,NA,C. ROBERTO RETANA GONZÁLEZ
10008,1992,PRI,ING. FILEMON VILLAREAL GODINEZ
10008,1995,PAN,C. JOSE BERNARDO CENICEROS NUÑEZ
10008,1998,PRD,C. ALFREDO ORTIZ SAUCEDO
10008,2001,PAN,C. JOSE BERNARDO CISNEROS NUÐEZ
10008,2004,PAN,ING. MARIO ALBERTO RAMIREZ CORRAL
10008,2007,PRI,C. MARIO QUIROZ ONTIVEROS
10008,2010,PAN,C. ANDRES CABELLO MARIN
10008,2013,PRI,C.P. MARCIAL SAUL GARCIA ABRAHAM
10008,2016,PRD,C. JOSE LUIS RAMOS ZEPEDA
10008,2019,PRD,C. AGUSTIN SOSA RAMIREZ
10008,2022,PRD,C. DAVID RAMOS ZEPEDA
10009,1919,NA,C. FELIPE MORENO
10009,1947,NA,C. FILEMÓN HERNÁNDEZ
10009,1949,NA,C. MANUEL VALVERDE
10009,1951,NA,C. JULIÁN ORTIZ
10009,1953,NA,C. FRANCISCO FLORES
10009,1959,NA,C. MANUEL ARZOLA PALMA
10009,1962,NA,C. J. ERNESTO MARISCAL R.
10009,1965,NA,C. PABLO BARRAZA DURÁN
10009,1968,NA,C. J. IGNACIO BARRAZA N.
10009,1971,NA,C. ANDRÉS VALTIÉRREZ
10009,1974,NA,C. JOSÉ ANAYA TERRAZAS
10009,1980,NA,C. ALBERTO CAZARES ADAME
10009,1983,NA,C. MARGARITO HERRERA
10009,1986,NA,C. NOEL GAYTÁN QUIÑONES
10009,1989,NA,C. DIONISIO PINO BARRAZA
10009,1992,PAN,C. JUAN FLORES VILLAREAL
10009,1995,PAN,C. JOSE GUADALUPE RIVERA ARZOLA
10009,1998,PRI,LIC. ROGELIO AYALA ARZOLA
10009,2001,PRI,C. REFUGIO ALBERTO GAITAN QUIÐONES
10009,2004,PRI,LIC. ROGELIO AYALA ARZOLA
10009,2007,PRI,C. PATRICIO RIVERA RIVERA
10009,2010,PRI,C. PATRICIO RIVERA RIVERA
10009,2013,PAN,C. RAFAEL AYALA ALEMAN
10009,2016,PRI,C. ROGELIO AYALA ARZOLA
10009,2019,PRI,C. ROGELIO AYALA ARZOLA
10009,2022,PRI,ING. RAMON MANUEL SALAZAR CELIS
10010,1919,NA,C. J. ASCENSIÓN VALENZUELA
10010,1953,NA,C. MANUEL GONZÁLEZ VÁZQUEZ
10010,1954,NA,C. VALENTÍN VALENZUELA
10010,1956,NA,C. CLAUDIO CISNEROS AGUIRRE
10010,1959,NA,C. FRANCISCO ITUARTE SÁNCHEZ
10010,1962,NA,C. ALVARO ORTIZ SOSA
10010,1968,NA,C. ANGEL FAUDON BENAVIDES
10010,1971,NA,C. JOSÉ ESTRADA ESTRADA
10010,1974,NA,C. JOSÉ MA. VARELA GARBAY
10010,1977,NA,C. RAMÓN DE LA CRUZ ESPINOZA
10010,1980,NA,C. SANTIAGO SÁENZ PARDO DE LA CRUZ
10010,1983,NA,C. ANTONIO MARTÍNEZ JUÁREZ
10010,1986,NA,C. J. SOCORRO MEDRANO MORALES
10010,1989,NA,C. ANTONIO MARTÍNEZ JUÁREZ
10010,1992,PRI,C. TEODULO ATIENZO CARRILLO
10010,1995,PRI,ING. JOSE MARIA VARELA RAMIREZ
10010,1998,PRI,C. VICTOR MANUEL GALVAN MARTOS
10010,2001,PAN,C. MARIA DEL REFUGIO PEÑA ARZOLA
10010,2004,PAN,PROFR. JUAN VILLASANA MARTINEZ
10010,2007,PRI,C. JAVIER MARTINEZ TRUJILLO
10010,2010,PRI,C. MARTIN ATIENZO LAZOS
10010,2013,PRI,C. VICTOR MANUEL GALVAN MARTOS
10010,2016,PAN,C. MARIA TERESA VAZQUEZ AGUIRRE
10010,2019,PT,C. DORA MARIA BUSTAMANTE FAVELA
10010,2022,PRD,C. JOSE LUIS COVARRUBIAS FAUDOA
10011,1941,NA,C. EDMUNDO RUBIO
10011,1944,NA,C. ALFONSO ALVARADO
10011,1947,NA,C. FRANCISCO LÓPEZ
10011,1950,NA,C. ARMANDO JURADO
10011,1953,NA,C. IGNACIO LÓPEZ
10011,1959,NA,C. FELIPE ÁVILA PULIDO
10011,1962,NA,C. PEDRO JURADO
10011,1965,NA,C. WILFRANO ACOSTA LARA
10011,1968,NA,C. HÉCTOR SALAS CONTRERAS
10011,1971,NA,C. ARTEMIO ACOSTA BARRAZA
10011,1974,NA,C. ENRIQUE PÉREZ ACOSTA
10011,1977,NA,C. FLORENCIO JURADO
10011,1980,NA,C. JUAN MANUEL SALAS CONTRERAS
10011,1983,NA,C. PEDRO JURADO SÁNCHEZ
10011,1986,NA,C. JAVIER LARA ACOSTA
10011,1989,NA,C. JORGE MONTES
10011,1992,PAN,C. RODOLFO DEL RIVERO IBARRA
10011,1995,PRI,C. GREGORIO AGUIRRE CORRUJEDO
10011,1998,PRI,ING. LEON LOPEZ ALDERETE
10011,2001,PAN,C. RODOLFO DEL RIVERO IBARRA
10011,2004,PRI,ING. VICTOR MANUEL GUERRERO HERNANDEZ
10011,2007,PRI,C. FLORENCIO JURADO ROCHA
10011,2013,PAN,PROFRA. VIRGINIA DE LA TORRE MARTINEZ
10011,2016,PRI,C. LORENA LUCERO BUSTAMANTE
10011,2019,PRI,C. LORENA LUCERO BUSTAMANTE
10011,2022,PAN,C. JUAN JOSE CORRAL MIRANDA
10012,1919,NA,C. MIGUEL BRETADO
10012,1939,NA,C. JESÚS LÓPEZ LUEVANOS
10012,1940,NA,C. ALBERTO GALARZA
10012,1943,NA,C. EVARISTO RODRÍGUEZ
10012,1945,NA,C. ATANACIO GALLEGOS
10012,1946,NA,C. FRANCISCO LANDEROS
10012,1950,NA,C. RODOLFO SARABIA
10012,1953,NA,C. RAÚL RAMÍREZ
10012,1956,NA,C. SANTIAGO LAVÍN
10012,1959,NA,C. EMILIO M. CÁRDENAS
10012,1961,NA,C. AURELIO GALLEGOS
10012,1962,NA,C. ANGEL JAUREGUI
10012,1965,NA,C. LUIS MORALES
10012,1968,NA,C. DIEGO MARTÍNEZ R.
10012,1971,NA,C. LEOBARDO MARTÍNEZ
10012,1974,NA,DR. BASILIO RAMÍREZ
10012,1977,NA,C. JESÚS REYES ESQUIVEL
10012,1980,NA,C. HÉCTOR ALVAREZ JAUREGUI
10012,1983,NA,C. VICENTE GARCÍA RAMÍREZ
10012,1986,NA,C. LUIS FERNANDO GONZÁLEZ ACHEM
10012,1989,NA,DR. LUIS ARAUJO LONGORIO
10012,1992,PRI,LIC. FRANCISCO JAVIER OLGUIN GARCIA
10012,1994,NA,PROFR. FRANCISCO JAVIER HOLGUÍN GARCÍA
10012,1995,PAN,LIC. MARIA DEL ROSARIO CASTRO LOZANO
10012,1998,PAN,C. GERARDO ALBERTO KATSICAS RAMOS
10012,2001,PRI,C. JOSE LUIS FERNANDO GONZALEZ ACHEM
10012,2004,PAN,LIC. MARIA DEL ROSARIO CASTRO LOZANO
10012,2007,PRI,C. CARLOS AGUILERA ANDRADE
10012,2010,PRI,C. ROBERTO CARMONA JAUREGUI
10012,2013,PRI,ING. LUIS DE VILLA BARRERA
10012,2016,PRI,C. MARIA LUISA GONZALEZ ACHEM
10012,2019,PRI,C. HOMERO MARTINEZ CABRERA
10012,2022,PRI,C. HOMERO MARTINEZ CABRERA
10013,1916,NA,C. FRANCISCO DÁVILA
10013,1918,NA,C. ANTONIO QUIROZ
10013,1919,NA,C. MAURICIO R. GUTIÉRREZ
10013,1920,NA,C. ZENÓN MARTÍNEZ
10013,1921,NA,C. RAFAEL CHÁVEZ MARTÍNEZ
10013,1923,NA,C. ZENÓN MARTÍNEZ
10013,1927,NA,C. MIGUEL VALDEZ
10013,1929,NA,C. BENJAMÍN BORREGO MARTÍNEZ
10013,1930,NA,C. MIGUEL VALDÉS
10013,1931,NA,C. ZENÓN MARTÍNEZ
10013,1932,NA,C. RAFAEL UNZUELA
10013,1935,NA,C. PORFIRIO GARCÍA
10013,1936,NA,C. ALEJANDRO J. NAPOLEÓN
10013,1939,NA,C. GABRIEL MENA
10013,1941,NA,C. ANASTASIO NAVARRETE
10013,1945,NA,C. TORIBIO VALLES
10013,1947,NA,C. BENIGNO ZÁRATE
10013,1950,NA,C. FRANCISCO HERNÁNDEZ
10013,1953,NA,C. ISMAEL DÍAZ ACOSTA
10013,1956,NA,C. JUAN JOSÉ MONTES MORENO
10013,1957,NA,C. MIGUEL GUAJARDO PÉREZ
10013,1959,NA,C. ENRIQUE MARTÍNEZ RUBIO
10013,1962,NA,C. PEDRO G. MORENO
10013,1965,NA,C. MELCHOR PRINCE MEZA
10013,1968,NA,C. SALVADOR MEZA LÓPEZ
10013,1971,NA,C. J. NIEVES REZA SÁNCHEZ
10013,1974,NA,C. RUPERTO MARMOLEJO G.
10013,1976,NA,C. ELÍAS MAGALLANES CAMPOS
10013,1977,NA,C. EPIFANIO LORENZO IGLESIAS ALVA
10013,1980,NA,C. JOSÉ FRANCISCO JAVIER FIGUEROA L.
10013,1983,NA,C. DELFINO PÉREZ LÓPEZ
10013,1986,NA,C. JOSÉ WEISS SÁNCHEZ
10013,1989,NA,C. ELÍAS MAGALLANES CAMPOS
10013,1992,PRI,PROFR. HUMBERTO BARRAZA ESPINOSA
10013,1995,PRI,ING. DAGOBERTO CASTRO AGUILERA
10013,1998,PRI,PROFR. ARTURO MAGALLANES ALVAREZ
10013,2001,PRI,C. MANUEL JAVER ANTILLON RAMIREZ
10013,2004,PRI,C. MIGUEL GUAJARDO VALDEZ
10013,2007,PAN,C. MORONI CASTAÑEDA RUIZ
10013,2010,PRI,C. BERNARDO DE ANDA MAGALLANES
10013,2013,PRI,C. MARTHA EUGENIA CASTRO GONZALEZ
10013,2016,PRI,C. NORMA JUDITH MARMOLEJO DE LA CRUZ
10013,2019,PRI,C. MARISOL PEÑA RODRIGUEZ
10013,2022,MORENA,C. FERNANDO REVERTE GRANADOS
10014,1941,NA,C. ABEL MEDINA
10014,1944,NA,C. MIGUEL DERAS VALDEZ
10014,1947,NA,C. MIGUEL GALARZA
10014,1950,NA,C. JUAN ACEVEDO
10014,1953,NA,C. MIGUEL MATA
10014,1956,NA,C. JUAN DÍAZ
10014,1959,NA,C. MANUEL HEREDIA RODRÍGUEZ
10014,1962,NA,C. NEMESIO VARGAS
10014,1965,NA,C. FILEMÓN RIVERA SALAS
10014,1968,NA,C. BERNARDO ALDABA GURROLA
10014,1971,NA,C. J. LUZ RAMÍREZ
10014,1974,NA,C. J. CARMELO GURROLA AGUILAR
10014,1977,NA,C. ELÍAS CONTRERAS SÁNCHEZ
10014,1980,NA,C. MIGUEL VALDEZ LUNA
10014,1983,NA,C. ASIANO DE LA ROSA CALLEROS
10014,1986,NA,C. ISMAEL HERNÁNDEZ SANTILLÁN
10014,1989,NA,C. BENITO BARRAZA MORALES
10014,1992,PRI,C. MIGUEL SALAS VILLA
10014,1995,PRI,C. JOSE MARIA FLORES ONTIVEROS
10014,1998,PRI,PROFR. SANTOS GALINDO MENDOZA
10014,2001,PRI,C. JULIAN GARCIA SALAS
10014,2004,PRI,PROFR. SANTIAGO SOTO LUGO
10014,2007,PRI,C. MANUEL ESTRADA ESCALANTE
10014,2010,PRI,C. FAUSTINO REYES FLORES
10014,2013,PRI,C. ISMAEL HERNANDEZ DERAS
10014,2016,PRI,C. RAMIRO MENDOZA SOLIS
10014,2019,PRI,C. JOSE OSBALDO SANTILLAN GOMEZ
10014,2022,PRI,C. IVAN SOTO MENDIA
10015,1945,NA,C. JUAN PABLO SÁNCHEZ
10015,1947,NA,C. ARNULFO TORRES R.
10015,1950,NA,C. JOSÉ CRUZ A. HORCASITAS
10015,1953,NA,C. ALFONSO R. BURCIAGA
10015,1956,NA,C. JOAQUÍN BORREGO SÁNCHEZ
10015,1959,NA,C. ROBERTO CHACÓN MARTÍNEZ
10015,1962,NA,C. SALVADOR JIMÉNEZ JIMÉNEZ
10015,1965,NA,C. JOSÉ ANGEL TORRES HERNÁNDEZ
10015,1968,NA,C. JOSÉ GARCÍA LÓPEZ
10015,1971,NA,C. ARNULFO TORRES REYES
10015,1974,NA,C. JESÚS AGUILERA SIMENTAL
10015,1975,NA,C. JOSÉ REYES GALARZA ORTEGA
10015,1977,NA,C. ANDRÉS DEL RÍO ARREOLA
10015,1980,NA,C. SALVADOR SÁNCHEZ
10015,1983,NA,C. ASCENCIO VALENZUELA QUIÑONEZ
10015,1986,NA,C. ESTANISLAO RODRÍGUEZ B.
10015,1989,NA,C. JOSÉ RAMÓN JIMÉNEZ DEL RÍO
10015,1992,PAN,DR. HECTOR MANUEL SARMIENTO RENTERIA
10015,1995,PRI,PROFR. LUIS CARLOS RIOS OLGUIN
10015,1998,PRI,C. JOSE ANGEL GONZALEZ SOTO
10015,2001,PRI,C. JOSE LUIS GALINDO ALMANZA
10015,2004,PAN,C. ALFONSO PALACIO JAQUEZ
10015,2007,PRI,C. UBALDO NAVA MORENO
10015,2010,CONVER.,C. DARIO MEDINA REYES
10015,2013,PRI,C. DIONISIO ARREOLA ARREOLA
10015,2016,PRI,C. MIGUEL GARCIA SARMIENTO
10015,2019,PAN,C. MARIA DEL SOCORRO PALACIO JAQUEZ
10015,2022,MORENA,C. DIANA BERENICE GONZALEZ TORRES
10016,1919,NA,C. ELÍAS ANDRADE
10016,1920,NA,C. PASCUAL ANDRADE
10016,1927,NA,C. BENJAMÍN DÍAZ FLORES
10016,1929,NA,C. FLORENCIO RAMÍREZ
10016,1931,NA,C. ANTONIO ROMERO
10016,1933,NA,C. JESÚS VELA SOTO
10016,1935,NA,C. JUAN BAYONA
10016,1937,NA,C. FRANCISCO GUZMÁN
