uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
20565,2011,SNI,C. JAVIER MORENO CRUZ
20565,2013,SNI,C. ELADIO LÓPEZ SANTIAGO
20565,2017,SNI,C. JOEL SANTIAGO CRUZ
20565,2020,SNI,C. PABLO LOPEZ GUTIERREZ
20565,2023,UYC,C. RAFAEL CRUZ BETANZOS
20567,1985,NA,C. ROLANDO PAYÁN
20567,1989,NA,C. MANUEL CAMACHO G.
20567,1993,PRD,C. LUIS R. CAMARILLO GODINEZ
20567,1996,UYC,C. JOSAFAT ALVARADO RODRIGUEZ
20567,1999,UYC,C. FRANCISCO FLORES GARIN
20567,2001,UYC,C. BASILIO I. GUERRERO CAMACHO
20567,2004,UYC,C. ROSALINO ELEAZAR MENDEZ LOPEZ
20567,2007,UYC,C. PABLO ABELARDO VARGAS DURAN
20567,2011,SNI,C. LUIS REY CAMARILLO GODINEZ
20567,2013,SNI,C. HONORATO JUAN CAMACHO ALVARADO
20567,2017,SNI,C. BACILIO ISMAEL GUERRERO CAMACHO
20567,2020,SNI,C. MARCELO RUBER TORRALBA MORALES
20567,2023,UYC,C. GRISELDA MARICTZA ALVARADO FLORES
20570,1919,NA,C. MANUEL VÁSQUEZ
20570,1922,NA,C. JUAN RAMÍREZ
20570,1925,NA,C. FIDENCIO PÉREZ
20570,1929,NA,C. TOMAS GARCÍA
20570,1933,NA,C. JUAN PEDRO RAMÍREZ
20570,1935,NA,C. LUIS JIMÉNEZ
20570,1938,NA,C. ANDRÉS RAMÍREZ
20570,1941,NA,C. PABLO SANTOS GIJÓN
20570,1943,NA,C. DONATO CALVO
20570,1945,NA,C. FELIPE DE JESÚS CRUZ
20570,1947,NA,C. FELIPE LÓPEZ
20570,1951,NA,C. AMBROSIO GARCÍA ORTIZ
20570,1953,NA,C. CAMERINO SIERRA ZAVALETA
20570,1957,NA,C. VULFRANO CARMONA DÍAZ
20570,1960,NA,C. MOISES JIMÉNEZ JIMÉNEZ
20570,1963,NA,C. EUSTACIO LOAEZA JIMÉNEZ
20570,1966,NA,C. AMBROSIO GARCÍA ORTÍZ
20570,1967,NA,C. ELPIDIO GARCÍA VENEGAS
20570,1969,NA,C. VIRGINIO DÍAZ RAMÍREZ
20570,1972,NA,C. JOSÉ JIMÉNEZ RÍOS
20570,1975,NA,C. ELPIDIO GARCÍA VENEGAS
20570,1978,NA,C. ADELAIDO CRUZ MORALES
20570,1981,NA,C. JUAN CRUZ CORTÉS
20570,1984,NA,C. RISTOBAL REYES RAMÍREZ
20570,1987,NA,C. EMILIANO GARCÍA JIMÉNEZ
20570,1990,NA,C. CRISTOBAL REYES RAMÍREZ
20570,1993,CM-PRI,C.P. GERMAN HURTADO RAMIREZ
20570,1996,UYC,C. VENANCIO RAMIREZ GARCIA
20570,1999,UYC,C. MARTIN PACHECO GUZMAN
20570,2001,UYC,C. JOSE RAMIREZ RAMIREZ
20570,2004,UYC,C. HUGOLINO CORTES ROJAS
20570,2007,UYC,C. FELIX LEONIDES SILVA ALTAMIRANO
20570,2011,SNI,C. FLORENCIO CRUZ
20570,2013,SNI,C. JOSÉ RAMÍREZ RAMÍREZ
20570,2017,SNI,C. MARLON ALAN CALVO MEDIA
20570,2020,SNI,C. ULISES SANTOS MENDOZA
20570,2023,UYC,C. GERARDO FRANCO ARELLANES
NA,1762,NA,C. JUAN BAUTISTA DE ECHARI
NA,1845,NA,C. MIGUEL GONZÁLEZ
NA,1863,NA,C. MARTÍN BALTAZAR
NA,1865,NA,C. MARTÍN ZÁRATE
NA,1867,NA,C. FELIX MARTÍNEZ
NA,1869,NA,C. ANTONIO VELASCO
NA,1870,NA,C. HIPÓLITO URIBE
NA,1871,NA,C. FRANCISCO ORTEGA
NA,1874,NA,C. AMBROCIO OJEDA
NA,1875,NA,C. MARTÍN ZÁRATE
NA,1876,NA,C. J. MARGARITO RODRÍGUEZ
NA,1877,NA,C. FÉLIX MALDONADO
NA,1878,NA,C. ANTONIO REYES
NA,1879,NA,C. MANUEL TELLO
NA,1881,NA,C. SATURNINO HERNÁNDEZ
NA,1882,NA,C. LUCIANO ALVAREZ
NA,1883,NA,C. BASILIO PÉREZ
NA,1884,NA,C. MANUEL TELLO
NA,1885,NA,C. MATÍAS ORTÍZ
NA,1886,NA,C. BONIFACIO BALTOLANO
NA,1887,NA,C. LUCAS BELTRÁN
NA,1888,NA,C. MARTÍN ZÁRATE
NA,1889,NA,C. PABLO MARCELO ACACIA
NA,1890,NA,C. SATURNINO HERNÁNDEZ
NA,1891,NA,C. FRANCISCO S. BONILLA
NA,1892,NA,C. FELIPE HERNÁNDEZ
NA,1893,NA,C. BASILIO RODRÍGUEZ
NA,1895,NA,C. DIONISIO T. GARCÍA
NA,1896,NA,C. FERNANDO ALVEAR
NA,1897,NA,C. ANDRÉS CARBAJAL
NA,1898,NA,C. FRANCISCO SÁNCHEZ
NA,1899,NA,C. AGUSTÍN OLIVERA
NA,1900,NA,C. ELEUTERIO SANTIAGO
NA,1901,NA,C. FERNANDO RENDÓN
NA,1902,NA,C. FLORENCIO CARBAJAL
NA,1903,NA,C. VICENTE HERNÁNDEZ
NA,1904,NA,C. TOMAS REYES S.
NA,1905,NA,C. AGUSTÍN PÉREZ AQUILINO
NA,1906,NA,C. VÍCTOR REYES
NA,1907,NA,C. MANUEL SOSA
NA,1908,NA,C. JOSÉ MARTÍNEZ
NA,1909,NA,C. JUAN QUIZAMAN
NA,1910,NA,C. PEDRO GONZÁLEZ
NA,1911,NA,C. CELSO ROBLES
NA,1912,NA,C. PEDRO GÓMEZ
NA,1913,NA,C. ATANASIO ROBLES
NA,1914,NA,C. LEANDRO RAMÍREZ
NA,1915,NA,C. LUIS SUÁREZ
NA,1916,NA,C. CELSO ROBLES
NA,1917,NA,C. CRISTINO PLACIDO REYES
NA,1918,NA,C. CESAREO RENDÓN
NA,1919,NA,C. ROMAN GARCÍA
NA,1920,NA,C. JOSÉ SALINAS
NA,1921,NA,C. FERNANDO RENDÓN
NA,1922,NA,C. ANTONIO PÉREZ
NA,1923,NA,C. DANIEL ROSAS
NA,1924,NA,C. VÍCTOR REYES
NA,1925,NA,C. FLORENTINO MIJANGOS
NA,1926,NA,C. MANUEL RODRÍGUEZ
NA,1927,NA,C. ANTONIO CALLEJA
NA,1928,NA,C. JUAN CLIMACO NOLASCO
NA,1929,NA,C. JACOBO MARTÍNEZ
NA,1930,NA,C. BENITO NICOLÁS
NA,1931,NA,C. ANTONIO MERINO
NA,1932,NA,C. MACARIO CORTÉS
NA,1933,NA,C. LIBORIO LÓPEZ
NA,1934,NA,C. PORFIRIO DÍAZ
NA,1935,NA,C. PAULINO VILLASEÑOR
NA,1936,NA,C. FRANCISCO LÓPEZ ESTEVEZ
NA,1937,NA,C. MARTIN PINEDA
NA,1938,NA,C. CARLOS GARCÍA
NA,1939,NA,C. PORFIRIO DÍAZ
NA,1940,NA,C. ANDRES LÓPEZ
NA,1941,NA,C. ARNULFO CRUZ
NA,1942,NA,C. ÁNGEL SANTOS RÍOS
NA,1943,NA,C. CANDIDO LÓPEZ
NA,1944,NA,C. PEDRO DE LA ROSA
NA,1945,NA,C. AGUSTIN PERALTA
NA,1946,NA,C. BARTOLO MARTÍNEZ
NA,1947,NA,C. GERONIMO HERNÁNDEZ
NA,1948,NA,C. AMADOR HERRERA
NA,1949,NA,C. FIDEL PEREZ
NA,1950,NA,C. EMILIO CRUZ
NA,1951,NA,C. IGNACIO BAUTISTA
NA,1952,NA,C. ASUNCIÓN SOLANO
NA,1953,NA,C. GELACIO SALINAS MORIS
NA,1954,NA,C. GENARO CORTES
NA,1955,NA,C. JOSÉ CEDILLO SANTOS
NA,1956,NA,C. SIMÓN MÉNDEZ
NA,1957,NA,C. JUAN CLEMENTE JIMÉNEZ
NA,1958,NA,C. REFUGIO MARTÍNEZ
NA,1959,NA,C. ROBERTO MATÍAS
NA,1960,NA,C. FRUMENCIO BRENA
NA,1961,NA,C. LEOBARDO MATÍAS RAMÍREZ
NA,1962,NA,C. SEVERIANO PABLO RAMÍREZ
NA,1963,NA,C. FLORENTINO RUIZ SÁNCHEZ
NA,1964,NA,C. AGUSTÍN MARTÍNEZ MARTÍNEZ
NA,1965,NA,C. CEFERINO RUIZ
NA,1966,NA,C. ISAAC JARQUIN SÁNCHEZ
NA,1967,NA,C. JERÓNIMO GONZÁLEZ VÁSQUEZ
NA,1968,NA,C. AGUSTÍN CRUZ
NA,1969,NA,C. SALOMÓN RÍOS VENANCIO
NA,1970,NA,C. DIONISIO REGULES GARCÍA
NA,1971,NA,C. JERÓNIMO MATÍAS
NA,1972,NA,C. ABRAHAM PÉREZ PERALTA
NA,1973,NA,C. LORENZO IGNACIO GARCÍA
NA,1974,NA,C. FABIÁN OLIVERA CRUZ
NA,1975,NA,C. EUSEBIO PERALTA GARCÍA
NA,1976,NA,C. ROMÁN HERNÁNDEZ SANTIAGO
NA,1977,NA,C. ANTONIO CEDILLO
NA,1978,NA,C. AGUSTÍN HERNÁNDEZ
NA,1979,NA,C. NORBERTO MARTÍNEZ RAMÍREZ
NA,1980,NA,C. FRANCISCO FERNÁNDEZ GARCÍA
NA,1981,NA,C. MAGDALENO RUIZ LÓPEZ
NA,1982,NA,C. LUIS GUZMÁN GUZMÁN
NA,1983,NA,C. ANACLETO VADARES
NA,1984,NA,C. SANTIAGO SALINAS PÉREZ
NA,1985,NA,C. LORENZO GONZÁLEZ CEDILLO
NA,1986,NA,C. RAMÓN RAMÍREZ RAMOS
NA,1987,NA,C. RAFAEL JARQUIN BRENA
NA,1988,NA,C. DARÍA GONZÁLEZ ROSALES
NA,1989,NA,C. BARTOLO HERNÁNDEZ DIEGO
NA,1990,NA,C. APOLINAR PÉREZ RAMÍREZ
NA,1991,NA,C. JUAN MARTÍNEZ LÓPEZ
NA,1992,NA,C. JESÚS REYES MÉNDEZ
NA,1993,PRI,C. ALFREDO BAUTISTA JIMENEZ
NA,1994,NA,C. GASPAR CLEMENTE RODRÍGUEZ
NA,1995,NA,C. TITO GIRON
NA,1996,UYC,C. TOMAS HERNANDEZ SALINAS
NA,1998,NA,C. CARLOS MANZANO HERNÁNDEZ
NA,1999,UYC,C. GERMAN CRUZ RUIZ
NA,2001,UYC,C. LIBORIO RIOS SANCHEZ
NA,2004,UYC,C. HILARIO CRUZ GARCIA
NA,2007,UYC,C. MOISES LOPEZ BRENA
NA,2011,SNI,C. DOROTEO GARCIA SANCHEZ
NA,2012,SNI,C. JAVIER EMICLIO GARCIA HERNANDEZ
NA,2013,SNI,C. FLORENCIO JIMÉNEZ RÍOS
NA,2014,PRD,C. VÍCTOR AMADO LÓPEZ HERNÁNDEZ
NA,2016,SNI,C. ROSALINO ZERAFICO ALAVEZ VELASCO
NA,2017,SNI,C. GENARO BAUTISTA RIOS
NA,2018,SNI,LIC. CARLOS RAMON MARTINEZ PABLO
NA,2019,COAL.,C. YOLANDA ADELAIDA SANTOS MONTAÑO
NA,2020,SNI,C. ARMANDO BAUTISTA LUIS
NA,2021,PES,C. ANGEL YOSHIMAR CRUZ MELCHOR
NA,2022,MORENA,C. GABRIELA ADRIANA DIAZ PEREZ
NA,2023,UYC,C. FORTINO RIOS PEREZ
NA,NA,NA,C. FRANCISCO SÁNCHEZ
