CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,MC,NVA_ALIANZA,PVEM,MORENA,PT,PRI_NVA_ALIANZA_PVEM_PT,PRI_NVA_ALIANZA_PVEM,PRI_PVEM_PT,PRI_NVA_ALIANZA_PT,NVA_ALIANZA_PVEM_PT,PRI_NVA_ALIANZA,PRI_PVEM,PRI_PT,NVA_ALIANZA_PVEM,NVA_ALIANZA_PT,PVEM_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,12,2,170,314,4,1,7,18,9,2,5,1,0,0,0,0,7,2,0,0,0,1,540,19,560,777
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,13,4,569,393,10,10,4,16,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1016,33,1049,1518
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,14,4,669,611,63,7,17,16,13,6,25,2,1,1,0,1,13,0,0,0,0,0,1445,54,1499,2081
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,15,3,454,567,18,2,9,30,16,2,1,3,1,0,0,0,3,1,0,0,0,0,1107,69,1176,1777
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,16,2,412,181,10,10,3,6,7,1,2,1,1,0,0,4,2,0,0,0,0,1,640,19,660,1008
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,17,2,463,357,4,5,7,9,5,4,8,0,7,0,0,2,12,0,0,0,0,0,883,22,905,1268
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,18,1,202,205,12,2,0,6,2,2,5,1,0,0,0,1,0,1,0,0,0,0,439,16,455,612
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,19,6,1095,753,27,10,24,34,25,12,12,8,7,0,0,3,13,0,1,0,1,1,2025,98,2124,3095
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,20,2,267,194,9,3,8,7,5,2,5,1,0,0,0,2,0,0,0,0,0,0,503,11,514,772
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,21,1,168,186,7,5,4,6,5,4,0,0,0,0,0,0,0,0,0,0,0,5,385,7,397,538
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,22,4,446,587,21,4,5,35,23,6,10,3,1,1,0,1,10,0,0,0,2,0,1155,41,1196,1735
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,23,3,561,634,9,5,13,18,9,2,19,0,0,0,0,0,1,0,0,0,0,0,1271,32,1303,1767
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,24,3,743,655,7,5,6,0,2,2,13,0,1,0,0,0,7,0,0,0,0,0,1441,33,1474,1863
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,25,3,452,436,4,3,9,13,9,4,7,2,5,0,0,0,9,0,0,0,0,0,953,26,979,1325
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,26,3,488,357,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,856,34,890,1228
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,27,2,277,264,2,3,2,5,2,2,0,0,1,0,0,6,9,0,0,0,0,0,573,34,607,916
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,28,2,324,237,7,3,3,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,580,8,588,824
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,29,2,177,223,6,1,6,4,2,1,7,0,3,0,0,1,1,0,0,0,0,0,432,39,471,810
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,30,3,410,325,6,5,10,23,4,2,7,0,1,2,0,0,6,0,0,0,0,0,801,33,834,1164
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,31,1,185,241,1,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,439,19,458,702
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,32,2,288,277,1,1,4,8,5,5,4,0,1,0,0,3,7,1,0,0,0,1,605,26,632,1023
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,33,3,622,492,24,4,5,8,11,1,11,1,2,0,0,0,3,1,1,0,0,1,1186,52,1239,1977
2,22,QUERETARO,8,Amealco de Bonfil,1,Amealco de Bonfil,34,1,254,204,2,0,6,5,1,3,2,0,2,0,0,0,3,2,0,0,0,0,484,7,491,667
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,35,3,640,472,21,2,5,7,15,2,7,0,3,0,0,0,7,2,0,0,0,0,1183,23,1206,1646
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,36,1,298,141,8,1,0,2,4,1,2,0,1,0,0,0,1,0,0,0,0,0,459,17,476,729
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,37,1,109,58,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171,3,174,271
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,38,1,110,38,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,153,199
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,39,3,709,565,47,5,12,4,54,2,5,2,3,0,0,0,3,1,0,1,0,0,1413,27,1440,1987
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,40,1,102,67,12,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,185,6,191,268
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,41,3,291,222,80,0,5,1,21,1,0,1,0,0,0,0,2,1,1,0,0,0,626,27,653,961
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,42,2,419,183,25,0,3,9,32,1,4,2,0,0,0,0,1,0,0,0,0,0,679,8,687,958
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,43,2,254,352,2,1,2,4,0,0,6,3,1,0,0,0,9,0,2,0,0,0,636,6,642,876
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,44,1,63,124,45,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,6,260,329
2,22,QUERETARO,15,Jalpan de Serra,2,Arroyo Seco,45,4,856,677,22,2,3,6,30,2,11,2,3,1,0,2,11,0,1,0,0,0,1629,33,1662,2255
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,46,4,857,613,33,43,31,65,74,15,7,1,2,0,2,1,11,3,0,0,0,2,1758,64,1824,2773
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,47,3,623,482,30,13,29,54,46,12,4,4,2,0,1,2,5,1,0,0,0,3,1308,57,1368,1916
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,48,4,816,416,20,10,24,33,48,11,6,2,1,8,0,2,9,1,1,0,1,1,1409,33,1443,1266
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,49,3,672,505,20,14,22,20,84,16,5,2,2,0,2,1,1,2,0,0,0,1,1368,34,1403,2097
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,50,4,688,594,61,30,37,33,94,11,8,4,2,0,0,2,9,4,2,0,0,0,1579,46,1625,2501
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,51,3,539,460,16,55,22,22,55,6,6,1,1,0,0,0,6,2,1,0,0,0,1192,30,1222,1842
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,52,2,114,129,5,2,7,89,2,2,2,0,0,0,0,0,3,0,0,0,0,0,355,22,377,1178
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,53,2,142,119,46,10,11,102,3,6,0,0,0,0,0,0,0,1,1,0,0,1,441,38,480,953
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,54,2,255,210,12,8,1,17,7,2,0,0,0,0,0,3,1,0,0,0,0,0,516,21,537,829
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,55,2,297,387,4,4,10,22,24,2,2,1,0,1,0,1,1,2,0,0,1,0,759,14,773,1170
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,56,2,379,115,13,3,2,13,26,5,3,1,0,0,0,0,2,0,0,0,0,0,562,28,590,1011
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,57,1,217,131,3,1,11,1,10,3,0,0,0,0,0,2,1,1,0,0,0,0,381,30,411,686
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,58,2,232,238,5,1,13,128,6,4,3,1,0,0,0,0,8,0,1,0,0,0,640,35,675,1081
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,59,2,144,226,11,8,10,6,9,6,2,0,2,1,0,1,10,4,2,0,0,0,442,45,487,884
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,60,3,304,190,17,5,14,135,22,5,1,2,0,0,0,0,8,0,0,0,0,2,703,33,738,1590
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,61,3,693,316,12,7,28,30,44,6,2,2,0,0,0,7,19,3,0,0,0,0,1169,45,1214,2009
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,62,1,116,102,8,3,6,39,4,0,2,0,0,0,0,0,2,0,0,0,0,0,282,24,306,600
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,63,2,171,185,15,3,12,38,19,6,3,2,3,0,0,2,4,0,0,0,0,0,463,40,503,1086
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,64,2,287,238,4,8,6,14,7,3,6,0,0,0,0,2,5,2,1,0,0,0,583,27,610,885
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,65,3,429,390,19,18,12,105,28,6,6,3,3,0,0,1,8,2,2,0,0,0,1032,65,1097,1883
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,66,5,817,520,56,47,37,75,42,11,5,4,5,1,1,1,9,3,1,0,19,3,1654,76,1733,3133
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,67,2,145,184,0,2,16,44,10,2,0,0,2,0,2,0,0,0,0,0,0,0,407,10,417,860
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,68,2,276,135,1,3,4,20,2,2,0,1,0,0,0,0,1,0,0,0,0,0,445,14,459,792
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,69,3,603,515,30,39,35,36,46,10,3,3,1,0,0,1,3,3,1,0,1,0,1330,56,1386,2014
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,70,4,676,419,34,33,25,152,73,9,2,0,2,0,0,2,5,2,0,0,0,2,1434,77,1513,2678
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,71,4,551,498,11,11,17,63,21,3,8,0,2,0,0,2,4,1,1,0,0,0,1193,23,1216,2014
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,72,3,488,448,28,30,27,41,66,9,0,0,2,0,0,1,4,2,0,0,0,1,1146,60,1207,1844
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,73,4,659,604,6,11,8,12,17,4,4,0,0,1,0,2,8,3,2,0,0,0,1341,39,1380,2314
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,74,2,281,291,3,0,6,7,0,1,3,2,2,0,0,0,3,4,0,0,0,0,603,20,623,881
2,22,QUERETARO,14,Cadereyta de Montes,3,Cadereyta de Montes,75,3,545,407,49,26,32,41,27,9,15,1,1,0,0,2,6,0,1,0,0,0,1162,70,1232,1854
2,22,QUERETARO,13,Tolimán,4,Colón,76,2,413,459,20,27,26,9,28,5,5,2,0,0,0,0,12,0,0,0,0,0,1006,16,1022,1356
2,22,QUERETARO,13,Tolimán,4,Colón,77,3,556,403,27,37,15,19,35,4,9,2,1,0,1,0,2,0,0,0,0,1,1111,26,1138,1594
2,22,QUERETARO,13,Tolimán,4,Colón,78,2,425,479,14,25,25,22,38,3,6,1,0,0,0,1,3,0,1,0,0,1,1043,27,1071,1368
2,22,QUERETARO,13,Tolimán,4,Colón,79,5,862,795,55,85,30,66,78,19,14,3,5,0,0,4,7,1,1,2,0,1,2027,64,2092,3107
2,22,QUERETARO,13,Tolimán,4,Colón,80,1,51,162,5,3,2,14,10,7,2,2,0,0,0,0,2,1,0,0,1,0,262,11,273,449
2,22,QUERETARO,13,Tolimán,4,Colón,81,2,298,479,8,9,5,16,9,5,5,1,1,3,0,1,7,2,1,0,1,0,851,48,899,1343
2,22,QUERETARO,13,Tolimán,4,Colón,82,2,422,333,5,5,5,9,5,5,8,0,1,1,0,1,4,0,1,0,0,1,805,21,827,1060
2,22,QUERETARO,13,Tolimán,4,Colón,83,4,708,1018,29,36,14,29,28,6,13,6,2,0,0,1,10,2,0,0,0,0,1902,58,1960,2761
2,22,QUERETARO,13,Tolimán,4,Colón,84,2,328,261,17,32,7,26,26,20,3,4,2,0,0,2,8,0,0,0,1,0,737,48,785,1265
2,22,QUERETARO,13,Tolimán,4,Colón,85,2,318,198,56,6,7,12,23,11,2,1,2,0,2,0,1,1,0,0,0,0,640,34,674,980
2,22,QUERETARO,13,Tolimán,4,Colón,86,2,289,357,56,12,6,14,8,7,12,4,1,1,0,4,6,1,0,0,0,1,778,30,809,1232
2,22,QUERETARO,13,Tolimán,4,Colón,87,3,441,486,10,112,9,20,13,3,5,2,1,0,0,0,3,0,1,0,0,0,1106,32,1138,1691
2,22,QUERETARO,13,Tolimán,4,Colón,88,4,389,533,12,96,8,37,31,2,0,1,0,0,0,0,3,0,0,0,0,0,1112,35,1147,2277
2,22,QUERETARO,13,Tolimán,4,Colón,89,5,841,577,34,98,17,48,30,29,6,1,1,0,1,1,3,2,0,1,0,0,1690,92,1782,2811
2,22,QUERETARO,13,Tolimán,4,Colón,90,2,494,425,7,48,0,17,19,0,3,0,0,0,0,0,0,0,0,0,0,0,1013,41,1054,1393
2,22,QUERETARO,13,Tolimán,4,Colón,91,2,587,366,19,16,6,6,6,4,1,0,0,0,0,0,2,0,0,0,0,0,1013,44,1057,1410
2,22,QUERETARO,13,Tolimán,4,Colón,92,6,1020,840,59,51,10,55,41,12,9,0,0,0,0,0,8,1,1,0,0,1,2107,58,2166,3513
2,22,QUERETARO,13,Tolimán,4,Colón,93,5,856,582,57,46,13,43,46,13,6,9,5,2,0,2,3,1,0,0,0,0,1684,41,1725,2813
2,22,QUERETARO,13,Tolimán,4,Colón,94,4,672,479,25,82,11,27,32,13,21,0,0,0,0,0,0,0,0,0,0,0,1362,74,1436,2505
2,22,QUERETARO,13,Tolimán,4,Colón,95,3,672,402,29,22,5,19,15,24,0,0,0,0,0,0,0,0,0,0,0,0,1188,29,1217,1936
2,22,QUERETARO,13,Tolimán,4,Colón,96,4,917,417,27,46,9,33,18,38,0,2,2,0,0,0,1,3,0,0,0,1,1513,35,1549,2626
2,22,QUERETARO,7,Corregidora,5,Corregidora,97,6,991,681,158,39,14,31,133,14,1,6,0,0,0,0,7,0,0,0,0,1,2075,76,2152,4436
2,22,QUERETARO,7,Corregidora,5,Corregidora,98,5,1022,640,61,34,29,29,148,8,8,6,1,3,0,0,5,0,0,0,0,1,1994,31,2026,3507
2,22,QUERETARO,7,Corregidora,5,Corregidora,99,12,2392,1280,167,112,49,35,408,16,21,14,3,0,0,1,9,3,1,0,0,13,4511,143,4667,8371
2,22,QUERETARO,7,Corregidora,5,Corregidora,100,6,1222,675,42,19,17,16,129,11,9,7,2,1,0,1,3,2,0,0,0,1,2156,90,2247,3141
2,22,QUERETARO,7,Corregidora,5,Corregidora,101,4,662,445,53,24,19,14,99,19,7,8,2,0,0,1,7,0,0,0,0,8,1360,46,1414,2382
2,22,QUERETARO,7,Corregidora,5,Corregidora,102,3,429,403,26,4,22,10,58,10,6,12,0,0,1,4,3,0,0,0,0,3,988,30,1021,1594
2,22,QUERETARO,7,Corregidora,5,Corregidora,103,6,1030,720,76,33,29,30,171,10,15,9,2,1,0,4,6,4,0,0,0,3,2140,68,2211,4147
2,22,QUERETARO,7,Corregidora,5,Corregidora,104,3,404,320,40,16,14,12,59,3,3,8,0,1,1,3,8,0,0,0,0,1,892,34,927,1661
2,22,QUERETARO,7,Corregidora,5,Corregidora,105,10,1425,1292,143,78,62,48,213,32,27,20,1,1,0,3,16,0,0,0,1,0,3362,81,3443,6939
2,22,QUERETARO,7,Corregidora,5,Corregidora,106,3,479,342,35,9,18,12,98,9,5,7,0,0,0,3,4,0,0,0,1,1,1022,39,1062,1929
2,22,QUERETARO,7,Corregidora,5,Corregidora,107,3,441,306,34,14,13,6,59,3,6,5,0,0,0,1,7,2,0,0,0,3,897,39,939,1823
2,22,QUERETARO,7,Corregidora,5,Corregidora,108,3,523,270,28,16,7,11,84,5,4,8,4,0,0,0,4,0,0,0,0,0,964,418,1382,2046
2,22,QUERETARO,7,Corregidora,5,Corregidora,109,3,496,272,31,13,19,5,58,7,5,4,0,0,0,3,1,1,0,0,0,0,915,51,966,1925
2,22,QUERETARO,7,Corregidora,5,Corregidora,110,4,727,571,39,32,19,27,125,6,11,6,1,2,0,4,4,0,0,0,0,6,1574,80,1660,2779
2,22,QUERETARO,7,Corregidora,5,Corregidora,111,4,635,424,34,22,18,25,111,14,10,9,1,3,2,0,9,2,0,0,0,16,1319,24,1359,2445
2,22,QUERETARO,7,Corregidora,5,Corregidora,113,13,2919,1478,133,78,36,39,486,22,32,17,3,0,0,3,11,3,5,0,0,12,5265,244,5521,8439
2,22,QUERETARO,7,Corregidora,5,Corregidora,114,6,929,791,71,33,32,44,135,16,16,11,2,0,0,4,10,1,1,1,0,1,2097,55,2153,4053
2,22,QUERETARO,7,Corregidora,5,Corregidora,115,10,1867,1288,124,47,38,44,209,36,17,14,3,1,1,7,15,1,1,0,1,1,3714,126,3841,7140
2,22,QUERETARO,7,Corregidora,5,Corregidora,116,5,707,549,59,20,19,40,116,21,16,16,8,3,0,0,14,1,0,0,0,0,1589,58,1647,2877
2,22,QUERETARO,7,Corregidora,5,Corregidora,117,4,727,444,31,12,16,16,89,9,4,6,0,0,0,1,6,0,0,0,0,10,1361,57,1428,2189
2,22,QUERETARO,7,Corregidora,5,Corregidora,118,3,408,535,99,5,17,25,16,6,18,17,5,0,0,3,10,1,1,0,1,6,1167,47,1220,2164
2,22,QUERETARO,7,Corregidora,5,Corregidora,119,2,236,478,15,4,11,7,14,1,2,1,0,0,0,5,5,0,1,0,0,0,780,34,814,1264
2,22,QUERETARO,7,Corregidora,5,Corregidora,120,4,851,637,48,7,19,31,17,10,25,7,3,1,0,1,29,0,0,0,0,1,1686,59,1746,2668
2,22,QUERETARO,7,Corregidora,5,Corregidora,121,5,659,733,38,8,71,24,51,6,9,24,1,0,0,5,10,0,0,0,0,0,1639,67,1706,2878
2,22,QUERETARO,7,Corregidora,5,Corregidora,688,3,725,345,51,30,12,12,134,3,6,4,3,0,0,0,0,0,0,0,0,2,1325,46,1373,2083
2,22,QUERETARO,7,Corregidora,5,Corregidora,689,1,110,90,8,2,4,4,14,1,2,3,0,0,0,0,0,0,1,0,0,1,239,9,249,498
2,22,QUERETARO,7,Corregidora,5,Corregidora,690,1,128,79,19,9,5,9,31,15,0,0,0,0,0,0,3,0,0,0,0,0,298,17,315,697
2,22,QUERETARO,7,Corregidora,5,Corregidora,694,2,277,147,19,11,10,8,48,4,2,1,1,0,0,1,2,1,1,0,1,0,534,9,543,1195
2,22,QUERETARO,7,Corregidora,5,Corregidora,695,2,238,149,34,7,11,12,52,21,6,2,4,0,0,2,5,0,0,1,1,2,545,21,568,1023
2,22,QUERETARO,7,Corregidora,5,Corregidora,764,2,269,199,26,6,8,5,34,0,3,2,1,0,0,0,3,1,0,0,0,0,557,24,581,1095
2,22,QUERETARO,7,Corregidora,5,Corregidora,765,2,265,149,13,11,2,6,63,2,4,2,0,0,0,0,0,0,0,0,0,0,517,16,533,915
2,22,QUERETARO,7,Corregidora,5,Corregidora,766,1,160,88,9,7,3,2,48,0,1,0,0,1,0,0,0,0,0,0,0,1,319,16,336,565
2,22,QUERETARO,7,Corregidora,5,Corregidora,767,2,282,125,11,14,4,5,50,1,2,1,1,0,0,0,0,0,0,0,0,3,496,15,514,897
2,22,QUERETARO,7,Corregidora,5,Corregidora,768,1,190,64,5,4,4,4,28,2,1,0,0,0,0,0,1,1,0,0,0,0,304,14,318,505
2,22,QUERETARO,7,Corregidora,5,Corregidora,769,1,143,66,20,7,1,5,14,1,0,1,0,0,0,0,0,0,0,0,0,1,258,7,266,518
2,22,QUERETARO,7,Corregidora,5,Corregidora,770,2,273,132,21,17,3,2,58,5,0,0,1,0,0,0,1,0,0,0,0,5,513,23,541,1056
2,22,QUERETARO,7,Corregidora,5,Corregidora,771,1,165,85,16,11,4,1,41,1,1,0,0,0,0,0,0,0,0,0,0,2,325,21,348,560
2,22,QUERETARO,7,Corregidora,5,Corregidora,772,2,331,158,20,15,6,9,78,3,2,4,0,0,0,0,0,0,0,0,0,3,626,21,650,1073
2,22,QUERETARO,7,Corregidora,5,Corregidora,773,1,96,58,5,9,2,0,18,3,4,3,0,0,0,0,0,0,0,0,0,0,198,6,204,350
2,22,QUERETARO,7,Corregidora,5,Corregidora,774,1,200,92,14,11,6,4,20,1,0,0,0,0,0,0,0,0,0,0,0,1,348,15,364,553
2,22,QUERETARO,7,Corregidora,5,Corregidora,775,2,251,123,14,5,5,3,53,2,3,1,1,0,0,0,1,0,0,0,0,3,462,20,485,825
2,22,QUERETARO,7,Corregidora,5,Corregidora,776,2,296,134,18,10,6,7,53,1,0,0,0,0,0,0,0,0,0,0,0,0,525,16,541,905
2,22,QUERETARO,7,Corregidora,5,Corregidora,777,2,251,112,23,17,2,3,45,2,0,0,0,0,0,1,0,0,0,0,0,1,456,16,473,771
2,22,QUERETARO,7,Corregidora,5,Corregidora,778,2,325,145,19,13,7,8,70,2,3,2,0,0,0,1,0,0,0,0,0,3,595,15,613,1019
2,22,QUERETARO,7,Corregidora,5,Corregidora,779,1,243,101,11,11,3,3,52,2,0,0,0,0,0,0,0,0,0,0,0,1,426,19,446,709
2,22,QUERETARO,7,Corregidora,5,Corregidora,780,1,139,66,10,3,2,0,23,0,1,0,0,0,0,0,0,0,1,0,0,1,245,13,259,377
2,22,QUERETARO,7,Corregidora,5,Corregidora,781,1,112,49,2,6,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,191,6,197,325
2,22,QUERETARO,7,Corregidora,5,Corregidora,782,2,265,100,12,10,9,0,66,3,1,0,0,0,0,0,0,0,0,0,1,0,467,14,481,791
2,22,QUERETARO,7,Corregidora,5,Corregidora,783,1,209,66,14,14,2,1,48,3,2,0,0,0,0,0,0,0,0,0,0,3,359,10,372,596
2,22,QUERETARO,7,Corregidora,5,Corregidora,784,2,391,168,17,9,6,7,112,3,6,2,0,0,0,0,1,0,0,0,0,1,722,23,746,1354
2,22,QUERETARO,7,Corregidora,5,Corregidora,785,2,393,213,20,22,20,8,73,4,8,1,1,1,0,1,0,0,1,0,0,1,766,45,812,1453
2,22,QUERETARO,7,Corregidora,5,Corregidora,786,2,290,115,23,21,4,8,65,1,2,1,1,0,0,0,2,0,0,0,0,0,533,24,557,941
2,22,QUERETARO,7,Corregidora,5,Corregidora,787,1,133,49,5,5,4,3,15,0,1,0,0,0,0,1,0,0,0,0,0,0,216,12,228,380
2,22,QUERETARO,7,Corregidora,5,Corregidora,788,2,228,122,8,5,9,6,31,3,3,0,2,0,0,0,1,0,0,0,0,0,418,15,433,797
2,22,QUERETARO,7,Corregidora,5,Corregidora,789,1,251,109,8,10,4,2,50,1,2,0,0,0,0,0,1,0,0,0,0,0,438,13,451,737
2,22,QUERETARO,7,Corregidora,5,Corregidora,790,1,263,82,17,9,5,3,37,0,1,0,0,0,2,0,0,0,0,0,0,0,419,15,434,732
2,22,QUERETARO,7,Corregidora,5,Corregidora,791,2,358,183,13,13,5,11,65,3,2,1,0,0,0,0,0,0,0,0,0,0,654,24,678,1135
2,22,QUERETARO,7,Corregidora,5,Corregidora,792,2,321,117,15,7,8,3,54,1,4,0,0,0,0,0,3,0,0,0,0,1,533,20,554,906
2,22,QUERETARO,7,Corregidora,5,Corregidora,793,2,260,131,10,12,17,6,55,1,4,0,0,0,0,0,1,0,0,0,0,0,497,22,519,867
2,22,QUERETARO,7,Corregidora,5,Corregidora,794,1,191,66,8,5,3,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,301,14,315,548
