uniqueid,year,incumbent_party_JL,incumbent_candidate_JL
22001,1991,PRI,HECTOR RODRIGUEZ MONTOYA
22001,1992,PRI,HECTOR RODRIGUEZ MONTOYA
22001,1993,PRI,HECTOR RODRIGUEZ MONTOYA
22001,1994,PRI,HECTOR RODRIGUEZ MONTOYA
22001,1995,PRI,MANUEL GONZALEZ SANCHEZ
22001,1996,PRI,MANUEL GONZALEZ SANCHEZ
22001,1997,PRI,MANUEL GONZALEZ SANCHEZ
22001,1998,PAN,JAVIER RODRIGUEZ FERRUSCA
22001,1999,PAN,JAVIER RODRIGUEZ FERRUSCA
22001,2000,PAN,JAVIER RODRIGUEZ FERRUSCA
22001,2001,PRI,FELIPE VALDEZ LICEA
22001,2002,PRI,FELIPE VALDEZ LICEA
22001,2003,PRI,FELIPE VALDEZ LICEA
22001,2004,APT_,LUIS FRANCO MEJIA
22001,2005,APT_,LUIS FRANCO MEJIA
22001,2006,APT_,LUIS FRANCO MEJIA
22001,2007,APM,JAVIER CAJIGA RODRIGUEZ
22001,2008,APM,JAVIER CAJIGA RODRIGUEZ
22001,2009,APM,JAVIER CAJIGA RODRIGUEZ
22001,2010,PAN,ROSENDO ANAYA AGUILAR
22001,2011,PAN,ROSENDO ANAYA AGUILAR
22001,2012,PAN,ROSENDO ANAYA AGUILAR
22001,2013,PAN,GILBERTO GARCIA VALDEZ
22001,2014,PAN,GILBERTO GARCIA VALDEZ
22001,2015,PAN,GILBERTO GARCIA VALDEZ
22001,2016,PAN,ROSENDO ANAYA AGUILAR
22001,2017,PAN,ROSENDO ANAYA AGUILAR
22001,2018,PAN,ROSENDO ANAYA AGUILAR
22001,2019,PAN,ROSENDO ANAYA AGUILAR
22001,2020,PAN,ROSENDO ANAYA AGUILAR
22001,2021,PAN,ROSENDO ANAYA AGUILAR
22001,2022,PRI,RENE MEJIA MONTOYA
22001,2023,PRI,RENE MEJIA MONTOYA
22001,2024,PRI,RENE MEJIA MONTOYA
22002,1991,PRI,ARTURO FLORES ARELLANO
22002,1992,PRI,ARTURO FLORES ARELLANO
22002,1993,PRI,ARTURO FLORES ARELLANO
22002,1994,PRI,ARTURO FLORES ARELLANO
22002,1995,PRI,FRANCISCO OLVERA MARIN
22002,1996,PRI,FRANCISCO OLVERA MARIN
22002,1997,PRI,FRANCISCO OLVERA MARIN
22002,1998,PRI,JOSE GUADALUPE ORDUÑA RIVERA
22002,1999,PRI,JOSE GUADALUPE ORDUÑA RIVERA
22002,2000,PRI,JOSE GUADALUPE ORDUÑA RIVERA
22002,2001,PRI,DAVID HERRERA SANCHEZ
22002,2002,PRI,DAVID HERRERA SANCHEZ
22002,2003,PRI,DAVID HERRERA SANCHEZ
22002,2004,APT_,ISIDRO GARAY PACHECO
22002,2005,APT_,ISIDRO GARAY PACHECO
22002,2006,APT_,ISIDRO GARAY PACHECO
22002,2007,PAN,GUSTAVO BUENO VEGA
22002,2008,PAN,GUSTAVO BUENO VEGA
22002,2009,PAN,GUSTAVO BUENO VEGA
22002,2010,PAN,JOSE ENRIQUE RESENDIZ MARTINEZ
22002,2011,PAN,JOSE ENRIQUE RESENDIZ MARTINEZ
22002,2012,PAN,JOSE ENRIQUE RESENDIZ MARTINEZ
22002,2013,CCPQ,CESAR FERNANDO ARCEGA PEREZ
22002,2014,CCPQ,CESAR FERNANDO ARCEGA PEREZ
22002,2015,CCPQ,CESAR FERNANDO ARCEGA PEREZ
22002,2016,PAN,GLORIA INES RENDON GARCIA
22002,2017,PAN,GLORIA INES RENDON GARCIA
22002,2018,PAN,GLORIA INES RENDON GARCIA
22002,2019,COAL,ISIDRO GARAY PACHECO
22002,2020,COAL,ISIDRO GARAY PACHECO
22002,2021,COAL,ISIDRO GARAY PACHECO
22002,2022,PAN,MARIA GUADALUPE RAMIREZ PLAZA
22002,2023,PAN,MARIA GUADALUPE RAMIREZ PLAZA
22002,2024,PAN,MARIA GUADALUPE RAMIREZ PLAZA
22003,1991,PRI,MANUEL RAMOS SANCHEZ
22003,1992,PRI,MANUEL RAMOS SANCHEZ
22003,1993,PRI,MANUEL RAMOS SANCHEZ
22003,1994,PRI,MANUEL RAMOS SANCHEZ
22003,1995,PRI,DOMINGO GOMEZ LANDAVERDE
22003,1996,PRI,DOMINGO GOMEZ LANDAVERDE
22003,1997,PRI,DOMINGO GOMEZ LANDAVERDE
22003,1998,PRI,J ESTEBAN LUNA RAMIREZ
22003,1999,PRI,J ESTEBAN LUNA RAMIREZ
22003,2000,PRI,J ESTEBAN LUNA RAMIREZ
22003,2001,PRI,VICTOR ANTERO TORRES IBARRA
22003,2002,PRI,VICTOR ANTERO TORRES IBARRA
22003,2003,PRI,VICTOR ANTERO TORRES IBARRA
22003,2004,APT_,JOSE LUIS LUNA PALACIOS
22003,2005,APT_,JOSE LUIS LUNA PALACIOS
22003,2006,APT_,JOSE LUIS LUNA PALACIOS
22003,2007,PRD,MARIANO PALACIOS TREJO
22003,2008,PRD,MARIANO PALACIOS TREJO
22003,2009,PRD,MARIANO PALACIOS TREJO
22003,2010,PAN,ANGEL ATANACIO TORRES BALDERAS
22003,2011,PAN,ANGEL ATANACIO TORRES BALDERAS
22003,2012,PAN,ANGEL ATANACIO TORRES BALDERAS
22003,2013,PRI,ELFEGO TORRES BALDERAS
22003,2014,PRI,ELFEGO TORRES BALDERAS
22003,2015,PRI,ELFEGO TORRES BALDERAS
22003,2016,PAN,MARIA DIONICIA LOREDO SUAREZ
22003,2017,PAN,MARIA DIONICIA LOREDO SUAREZ
22003,2018,PAN,MARIA DIONICIA LOREDO SUAREZ
22003,2019,COAL,ILIANA GUADALUPE MONTES RIOS
22003,2020,COAL,ILIANA GUADALUPE MONTES RIOS
22003,2021,COAL,ILIANA GUADALUPE MONTES RIOS
22003,2022,MORENA,OFELIA DEL CASTILLO GUILLEN
22003,2023,MORENA,OFELIA DEL CASTILLO GUILLEN
22003,2024,MORENA,OFELIA DEL CASTILLO GUILLEN
22004,1991,PRI,LUIS HITLER VELAZQUEZ OLVERA
22004,1992,PRI,LUIS HITLER VELAZQUEZ OLVERA
22004,1993,PRI,LUIS HITLER VELAZQUEZ OLVERA
22004,1994,PRI,LUIS HITLER VELAZQUEZ OLVERA
22004,1995,PRI,ALEJANDRO CUAUHTEMOC HERNANDEZ OLVERA
22004,1996,PRI,ALEJANDRO CUAUHTEMOC HERNANDEZ OLVERA
22004,1997,PRI,ALEJANDRO CUAUHTEMOC HERNANDEZ OLVERA
22004,1998,PRI,MERCEDES DE LA CRUZ LACLETTE VILLARREAL
22004,1999,PRI,MERCEDES DE LA CRUZ LACLETTE VILLARREAL
22004,2000,PRI,MERCEDES DE LA CRUZ LACLETTE VILLARREAL
22004,2001,PAN,MIGUEL MARTINEZ PEÑALOZA
22004,2002,PAN,MIGUEL MARTINEZ PEÑALOZA
22004,2003,PAN,MIGUEL MARTINEZ PEÑALOZA
22004,2004,PAN,MARIO VAZQUEZ MORAN
22004,2005,PAN,MARIO VAZQUEZ MORAN
22004,2006,PAN,MARIO VAZQUEZ MORAN
22004,2007,APM,ABELARDO ANTONIO LEDESMA FREGOSO
22004,2008,APM,ABELARDO ANTONIO LEDESMA FREGOSO
22004,2009,APM,ABELARDO ANTONIO LEDESMA FREGOSO
22004,2010,PAN,ANTONIO PEREZ BARRERA
22004,2011,PAN,ANTONIO PEREZ BARRERA
22004,2012,PAN,ANTONIO PEREZ BARRERA
22004,2013,CCPQ,RODRIGO MEJIA HERNANDEZ
22004,2014,CCPQ,RODRIGO MEJIA HERNANDEZ
22004,2015,CCPQ,RODRIGO MEJIA HERNANDEZ
22004,2016,PAN,LEON ENRIQUE BOLAÑO MENDOZA
22004,2017,PAN,LEON ENRIQUE BOLAÑO MENDOZA
22004,2018,PAN,LEON ENRIQUE BOLAÑO MENDOZA
