uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
22018,1991,PRI,LUIS RODOLFO MARTINEZ SANCHEZ,PAN,,0.7749133449
22018,1994,PRI,ARISTEO GONZALEZ DONDIEGO,PRD,,0.6448355453
22018,1997,PRI,JERONIMO SANCHEZ FLORES,PAN,,0.2762164766
22018,2000,PRI,ALEJANDRO MARTINEZ GUERRERO,PRD,,0.2069779643
22018,2003,PAN,MAGDALENO MUÑOZ GONZALEZ,PRI_PVEM,,0.0012586532
22018,2006,CONVE,MARTIN JIMENEZ RAMOS,PAN,,0.037762697
22018,2009,PAN,DANIEL DE SANTIAGO LUNA,PRI_PNA,,0.0364005756370101
22018,2012,PAN,EDGAR MONTES BENITEZ,PRI_PNA,,0.0364005756
22018,2015,PNA,LUIS RODOLFO MARTINEZ SANCHEZ,PVEM,,0.0030376671
22018,2018,PAN_PRD_MC,MARIA GUADALUPE ALCANTARA DE SANTIAGO,PT,MARTIN JIMENEZ RAMOS,0.0238932864
22018,2021,PAN,MARIA GUADALUPE ALCANTARA DE SANTIAGO,MORENA,MARTIN JIMENEZ RAMOS,0.0087500841
