CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PAN_NA,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,2,MERIDA,50,MERIDA,412,2,236,168,7,5,12,5,2,116,7,0,0,1,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,569,0,19,588,819
,31,YUCATAN,2,MERIDA,50,MERIDA,413,2,308,209,15,10,11,9,5,161,10,0,0,5,0,0,1,4,0,0,11,0,0,1,0,0,0,0,0,760,0,28,788,1176
,31,YUCATAN,2,MERIDA,50,MERIDA,414,2,423,234,9,4,9,6,5,174,12,0,0,4,0,0,7,10,1,0,6,0,0,0,0,0,0,0,0,904,0,10,914,1134
,31,YUCATAN,2,MERIDA,50,MERIDA,415,2,419,234,13,5,6,12,5,168,9,0,0,9,0,0,4,0,0,0,4,1,0,1,0,0,0,0,0,890,0,13,903,1093
,31,YUCATAN,2,MERIDA,50,MERIDA,416,2,418,198,8,10,6,9,3,169,10,0,0,5,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,841,0,18,859,1098
,31,YUCATAN,2,MERIDA,50,MERIDA,417,2,295,181,7,6,5,5,1,140,5,0,0,5,0,0,1,2,1,3,1,2,1,0,0,0,0,0,0,661,1,8,670,865
,31,YUCATAN,2,MERIDA,50,MERIDA,418,2,222,159,33,4,11,16,6,141,2,0,0,2,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,602,0,29,631,950
,31,YUCATAN,2,MERIDA,50,MERIDA,419,2,259,169,10,4,6,6,3,178,7,0,0,4,0,0,2,3,1,0,6,0,0,1,0,0,0,0,0,659,1,16,676,968
,31,YUCATAN,2,MERIDA,50,MERIDA,420,2,270,183,19,4,6,6,4,168,6,0,0,1,0,0,1,6,1,0,2,2,0,2,0,0,0,0,0,681,0,10,691,1027
,31,YUCATAN,2,MERIDA,50,MERIDA,421,2,211,136,6,10,9,2,3,152,6,0,0,7,0,0,1,3,0,0,3,1,1,2,0,0,0,0,0,553,0,24,577,850
,31,YUCATAN,2,MERIDA,50,MERIDA,422,2,247,180,14,13,13,6,12,143,10,0,0,8,0,0,4,5,2,0,1,0,0,3,0,0,0,0,0,661,0,13,674,939
,31,YUCATAN,2,MERIDA,50,MERIDA,423,2,238,155,17,6,11,7,4,103,6,0,0,8,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,563,0,14,577,784
,31,YUCATAN,2,MERIDA,50,MERIDA,424,1,138,96,5,6,0,5,5,60,4,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,324,0,4,328,477
,31,YUCATAN,2,MERIDA,50,MERIDA,425,1,163,84,7,5,5,5,2,75,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,353,0,3,356,522
,31,YUCATAN,2,MERIDA,50,MERIDA,426,1,170,91,10,3,2,0,0,64,3,0,0,3,0,0,3,2,0,0,2,2,0,2,0,0,0,0,0,357,1,12,370,526
,31,YUCATAN,2,MERIDA,50,MERIDA,427,1,127,31,2,1,1,7,0,58,0,0,0,4,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,238,0,7,245,401
,31,YUCATAN,2,MERIDA,50,MERIDA,428,1,205,112,7,1,8,3,0,60,2,0,0,2,0,0,4,0,0,0,5,1,0,0,0,0,0,0,0,410,1,6,417,589
,31,YUCATAN,2,MERIDA,50,MERIDA,429,2,244,140,8,7,3,8,0,131,2,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,549,0,11,560,773
,31,YUCATAN,2,MERIDA,50,MERIDA,430,1,187,140,10,3,3,11,1,57,5,0,0,1,0,0,2,3,0,0,1,0,1,0,0,0,0,0,0,425,0,14,439,577
,31,YUCATAN,2,MERIDA,50,MERIDA,431,1,184,171,4,3,3,0,4,106,2,0,0,6,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,488,0,8,496,686
,31,YUCATAN,2,MERIDA,50,MERIDA,432,2,270,170,7,3,6,5,3,128,8,0,0,6,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,613,0,15,628,841
,31,YUCATAN,2,MERIDA,50,MERIDA,457,1,144,95,2,2,4,4,1,110,3,0,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,372,2,8,382,511
,31,YUCATAN,2,MERIDA,50,MERIDA,458,1,186,135,9,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,15,459,670
,31,YUCATAN,2,MERIDA,50,MERIDA,459,1,84,52,4,3,0,1,0,55,3,0,0,6,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,213,0,4,217,352
,31,YUCATAN,2,MERIDA,50,MERIDA,460,1,169,33,0,1,1,0,1,49,0,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,261,0,7,268,456
,31,YUCATAN,2,MERIDA,50,MERIDA,461,1,187,94,6,0,2,3,1,83,2,0,0,4,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,388,1,7,396,562
,31,YUCATAN,2,MERIDA,50,MERIDA,462,1,151,91,5,3,2,6,0,59,4,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,327,0,6,333,479
,31,YUCATAN,2,MERIDA,50,MERIDA,463,1,197,95,3,4,2,1,2,76,4,0,0,5,0,0,2,2,1,0,1,1,0,2,0,0,0,0,0,398,0,6,404,552
,31,YUCATAN,2,MERIDA,50,MERIDA,464,1,122,80,5,2,7,1,0,39,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,263,0,5,268,340
,31,YUCATAN,2,MERIDA,50,MERIDA,465,4,317,221,9,5,10,17,5,160,10,0,0,5,0,0,3,3,1,0,2,2,0,1,0,0,0,0,0,771,0,25,796,1060
,31,YUCATAN,2,MERIDA,50,MERIDA,466,2,293,179,20,8,9,4,3,126,2,0,0,6,0,0,1,4,0,0,3,3,0,0,0,0,0,0,0,661,0,29,690,952
,31,YUCATAN,2,MERIDA,50,MERIDA,467,2,261,171,12,2,3,4,2,139,4,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,606,0,15,621,886
,31,YUCATAN,2,MERIDA,50,MERIDA,468,2,363,252,25,6,14,17,6,202,13,0,0,3,0,0,8,3,0,0,6,1,0,0,0,0,0,0,0,919,0,34,953,1307
,31,YUCATAN,2,MERIDA,50,MERIDA,478,2,297,252,18,8,17,11,4,195,13,0,0,1,0,0,7,1,0,0,6,3,0,7,0,0,0,0,0,840,0,26,866,1223
,31,YUCATAN,2,MERIDA,50,MERIDA,479,2,217,216,19,8,4,7,3,127,1,0,0,2,0,0,1,2,0,0,1,5,0,0,0,0,0,0,0,613,0,8,621,885
,31,YUCATAN,2,MERIDA,50,MERIDA,480,2,253,169,13,4,10,9,2,123,10,0,0,6,0,0,7,5,0,0,4,2,0,1,0,0,0,0,0,618,1,17,636,939
,31,YUCATAN,2,MERIDA,50,MERIDA,498,2,260,171,11,5,10,12,4,143,6,0,0,0,0,0,6,2,0,0,13,1,0,0,0,0,0,0,0,644,0,14,658,970
,31,YUCATAN,2,MERIDA,50,MERIDA,499,2,214,179,21,12,13,6,2,131,5,0,0,1,0,0,3,4,0,0,5,2,0,2,0,0,0,0,0,600,0,18,618,921
,31,YUCATAN,2,MERIDA,50,MERIDA,500,3,383,303,41,9,19,21,4,218,113,0,0,7,0,0,4,7,3,2,5,2,1,1,0,0,0,0,0,1143,0,34,1177,1792
,31,YUCATAN,2,MERIDA,50,MERIDA,501,1,190,133,3,4,5,10,9,79,2,0,0,1,0,0,0,6,1,0,1,0,1,0,0,0,0,0,0,445,0,7,452,588
,31,YUCATAN,2,MERIDA,50,MERIDA,521,1,147,115,5,0,2,1,6,95,2,0,0,2,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,381,0,11,392,586
,31,YUCATAN,2,MERIDA,50,MERIDA,522,2,278,199,9,7,8,5,10,112,3,0,0,0,0,0,2,4,1,0,2,0,0,1,0,0,0,0,0,641,0,24,665,892
,31,YUCATAN,2,MERIDA,50,MERIDA,523,2,346,227,10,10,14,12,7,194,6,0,0,5,0,0,4,5,0,0,5,1,0,0,0,0,0,0,0,846,0,18,864,1238
,31,YUCATAN,2,MERIDA,50,MERIDA,524,1,201,116,5,10,4,4,7,121,3,0,0,3,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,479,0,8,487,733
,31,YUCATAN,2,MERIDA,50,MERIDA,540,2,313,219,8,7,9,7,7,122,9,0,0,4,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,715,0,7,722,957
,31,YUCATAN,2,MERIDA,50,MERIDA,582,2,209,164,11,4,8,0,3,137,12,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,558,0,7,565,845
,31,YUCATAN,2,MERIDA,50,MERIDA,583,1,216,148,11,5,1,6,1,98,7,0,0,7,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,506,0,11,517,720
,31,YUCATAN,2,MERIDA,50,MERIDA,584,1,90,67,2,2,1,3,3,53,4,0,0,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,234,0,1,235,353
,31,YUCATAN,2,MERIDA,50,MERIDA,585,1,112,47,6,2,2,2,1,66,4,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,247,0,7,254,419
,31,YUCATAN,2,MERIDA,50,MERIDA,586,1,124,92,9,6,2,7,5,90,6,0,0,5,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,354,0,10,364,571
,31,YUCATAN,2,MERIDA,50,MERIDA,587,1,210,145,6,4,2,4,2,110,6,0,0,10,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,506,0,14,520,736
,31,YUCATAN,2,MERIDA,50,MERIDA,588,3,258,174,17,7,6,7,6,176,8,0,0,5,0,0,2,7,0,0,4,0,0,1,0,0,0,0,0,678,0,24,702,1066
,31,YUCATAN,2,MERIDA,50,MERIDA,589,2,290,209,10,6,11,13,8,174,8,0,0,2,0,0,2,9,1,0,11,2,0,1,0,0,0,0,0,757,0,30,787,1173
,31,YUCATAN,2,MERIDA,50,MERIDA,590,2,302,265,15,12,8,8,7,202,7,0,0,4,0,0,6,7,1,0,7,1,0,2,0,0,0,0,0,854,0,19,873,1190
,31,YUCATAN,2,MERIDA,50,MERIDA,591,1,160,108,5,2,1,7,3,75,4,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,371,0,13,384,521
,31,YUCATAN,2,MERIDA,50,MERIDA,592,1,168,96,6,5,4,5,2,97,7,0,0,2,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,402,0,15,417,580
,31,YUCATAN,2,MERIDA,50,MERIDA,593,1,179,150,9,5,1,0,4,126,3,0,0,3,0,0,4,6,0,0,4,1,0,1,0,0,0,0,0,496,0,7,503,733
,31,YUCATAN,2,MERIDA,50,MERIDA,594,2,416,282,11,11,9,11,14,184,9,0,0,9,0,0,12,2,1,0,7,0,1,0,0,0,0,0,0,979,1,27,1007,1440
,31,YUCATAN,2,MERIDA,50,MERIDA,595,1,136,148,7,1,9,5,2,88,5,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,407,0,8,415,576
,31,YUCATAN,2,MERIDA,50,MERIDA,596,2,309,218,8,12,8,10,5,177,3,0,0,4,0,0,3,4,0,0,4,1,0,1,0,0,0,0,0,767,0,15,782,1099
,31,YUCATAN,2,MERIDA,50,MERIDA,597,2,226,166,9,9,6,7,3,101,3,0,0,3,0,0,3,6,1,0,1,2,1,2,0,0,0,0,0,549,0,19,568,846
,31,YUCATAN,2,MERIDA,50,MERIDA,598,2,278,180,20,5,12,14,3,127,6,0,0,4,0,0,3,9,0,0,3,1,0,0,0,0,0,0,0,665,0,20,685,1082
,31,YUCATAN,2,MERIDA,50,MERIDA,599,2,242,159,25,2,16,10,3,158,2,0,0,6,0,0,1,5,2,0,5,1,0,1,0,0,0,0,0,638,0,25,663,973
,31,YUCATAN,2,MERIDA,50,MERIDA,600,3,545,339,18,12,22,21,4,279,10,0,0,7,0,0,0,3,0,0,6,1,0,1,0,0,0,0,0,1268,1,19,1288,1902
,31,YUCATAN,2,MERIDA,50,MERIDA,601,2,279,197,5,4,10,9,2,127,9,0,0,5,0,0,3,5,0,0,5,1,0,0,0,0,0,0,0,661,0,21,682,945
,31,YUCATAN,2,MERIDA,50,MERIDA,602,2,248,192,4,5,6,9,0,156,6,0,0,2,0,0,3,1,0,0,3,2,0,2,0,0,0,0,0,639,0,14,653,995
,31,YUCATAN,2,MERIDA,50,MERIDA,603,3,425,322,20,13,12,12,5,266,13,0,0,4,0,0,5,7,0,0,3,3,1,2,0,0,0,0,0,1113,0,48,1161,1785
,31,YUCATAN,2,MERIDA,50,MERIDA,604,3,452,322,11,11,14,15,7,212,10,0,0,9,0,0,5,7,1,0,3,2,1,5,0,0,0,0,0,1087,0,38,1125,1599
,31,YUCATAN,2,MERIDA,50,MERIDA,605,2,364,323,8,3,11,11,3,173,4,0,0,1,0,0,4,7,1,2,3,1,0,2,0,0,0,0,0,921,0,17,938,1348
,31,YUCATAN,2,MERIDA,50,MERIDA,606,2,349,263,8,2,13,15,2,207,6,0,0,8,0,0,1,5,0,0,3,3,0,1,0,0,0,0,0,886,0,24,910,1402
,31,YUCATAN,2,MERIDA,50,MERIDA,607,2,321,286,12,10,9,5,2,162,1,0,0,6,0,0,5,7,0,0,2,0,0,0,0,0,0,0,0,828,0,34,862,1254
,31,YUCATAN,2,MERIDA,50,MERIDA,608,4,691,472,25,23,21,18,11,418,25,0,0,12,0,0,4,7,0,0,11,1,0,2,0,0,0,0,0,1741,0,39,1780,2546
,31,YUCATAN,3,MERIDA,50,MERIDA,308,11,2302,1210,74,48,55,60,42,1332,49,0,0,24,0,0,18,11,7,0,31,8,1,4,0,0,0,0,0,5276,1,101,5378,7694
,31,YUCATAN,3,MERIDA,50,MERIDA,309,2,189,232,16,5,8,8,5,145,5,0,0,2,0,0,1,7,0,0,6,1,0,2,0,0,0,0,0,632,0,15,647,1007
,31,YUCATAN,3,MERIDA,50,MERIDA,310,2,313,280,19,9,10,9,5,225,14,0,0,4,0,0,1,3,1,0,6,0,0,0,0,0,0,0,0,899,0,13,912,1226
,31,YUCATAN,3,MERIDA,50,MERIDA,343,2,189,189,15,5,9,5,5,152,9,0,0,2,0,0,3,2,0,1,3,3,0,0,0,0,0,0,0,592,0,16,608,899
,31,YUCATAN,3,MERIDA,50,MERIDA,344,2,282,163,15,6,7,9,12,171,10,0,0,5,0,0,1,2,1,0,5,2,0,0,0,0,0,0,0,691,0,14,705,925
,31,YUCATAN,3,MERIDA,50,MERIDA,345,2,209,163,10,4,10,4,7,71,8,0,0,2,0,0,2,1,1,0,2,1,0,1,0,0,0,0,0,496,1,7,504,752
,31,YUCATAN,3,MERIDA,50,MERIDA,374,2,182,176,8,8,9,6,7,162,5,0,0,1,0,0,1,2,0,0,4,1,1,0,0,0,0,0,0,573,0,21,594,854
,31,YUCATAN,3,MERIDA,50,MERIDA,375,2,245,224,5,10,15,12,7,201,10,0,0,2,0,0,8,5,0,0,7,5,0,5,0,0,0,0,0,761,3,17,781,1200
,31,YUCATAN,3,MERIDA,50,MERIDA,381,2,232,237,5,9,9,5,0,130,5,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,641,0,6,647,843
,31,YUCATAN,3,MERIDA,50,MERIDA,382,14,2601,1730,120,77,92,71,45,1775,81,0,0,32,0,0,23,24,3,0,33,11,2,7,0,0,0,0,0,6727,3,118,6848,10182
,31,YUCATAN,3,MERIDA,50,MERIDA,469,2,233,168,13,6,9,2,2,138,4,0,0,5,0,0,0,3,1,0,5,1,0,3,0,0,0,0,0,593,0,24,617,844
,31,YUCATAN,3,MERIDA,50,MERIDA,470,2,237,222,5,9,10,8,3,99,9,0,0,5,0,0,1,0,1,0,6,1,0,2,0,0,0,0,0,618,0,16,634,903
,31,YUCATAN,3,MERIDA,50,MERIDA,471,5,822,647,23,26,27,27,23,528,20,0,0,10,0,0,7,13,0,0,13,8,0,4,0,0,0,0,0,2198,0,47,2245,3359
,31,YUCATAN,3,MERIDA,50,MERIDA,472,3,437,323,20,14,12,11,12,297,9,0,0,4,0,0,5,6,0,1,10,0,0,0,0,0,0,0,0,1161,1,31,1193,1704
,31,YUCATAN,3,MERIDA,50,MERIDA,473,16,2604,1918,118,86,93,96,44,1931,85,0,0,36,0,0,25,32,7,1,43,6,2,12,0,0,0,0,0,7139,1,146,7286,11377
,31,YUCATAN,3,MERIDA,50,MERIDA,475,3,332,359,14,17,23,11,8,230,11,0,0,10,0,0,4,10,0,0,6,2,0,3,0,0,0,0,0,1040,0,27,1067,1606
,31,YUCATAN,3,MERIDA,50,MERIDA,476,20,3200,2000,151,96,120,129,70,2601,101,0,0,35,0,0,29,38,8,4,66,15,0,21,0,0,0,0,0,8684,3,169,8856,14866
,31,YUCATAN,3,MERIDA,50,MERIDA,477,4,693,532,37,21,26,26,17,473,15,0,0,5,0,0,3,6,0,0,12,2,0,3,0,0,0,0,0,1871,0,40,1911,2955
,31,YUCATAN,3,MERIDA,50,MERIDA,644,6,868,579,22,35,23,16,13,446,20,0,0,12,0,0,3,12,0,1,15,8,3,0,0,0,0,0,0,2076,0,62,2138,3898
,31,YUCATAN,3,MERIDA,50,MERIDA,648,2,336,316,10,7,15,9,3,74,5,0,0,3,0,0,4,4,0,0,1,3,0,0,0,0,0,0,0,790,0,10,800,1213
,31,YUCATAN,3,MERIDA,50,MERIDA,1082,2,172,120,7,9,10,5,4,182,4,0,0,4,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,522,0,10,532,940
,31,YUCATAN,3,MERIDA,50,MERIDA,1083,2,269,229,15,11,13,7,5,233,11,0,0,5,0,0,3,3,0,0,7,1,1,0,0,0,0,0,0,813,1,8,822,1240
,31,YUCATAN,3,MERIDA,50,MERIDA,1084,1,93,125,7,4,5,5,1,85,4,0,0,1,0,0,2,3,1,0,2,1,0,1,0,0,0,0,0,340,0,13,353,572
,31,YUCATAN,3,MERIDA,50,MERIDA,1085,1,148,139,7,6,3,4,3,101,11,0,0,6,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,433,0,8,441,625
,31,YUCATAN,3,MERIDA,50,MERIDA,1086,2,163,150,11,9,11,7,1,150,6,0,0,1,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,520,1,2,523,761
,31,YUCATAN,3,MERIDA,50,MERIDA,1087,1,84,111,4,5,5,3,4,101,3,0,0,3,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,329,0,3,332,493
,31,YUCATAN,3,MERIDA,50,MERIDA,1088,2,284,173,10,6,7,7,5,173,8,0,0,3,0,0,4,4,0,0,4,2,0,2,0,0,0,0,0,692,0,13,705,993
,31,YUCATAN,3,MERIDA,50,MERIDA,1089,1,123,114,11,8,16,8,4,94,11,0,0,1,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,397,0,8,405,637
,31,YUCATAN,3,MERIDA,50,MERIDA,1090,1,178,99,6,7,6,3,4,141,1,0,0,3,0,0,3,1,0,0,6,2,0,0,0,0,0,0,0,460,0,6,466,691
,31,YUCATAN,3,MERIDA,50,MERIDA,1091,2,222,180,5,15,13,7,2,186,12,0,0,6,0,0,0,7,0,1,6,0,1,1,0,0,0,0,0,664,0,25,689,1072
,31,YUCATAN,3,MERIDA,50,MERIDA,1092,1,179,96,16,6,5,4,0,125,5,0,0,2,0,0,2,3,0,3,2,3,0,0,0,0,0,0,0,451,0,3,454,621
,31,YUCATAN,3,MERIDA,50,MERIDA,1093,1,168,121,4,9,10,12,4,134,8,0,0,3,0,0,2,1,0,0,6,2,0,0,0,0,0,0,0,484,0,11,495,749
,31,YUCATAN,3,MERIDA,50,MERIDA,1094,1,141,80,5,6,5,3,3,78,2,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,329,0,9,338,473
,31,YUCATAN,3,MERIDA,50,MERIDA,1095,2,201,154,12,7,9,3,5,168,6,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,571,0,10,581,830
,31,YUCATAN,3,MERIDA,50,MERIDA,1096,1,187,109,11,7,3,5,2,93,8,0,0,2,0,0,1,1,0,0,7,1,1,0,0,0,0,0,0,438,0,16,454,713
,31,YUCATAN,3,MERIDA,50,MERIDA,1097,1,122,90,3,2,6,2,2,70,4,0,0,2,0,0,3,4,0,0,2,2,0,0,0,0,0,0,0,314,0,3,317,547
,31,YUCATAN,3,MERIDA,50,MERIDA,1098,1,160,106,4,5,7,7,0,128,5,0,0,3,0,0,2,2,0,0,4,1,4,1,0,0,0,0,0,439,0,9,448,718
,31,YUCATAN,3,MERIDA,50,MERIDA,1099,1,150,102,16,4,8,7,1,100,3,0,0,3,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,403,0,15,418,592
,31,YUCATAN,3,MERIDA,50,MERIDA,1100,1,116,113,6,10,9,4,0,89,7,0,0,4,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,368,0,12,380,615
,31,YUCATAN,3,MERIDA,50,MERIDA,1101,1,140,115,5,8,17,11,3,138,10,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,452,0,9,461,703
,31,YUCATAN,3,MERIDA,50,MERIDA,1102,1,149,84,1,6,6,5,2,118,4,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,381,1,5,387,622
,31,YUCATAN,3,MERIDA,50,MERIDA,1103,2,157,102,5,5,5,5,3,157,10,0,0,5,0,0,1,2,0,0,9,2,0,1,0,0,0,0,0,469,0,6,475,755
,31,YUCATAN,3,MERIDA,50,MERIDA,1104,2,152,124,4,4,8,8,3,152,7,0,0,1,0,0,5,5,1,0,4,1,0,0,0,0,0,0,0,479,0,15,494,834
,31,YUCATAN,3,MERIDA,50,MERIDA,1105,1,65,56,3,1,3,4,1,56,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,196,0,6,202,294
,31,YUCATAN,3,MERIDA,50,MERIDA,1106,1,140,122,6,3,7,3,4,124,5,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,420,1,5,426,630
,31,YUCATAN,3,MERIDA,50,MERIDA,1107,2,224,213,2,9,12,8,5,153,8,0,0,4,0,0,3,7,0,0,2,0,0,1,0,0,0,0,0,651,0,23,674,1225
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,4,915,314,18,20,17,22,8,573,21,0,0,9,0,0,7,2,2,0,8,3,0,2,0,0,0,0,0,1941,0,19,1960,2492
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,4,703,271,13,16,12,14,10,303,16,0,0,2,0,0,3,1,0,0,6,1,0,0,0,0,0,0,0,1371,1,13,1385,1875
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,3,266,199,16,18,14,10,6,316,9,0,0,0,0,0,2,2,0,0,11,1,1,4,0,0,0,0,0,875,0,20,895,1567
,31,YUCATAN,3,MERIDA,50,MERIDA,1111,2,168,213,43,3,6,3,0,43,9,0,0,3,0,0,3,0,1,0,2,2,0,1,0,0,0,0,0,500,0,29,529,886
,31,YUCATAN,3,MERIDA,50,MERIDA,1112,2,254,193,14,21,10,7,9,192,8,0,0,2,0,0,1,3,2,1,4,1,1,1,0,0,0,0,0,724,0,23,747,1370
,31,YUCATAN,3,MERIDA,50,MERIDA,1113,2,200,134,5,9,8,7,2,197,4,0,0,1,0,0,3,2,0,0,3,1,0,0,0,0,0,0,0,576,0,16,592,975
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,4,617,389,20,20,27,13,13,671,12,0,0,7,0,0,10,1,0,0,15,4,1,2,0,0,0,0,0,1822,2,30,1854,2936
,31,YUCATAN,3,MERIDA,50,MERIDA,1115,2,190,120,12,7,13,11,5,177,6,0,0,2,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,548,0,7,555,933
,31,YUCATAN,3,MERIDA,50,MERIDA,1116,2,172,177,11,8,7,7,1,193,7,0,0,4,0,0,1,5,1,0,6,2,0,0,0,0,0,0,0,602,1,11,614,980
,31,YUCATAN,3,MERIDA,50,MERIDA,1117,2,267,223,17,9,11,14,7,236,9,0,0,2,0,0,2,0,0,0,5,3,1,0,0,0,0,0,0,806,0,14,820,1360
,31,YUCATAN,3,MERIDA,50,MERIDA,1118,2,290,194,11,12,9,12,5,271,9,0,0,4,0,0,9,4,0,0,6,1,0,4,0,0,0,0,0,841,0,16,857,1342
,31,YUCATAN,3,MERIDA,50,MERIDA,1119,2,236,171,20,14,9,8,6,221,5,0,0,5,0,0,0,6,1,1,5,0,0,3,0,0,0,0,0,711,0,10,721,1139
,31,YUCATAN,3,MERIDA,50,MERIDA,1120,2,237,141,14,9,10,5,5,224,7,0,0,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,659,0,2,661,1016
,31,YUCATAN,3,MERIDA,50,MERIDA,1121,2,305,208,7,8,19,8,3,269,16,0,0,1,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,853,0,13,866,1399
,31,YUCATAN,3,MERIDA,50,MERIDA,1122,2,371,176,10,15,14,8,6,310,13,0,0,5,0,0,5,0,0,0,10,1,0,0,0,0,0,0,0,944,0,14,958,1413
,31,YUCATAN,3,MERIDA,50,MERIDA,1123,2,359,204,12,9,15,12,4,305,14,0,0,2,0,0,2,0,0,0,16,2,0,1,0,0,0,0,0,957,0,18,975,1401
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,3,451,187,14,12,14,15,11,360,16,0,0,0,0,0,3,1,0,0,5,2,0,1,0,0,0,0,0,1092,1,14,1107,1574
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,3,458,207,9,12,8,27,10,537,21,0,0,5,0,0,1,1,0,0,23,1,0,2,0,0,0,0,0,1322,1,14,1337,1998
,31,YUCATAN,3,MERIDA,50,MERIDA,1126,2,262,129,11,12,8,9,6,250,3,0,0,4,0,0,2,1,0,3,5,1,2,2,0,0,0,0,0,710,1,16,727,1116
,31,YUCATAN,3,MERIDA,50,MERIDA,1127,2,392,163,15,9,11,14,4,343,3,0,0,2,0,0,1,2,0,0,2,2,0,2,0,0,0,0,0,965,1,11,977,1425
,31,YUCATAN,3,MERIDA,50,MERIDA,1128,2,329,250,10,7,11,12,10,281,12,0,0,1,0,0,0,1,0,0,8,2,0,1,0,0,0,0,0,935,0,14,949,1298
,31,YUCATAN,3,MERIDA,50,MERIDA,1129,2,276,245,4,3,11,7,4,234,9,0,0,5,0,0,3,6,1,0,4,0,1,2,0,0,0,0,0,815,0,15,830,1086
,31,YUCATAN,4,MERIDA,50,MERIDA,254,18,3811,1821,88,70,75,98,41,1734,92,0,0,40,0,0,30,13,5,1,20,4,0,6,0,0,0,0,0,7949,3,111,8063,11281
,31,YUCATAN,4,MERIDA,50,MERIDA,255,2,333,208,9,8,8,9,2,153,7,0,0,2,0,0,1,9,1,0,0,0,0,1,0,0,0,0,0,751,2,20,773,1119
,31,YUCATAN,4,MERIDA,50,MERIDA,256,4,1407,384,16,23,15,23,3,210,9,0,0,12,0,0,6,8,1,0,1,3,0,0,0,0,0,0,0,2121,0,24,2145,2717
