CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PAN_NA,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,3,MERIDA,50,MERIDA,1088,B,1,0,B,154,83,3,4,6,3,0,79,3,0,0,2,0,0,1,0,0,0,3,2,0,2,0,0,0,0,0,345,0,7,352,497,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1088,C,1,0,C01,130,90,7,2,1,4,5,94,5,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,347,0,6,353,496,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1089,B,1,0,B,123,114,11,8,16,8,4,94,11,0,0,1,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,397,0,8,405,637,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1090,B,1,0,B,178,99,6,7,6,3,4,141,1,0,0,3,0,0,3,1,0,0,6,2,0,0,0,0,0,0,0,460,0,6,466,691,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1091,B,1,0,B,122,90,2,6,2,3,0,97,4,0,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,335,0,11,346,536,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1091,C,1,0,C01,100,90,3,9,11,4,2,89,8,0,0,3,0,0,0,3,0,1,4,0,1,1,0,0,0,0,0,329,0,14,343,536,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1092,B,1,0,B,179,96,16,6,5,4,0,125,5,0,0,2,0,0,2,3,0,3,2,3,0,0,0,0,0,0,0,451,0,3,454,621,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1093,B,1,0,B,168,121,4,9,10,12,4,134,8,0,0,3,0,0,2,1,0,0,6,2,0,0,0,0,0,0,0,484,0,11,495,749,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1094,B,1,0,B,141,80,5,6,5,3,3,78,2,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,329,0,9,338,473,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1095,B,1,0,B,121,67,4,3,3,2,4,83,1,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,294,0,5,299,415,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1095,C,1,0,C01,80,87,8,4,6,1,1,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,5,282,415,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1096,B,1,0,B,187,109,11,7,3,5,2,93,8,0,0,2,0,0,1,1,0,0,7,1,1,0,0,0,0,0,0,438,0,16,454,713,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1097,B,1,0,B,122,90,3,2,6,2,2,70,4,0,0,2,0,0,3,4,0,0,2,2,0,0,0,0,0,0,0,314,0,3,317,547,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1098,B,1,0,B,160,106,4,5,7,7,0,128,5,0,0,3,0,0,2,2,0,0,4,1,4,1,0,0,0,0,0,439,0,9,448,718,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1099,B,1,0,B,150,102,16,4,8,7,1,100,3,0,0,3,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,403,0,15,418,592,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1100,B,1,0,B,116,113,6,10,9,4,0,89,7,0,0,4,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,368,0,12,380,615,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1101,B,1,0,B,140,115,5,8,17,11,3,138,10,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,452,0,9,461,703,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1102,B,1,0,B,149,84,1,6,6,5,2,118,4,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,381,1,5,387,622,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1103,B,1,0,B,89,38,2,3,2,4,1,87,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,241,0,2,243,378,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1103,C,1,0,C01,68,64,3,2,3,1,2,70,3,0,0,2,0,0,1,2,0,0,4,2,0,1,0,0,0,0,0,228,0,4,232,377,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1104,B,1,0,B,70,62,3,1,6,4,0,79,5,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,239,0,9,248,417,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1104,C,1,0,C01,82,62,1,3,2,4,3,73,2,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,240,0,6,246,417,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1105,B,1,0,B,65,56,3,1,3,4,1,56,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,196,0,6,202,294,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1106,B,1,0,B,140,122,6,3,7,3,4,124,5,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,420,1,5,426,630,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1107,B,1,0,B,107,114,0,5,9,2,1,62,4,0,0,3,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,313,0,13,326,613,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1107,C,1,0,C01,117,99,2,4,3,6,4,91,4,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,338,0,10,348,612,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,B,1,0,B,236,77,2,7,6,5,2,134,8,0,0,3,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,487,0,5,492,623,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,C,1,0,C01,201,74,8,5,6,7,2,152,5,0,0,1,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,467,0,6,473,623,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,C,2,0,C02,248,80,4,4,2,3,2,150,4,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,504,0,5,509,623,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,C,3,0,C03,230,83,4,4,3,7,2,137,4,0,0,3,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,483,0,3,486,623,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,B,1,0,B,223,76,6,2,4,3,3,78,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,403,1,3,407,553,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,C,1,0,C01,205,78,2,4,1,4,3,110,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,411,552,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,C,2,0,C02,233,67,3,5,4,5,2,83,7,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,416,0,4,420,552,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,E,1,0,E01,42,50,2,5,3,2,2,32,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,141,0,6,147,218,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,B,1,0,B,98,75,6,4,3,1,1,110,3,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,306,0,8,314,523,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,C,1,0,C01,79,59,5,7,5,6,3,105,2,0,0,0,0,0,1,2,0,0,4,1,0,2,0,0,0,0,0,281,0,7,288,522,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,C,2,0,C02,89,65,5,7,6,3,2,101,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,288,0,5,293,522,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1111,B,1,0,B,86,114,3,1,4,1,0,41,2,0,0,1,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,260,0,8,268,443,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1111,C,1,0,C01,82,99,40,2,2,2,0,2,7,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,240,0,21,261,443,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1112,B,1,0,B,140,101,5,9,7,6,6,90,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,13,383,685,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1112,C,1,0,C01,114,92,9,12,3,1,3,102,2,0,0,2,0,0,1,3,2,1,4,1,1,1,0,0,0,0,0,354,0,10,364,685,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1113,B,1,0,B,97,67,4,6,4,5,1,111,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,299,0,10,309,488,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1113,C,1,0,C01,103,67,1,3,4,2,1,86,2,0,0,1,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,277,0,6,283,487,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,B,1,0,B,159,112,3,6,8,1,4,176,1,0,0,2,0,0,3,1,0,0,2,0,0,1,0,0,0,0,0,479,1,7,487,734,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,C,1,0,C01,161,90,4,6,7,6,7,152,4,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,444,1,5,450,734,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,C,2,0,C02,156,95,6,3,7,3,1,169,4,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,449,0,9,458,734,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,C,3,0,C03,141,92,7,5,5,3,1,174,3,0,0,5,0,0,3,0,0,0,7,2,1,1,0,0,0,0,0,450,0,9,459,734,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1115,B,1,0,B,99,48,8,1,9,9,3,85,4,0,0,2,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,273,0,3,276,467,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1115,C,1,0,C01,91,72,4,6,4,2,2,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,4,279,466,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1116,B,1,0,B,83,85,6,3,2,3,0,96,6,0,0,2,0,0,0,3,1,0,3,2,0,0,0,0,0,0,0,295,0,7,302,490,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1116,C,1,0,C01,89,92,5,5,5,4,1,97,1,0,0,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,307,1,4,312,490,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1117,B,1,0,B,142,114,13,4,3,6,4,111,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,404,0,8,412,680,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1117,C,1,0,C01,125,109,4,5,8,8,3,125,6,0,0,2,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,402,0,6,408,680,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1118,B,1,0,B,141,102,2,8,4,8,3,128,6,0,0,1,0,0,3,1,0,0,3,0,0,2,0,0,0,0,0,412,0,7,419,671,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1118,C,1,0,C01,149,92,9,4,5,4,2,143,3,0,0,3,0,0,6,3,0,0,3,1,0,2,0,0,0,0,0,429,0,9,438,671,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1119,B,1,0,B,108,92,9,5,4,3,3,109,0,0,0,2,0,0,0,1,1,1,4,0,0,2,0,0,0,0,0,344,0,6,350,570,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1119,C,1,0,C01,128,79,11,9,5,5,3,112,5,0,0,3,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,367,0,4,371,569,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1120,B,1,0,B,121,73,8,3,3,2,2,116,3,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,336,0,1,337,508,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1120,C,1,0,C01,116,68,6,6,7,3,3,108,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,323,0,1,324,508,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1121,B,1,0,B,143,101,4,3,7,4,1,144,7,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,420,0,11,431,700,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1121,C,1,0,C01,162,107,3,5,12,4,2,125,9,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,433,0,2,435,699,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1122,B,1,0,B,174,84,5,8,6,2,4,166,9,0,0,5,0,0,5,0,0,0,5,1,0,0,0,0,0,0,0,474,0,8,482,707,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1122,C,1,0,C01,197,92,5,7,8,6,2,144,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,470,0,6,476,706,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1123,B,1,0,B,193,101,7,3,9,5,4,150,6,0,0,1,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,491,0,11,502,701,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1123,C,1,0,C01,166,103,5,6,6,7,0,155,8,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,466,0,7,473,700,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,B,1,0,B,154,59,5,5,3,4,2,123,4,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,363,0,4,367,525,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,C,1,0,C01,148,54,4,3,5,8,6,119,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,355,0,5,360,525,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,C,2,0,C02,149,74,5,4,6,3,3,118,6,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,374,1,5,380,524,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,B,1,0,B,148,76,3,4,3,12,3,182,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,445,1,7,453,666,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,C,1,0,C01,151,63,2,5,3,7,2,178,10,0,0,0,0,0,1,1,0,0,11,0,0,1,0,0,0,0,0,435,0,3,438,666,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,C,2,0,C02,159,68,4,3,2,8,5,177,7,0,0,2,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,442,0,4,446,666,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1126,B,1,0,B,125,56,5,9,4,6,2,122,1,0,0,2,0,0,0,1,0,0,5,1,2,2,0,0,0,0,0,343,1,6,350,558,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1126,C,1,0,C01,137,73,6,3,4,3,4,128,2,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,367,0,10,377,558,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1127,B,1,0,B,194,74,5,5,5,11,2,187,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,487,0,5,492,713,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1127,C,1,0,C01,198,89,10,4,6,3,2,156,1,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,478,1,6,485,712,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1128,B,1,0,B,158,76,6,6,5,5,5,144,4,0,0,1,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,416,0,5,421,649,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1128,C,1,0,C01,171,174,4,1,6,7,5,137,8,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,519,0,9,528,649,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1129,B,1,0,B,135,169,2,2,7,3,4,129,6,0,0,2,0,0,1,6,0,0,2,0,0,2,0,0,0,0,0,470,0,5,475,543,Acta casilla,,,
,31,YUCATAN,3,MERIDA,50,MERIDA,1129,C,1,0,C01,141,76,2,1,4,4,0,105,3,0,0,3,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,345,0,10,355,543,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,B,1,0,B,219,143,7,1,5,11,1,124,5,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,521,0,6,527,706,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,1,0,C01,265,110,5,11,9,4,2,105,4,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,520,0,5,525,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,2,0,C02,244,100,5,6,2,4,1,117,4,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,493,0,3,496,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,3,0,C03,261,104,6,4,8,10,5,102,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,514,0,4,518,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,4,0,C04,249,116,2,4,2,5,2,110,9,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,506,0,5,511,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,5,0,C05,248,88,6,5,3,4,2,109,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,471,0,7,478,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,6,0,C06,240,125,8,4,4,7,2,103,9,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,510,0,9,519,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,7,0,C07,211,138,3,2,6,6,6,104,3,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,486,0,10,496,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,8,0,C08,231,105,2,5,6,6,4,104,4,0,0,4,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,477,0,10,487,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,9,0,C09,212,140,9,3,6,5,2,96,4,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,483,0,8,491,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,10,0,C10,223,105,6,4,9,6,1,110,5,0,0,1,0,0,3,1,0,0,3,0,0,1,0,0,0,0,0,478,1,8,487,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,11,0,C11,237,120,6,2,4,8,3,116,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,502,0,13,515,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,12,0,C12,234,99,4,6,2,0,0,100,7,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,463,0,6,469,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,13,0,C13,236,110,5,7,4,2,4,99,5,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,479,0,8,487,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,14,0,C14,254,100,8,4,1,9,2,98,9,0,0,4,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,498,1,2,501,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,C,15,0,C15,234,112,6,1,3,11,4,129,6,0,0,5,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,516,1,6,523,705,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,S,1,0,S01,6,1,0,1,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,18,,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,254,S,2,0,S02,7,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,255,B,1,0,B,165,122,6,2,6,6,1,90,3,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,408,0,5,413,560,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,255,C,1,0,C01,168,86,3,6,2,3,1,63,4,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,343,2,15,360,559,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,256,B,1,0,B,369,89,5,7,6,5,2,47,2,0,0,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,540,0,8,548,680,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,256,C,1,0,C01,352,104,4,4,3,4,0,47,2,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,526,0,5,531,679,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,256,C,2,0,C02,342,90,1,7,5,6,1,54,4,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,517,0,7,524,679,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,256,C,3,0,C03,344,101,6,5,1,8,0,62,1,0,0,4,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,538,0,4,542,679,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,257,B,1,0,B,161,74,6,6,3,4,3,78,6,0,0,1,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,349,0,7,356,469,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,257,C,1,0,C01,152,87,5,4,3,4,3,77,5,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,346,1,8,355,469,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,258,B,1,0,B,148,94,2,4,3,3,3,69,7,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,342,0,11,353,506,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,258,C,1,0,C01,135,110,6,3,3,2,3,73,3,0,0,0,0,0,10,3,1,1,2,0,0,0,0,0,0,0,0,355,0,8,363,505,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,259,B,1,0,B,192,98,7,6,2,6,2,80,3,0,0,4,0,0,2,1,0,0,2,1,0,1,0,0,0,0,0,407,0,5,412,565,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,259,C,1,0,C01,186,90,6,2,3,4,6,71,4,0,0,5,0,0,2,4,0,0,3,0,0,0,0,0,0,0,0,386,0,17,403,564,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,260,B,1,0,B,267,111,7,5,4,5,4,86,7,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,505,0,8,513,717,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,260,C,1,0,C01,299,106,4,5,5,5,1,83,3,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,517,0,10,527,717,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,260,C,2,0,C02,259,114,8,7,5,8,0,91,0,0,0,5,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,503,0,9,512,716,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,B,1,0,B,356,97,4,0,2,3,2,45,3,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,516,0,8,524,685,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,C,1,0,C01,355,78,5,6,4,5,3,51,5,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,519,0,5,524,684,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,C,2,0,C02,320,102,8,3,4,8,2,53,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,509,0,8,517,684,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,268,B,1,0,B,235,97,5,2,10,2,2,67,4,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,428,0,5,433,607,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,268,C,1,0,C01,242,98,5,1,3,4,0,70,3,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,433,0,11,444,607,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,B,1,0,B,180,89,2,3,2,4,1,97,5,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,394,0,10,404,562,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,C,1,0,C01,193,89,8,5,4,3,2,91,5,0,0,2,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,409,0,11,420,562,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,C,2,0,C02,211,79,4,5,2,5,4,98,3,0,0,6,0,0,0,3,0,1,2,2,0,0,0,0,0,0,0,425,0,6,431,562,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,271,B,1,0,B,230,162,6,7,9,6,4,70,6,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,510,0,10,520,736,Acta casilla,,,
,31,YUCATAN,4,MERIDA,50,MERIDA,271,C,1,0,C01,223,162,4,9,11,10,0,97,1,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,523,0,10,533,735,Acta casilla,,,
