CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,20,B,1,0,B,110,37,23,14,21,8,5,54,13,0,4,3,1,2,0,0,0,7,302,0,5,307,462,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,21,B,1,0,B,145,32,23,21,19,9,5,54,13,6,3,0,9,1,0,1,1,10,352,0,6,358,515,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,22,B,1,0,B,162,34,17,19,41,10,8,74,8,3,4,4,0,6,0,0,2,13,405,0,12,417,667,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,23,B,1,0,B,99,14,10,16,20,7,3,41,6,1,4,0,0,0,0,0,0,3,224,0,0,224,337,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,B,1,0,B,52,18,55,17,38,21,14,180,42,5,6,72,2,9,2,1,8,20,562,0,16,578,704,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,2,0,C02,32,32,46,33,17,13,11,155,16,21,22,0,1,0,0,10,0,0,409,0,25,434,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,3,0,C03,47,27,46,14,33,22,10,134,48,4,5,1,1,12,2,1,2,0,409,0,10,419,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,5,0,C05,42,21,52,11,36,25,10,147,41,4,3,4,6,19,0,1,5,29,456,0,13,469,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,1,0,C01,45,5,40,19,44,18,6,172,41,5,4,3,2,16,1,0,0,31,452,0,10,462,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,4,0,C04,46,12,56,19,34,26,15,126,53,3,7,5,3,15,4,1,4,25,454,0,11,465,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,98,B,1,0,B,45,15,50,8,28,10,11,119,46,5,4,2,3,8,1,0,4,13,372,0,7,379,528,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,98,C,1,0,C01,49,29,62,9,30,19,3,10,31,2,1,0,1,3,0,1,2,16,268,0,8,276,528,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,99,B,1,0,B,28,19,85,13,33,25,13,138,47,6,19,3,2,9,1,1,4,21,467,0,18,485,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,99,C,1,0,C01,45,15,56,9,47,22,14,156,42,0,4,2,0,7,0,0,2,24,445,0,10,455,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,99,C,2,0,C02,39,13,57,8,35,35,17,143,38,6,17,2,3,9,0,1,3,0,426,0,0,426,685,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,B,1,0,B,28,18,63,10,42,12,8,137,40,3,10,0,4,17,4,4,10,32,442,0,15,457,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,C,3,0,C03,24,17,46,9,35,16,0,128,46,0,7,0,0,15,3,0,5,23,374,0,29,403,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,C,1,0,C01,17,13,65,12,28,20,8,126,20,7,9,1,2,10,1,0,3,35,377,0,18,395,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,C,2,0,C02,13,15,48,10,41,20,6,133,43,7,9,1,0,9,7,1,4,18,385,0,12,397,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,101,B,1,0,B,52,22,31,9,30,22,12,148,27,3,4,4,2,13,1,1,9,20,410,0,15,425,577,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,101,C,1,0,C01,40,19,35,8,22,27,10,150,35,3,5,1,1,8,1,1,4,20,390,0,10,400,577,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,B,1,0,B,51,23,42,17,26,20,11,134,37,9,5,2,2,18,1,1,3,25,427,0,16,443,747,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,C,2,0,C02,48,18,38,15,38,13,9,173,35,4,4,1,1,12,3,1,4,0,417,0,0,417,747,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,C,4,0,C04,52,14,34,17,33,17,12,123,45,2,5,2,3,14,1,1,8,26,409,0,19,428,746,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,C,3,0,C03,43,13,51,18,27,14,7,148,38,4,3,0,3,12,2,1,4,21,409,0,18,427,746,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,C,1,0,C01,62,19,38,15,41,24,9,161,27,6,5,2,4,9,0,0,0,0,422,0,22,444,747,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,181,B,1,0,B,27,20,58,13,27,18,4,127,20,9,5,2,2,8,1,2,4,18,365,0,19,384,661,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,181,C,3,0,C03,21,16,46,14,26,13,5,96,25,12,3,2,5,15,1,1,1,21,323,1,21,345,661,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,181,C,1,0,C01,34,16,40,17,38,15,13,127,21,6,4,1,1,9,2,4,2,34,384,0,15,399,661,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,181,C,2,0,C02,20,11,55,9,29,12,8,136,27,8,1,1,1,13,1,1,4,16,353,0,16,369,661,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,569,B,1,0,B,62,25,100,19,41,28,17,103,56,9,33,4,8,13,3,3,5,28,557,0,14,571,693,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,569,C,2,0,C02,103,29,81,21,46,27,14,111,40,6,21,3,7,11,2,3,4,13,542,0,13,555,692,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,569,C,1,0,C01,85,26,140,20,45,29,14,109,42,7,26,1,8,8,0,2,3,12,577,1,10,588,692,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,570,B,1,0,B,58,21,52,15,25,18,9,77,50,3,14,4,3,7,0,1,2,17,376,0,9,385,447,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,570,C,1,0,C01,65,24,44,7,31,15,14,80,27,7,10,2,2,4,2,0,2,11,347,0,17,364,447,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,571,B,1,0,B,70,7,73,13,25,49,16,58,35,11,49,4,9,3,1,2,3,13,441,0,10,451,554,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,571,C,1,0,C01,64,14,84,19,24,50,9,51,28,9,50,6,9,5,0,0,3,12,437,0,17,454,554,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,572,B,1,0,B,33,5,34,63,41,9,12,83,39,6,41,0,2,5,1,1,0,179,554,0,16,570,648,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,572,C,1,0,C01,19,9,54,74,48,5,12,66,36,9,55,0,1,4,1,0,1,173,567,0,15,582,648,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,573,B,1,0,B,16,8,57,44,50,15,9,79,27,10,14,0,3,9,0,0,4,19,364,0,24,388,493,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,573,C,1,0,C01,24,11,62,47,54,11,2,67,34,1,33,0,3,9,2,3,0,27,390,0,16,406,493,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,574,B,1,0,B,32,8,38,37,53,26,16,55,28,21,16,3,7,9,1,1,0,10,361,0,16,377,426,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,574,C,1,0,C01,36,13,58,23,51,21,14,51,43,20,17,1,6,5,2,0,3,4,368,0,19,387,425,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,575,B,1,0,B,20,32,42,74,52,11,13,83,49,7,12,1,0,12,0,0,2,27,437,0,18,455,564,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,575,C,2,0,C02,27,30,41,81,38,10,11,80,44,6,19,3,3,8,2,1,5,40,449,0,21,470,563,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,575,C,1,0,C01,21,26,54,89,43,3,6,54,43,10,16,0,2,9,0,2,6,47,431,0,7,438,564,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,576,B,1,0,B,37,25,56,123,72,10,10,70,49,9,33,1,5,11,0,3,3,24,541,0,35,576,724,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,576,C,1,0,C01,46,44,56,108,59,16,6,73,45,7,24,3,4,5,2,0,0,34,532,0,31,563,724,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,577,B,1,0,B,42,56,68,41,69,28,60,111,44,9,23,0,4,7,2,1,2,27,594,0,16,610,739,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,578,B,1,0,B,40,12,68,57,31,27,30,86,31,12,17,4,5,9,0,4,2,12,447,0,15,462,640,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,578,C,2,0,C02,44,9,51,30,43,51,30,94,25,10,18,3,6,11,4,2,8,12,451,0,23,474,640,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,16,OCUITUCO,578,C,1,0,C01,46,14,77,40,51,22,25,110,29,13,20,8,8,7,2,1,3,0,476,0,0,476,640,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,695,B,1,0,B,60,15,61,13,93,17,20,124,33,3,8,1,1,8,1,1,5,25,489,0,19,508,617,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,695,C,1,0,C01,72,11,33,16,75,9,14,110,36,7,14,0,1,4,1,1,0,20,424,0,26,450,617,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,695,C,2,0,C02,60,8,74,10,100,12,9,120,34,9,7,0,1,5,1,2,0,18,470,2,13,485,617,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,695,C,3,0,C03,60,26,52,7,87,14,9,111,48,11,7,1,3,6,2,0,0,21,465,0,14,479,616,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,696,B,1,0,B,54,15,76,12,84,17,16,135,35,8,14,1,0,6,5,1,4,25,508,0,23,531,684,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,696,C,1,0,C01,39,15,92,15,107,12,13,137,37,10,0,0,1,0,2,3,0,35,518,0,17,535,684,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,696,C,2,0,C02,46,12,86,12,93,15,16,114,33,15,12,1,3,13,2,0,3,31,507,0,18,525,684,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,697,B,1,0,B,55,19,69,14,96,22,26,151,31,6,10,0,0,0,22,0,0,20,541,0,0,541,709,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,697,C,2,0,C02,55,19,69,14,96,23,26,151,31,6,10,0,0,10,5,7,0,20,542,0,18,560,708,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,697,C,1,0,C01,57,28,63,14,84,14,39,130,35,7,18,1,1,11,2,1,3,16,524,0,21,545,709,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,697,C,3,0,C03,38,31,56,25,96,18,23,149,37,10,10,0,2,16,2,0,4,17,534,0,22,556,708,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,697,C,4,0,C04,58,28,78,13,96,16,25,135,37,4,9,3,5,16,3,1,4,16,547,0,19,566,708,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,698,B,1,0,B,49,19,125,15,36,12,12,67,84,11,4,2,2,4,0,6,1,11,460,0,23,483,605,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,698,C,1,0,C01,28,29,161,11,37,18,12,50,94,6,10,0,1,3,0,0,5,6,471,0,23,494,604,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,699,B,1,0,B,31,38,63,11,83,21,38,103,33,10,1,2,2,6,0,2,1,8,453,0,13,466,628,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,699,C,1,0,C01,49,39,50,27,66,15,42,87,21,7,3,0,2,12,3,2,2,8,435,0,15,450,627,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,700,B,1,0,B,50,25,61,32,81,26,56,5,29,5,4,0,4,11,0,1,1,0,391,0,0,391,692,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,700,C,1,0,C01,34,49,71,34,75,17,53,94,18,2,7,1,1,12,4,1,1,16,490,0,22,512,692,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,701,B,1,0,B,29,32,49,17,76,17,35,96,40,9,4,1,0,8,0,1,0,9,423,0,25,448,608,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,701,C,1,0,C01,29,29,57,23,68,10,31,103,24,1,3,1,0,9,1,2,2,24,417,0,25,442,607,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,702,B,1,0,B,32,48,45,24,62,19,27,115,18,1,2,0,0,5,1,1,1,12,413,0,18,431,665,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,22,TETELA DEL VOLCAN,702,C,1,0,C01,37,38,47,34,93,15,20,107,40,3,1,4,2,12,0,1,3,8,465,0,14,479,665,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,850,B,1,0,B,102,8,71,25,54,13,13,117,34,16,4,1,2,18,2,1,2,10,493,0,12,505,707,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,850,C,2,0,C02,94,16,79,25,58,14,10,121,40,13,5,2,3,8,1,1,3,15,508,0,23,531,707,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,850,C,3,0,C03,109,7,78,17,66,11,16,111,40,18,5,2,2,15,3,0,3,7,510,0,20,530,707,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,850,C,1,0,C01,96,8,98,22,62,13,3,125,35,19,5,5,5,12,2,2,4,3,519,0,11,530,707,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,851,B,1,0,B,59,19,48,11,65,7,4,146,35,9,4,1,2,7,0,1,1,15,434,0,17,451,575,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,851,C,1,0,C01,79,10,42,13,66,13,7,135,41,6,1,3,1,13,0,3,0,9,442,0,12,454,574,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,851,C,2,0,C02,105,7,55,18,66,9,11,102,32,6,6,2,2,8,2,2,1,14,448,0,9,457,574,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,851,S,1,0,S01,24,8,25,5,17,5,3,35,13,0,0,0,2,6,0,1,0,7,151,0,4,155,0,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,852,B,1,0,B,80,19,57,23,85,20,11,94,47,7,5,1,1,8,1,3,6,0,468,0,11,479,741,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,852,C,4,0,C04,107,13,56,29,68,16,8,124,31,7,5,3,2,5,0,0,4,9,487,0,29,516,740,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,852,C,1,0,C01,108,27,51,22,71,11,19,126,42,3,3,3,3,11,2,2,1,20,525,0,8,533,740,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,852,C,2,0,C02,105,15,59,27,55,15,10,129,26,18,3,3,7,10,1,0,4,13,500,0,18,518,740,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,852,C,3,0,C03,113,16,66,17,52,13,8,118,28,12,5,4,1,0,3,15,5,12,488,0,19,507,740,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,853,B,1,0,B,92,15,56,28,60,7,4,74,16,13,6,4,1,6,2,4,3,13,404,0,29,433,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,853,C,1,0,C01,88,17,63,35,52,14,7,72,25,21,10,4,3,9,2,5,4,13,444,0,36,480,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,853,C,2,0,C02,89,24,34,29,57,15,4,73,31,9,8,3,3,12,2,0,1,1,395,0,30,425,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,854,B,1,0,B,62,8,56,14,50,9,7,71,27,11,4,5,2,10,1,2,2,8,349,0,21,370,507,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,854,C,2,0,C02,64,9,47,16,39,18,3,91,38,8,4,4,1,13,1,2,3,16,377,0,14,391,507,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,854,C,1,0,C01,61,5,41,18,57,14,5,72,37,12,1,3,0,9,2,1,3,10,351,0,11,362,507,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,855,B,1,0,B,87,24,45,23,87,18,9,162,46,13,2,2,1,8,3,2,4,19,555,0,4,559,730,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,855,C,2,0,C02,106,15,54,19,69,10,6,123,54,13,2,6,0,8,2,3,2,16,508,0,18,526,730,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,855,C,1,0,C01,105,12,144,19,65,10,10,167,38,6,7,2,1,11,2,0,3,11,613,0,8,621,730,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,856,B,1,0,B,47,7,117,16,61,7,0,86,30,17,5,1,9,11,3,1,1,14,433,0,21,454,583,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,856,C,1,0,C01,55,12,114,24,64,8,0,84,21,13,5,2,11,8,2,0,1,11,435,0,9,444,583,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,856,C,2,0,C02,48,12,105,18,79,4,4,91,23,18,3,3,2,6,5,0,3,3,427,0,11,438,582,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,857,B,1,0,B,115,14,87,26,71,7,4,64,40,14,5,3,9,8,4,2,10,13,496,0,36,532,746,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,857,C,1,0,C01,107,11,120,29,80,7,2,57,28,19,5,5,8,7,0,8,3,17,513,1,19,533,745,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,858,B,1,0,B,73,17,83,17,50,7,4,93,28,17,7,1,12,8,2,1,6,29,455,0,20,475,673,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,858,C,1,0,C01,76,10,78,17,47,14,11,81,36,24,11,2,10,3,0,2,5,31,458,0,27,485,672,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,858,C,2,0,C02,78,22,68,28,53,12,6,84,35,21,5,4,10,7,4,2,1,26,466,0,20,486,672,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,859,B,1,0,B,61,12,87,10,72,13,4,75,31,15,3,5,14,8,4,1,3,22,440,0,12,452,707,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,859,C,3,0,C03,43,13,73,12,50,11,5,99,30,8,6,5,7,9,0,1,6,26,404,0,23,427,706,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,859,C,1,0,C01,56,14,100,24,49,11,9,79,47,7,2,3,5,12,0,4,6,17,445,0,19,464,707,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,859,C,2,0,C02,77,21,61,17,50,18,10,76,43,16,3,0,6,10,3,0,5,19,435,0,33,468,706,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,860,B,1,0,B,60,13,31,13,36,10,10,88,17,8,3,4,1,15,1,4,3,0,317,0,14,331,557,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,860,C,2,0,C02,67,5,30,15,36,15,13,90,28,3,6,1,4,5,1,2,2,16,339,0,16,355,556,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,860,C,1,0,C01,59,9,29,9,32,10,7,84,16,4,2,4,1,16,5,2,4,8,301,3,13,317,557,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,861,B,1,0,B,49,7,33,7,43,5,7,67,22,6,2,2,2,4,2,1,2,10,271,0,14,285,527,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,861,C,2,0,C02,43,16,35,12,30,10,9,85,22,10,2,1,3,7,3,1,9,16,314,0,12,326,526,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,861,C,1,0,C01,58,9,42,9,36,7,8,72,28,6,2,2,5,2,2,1,5,14,308,0,12,320,527,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,862,B,1,0,B,47,16,52,19,36,12,9,96,35,9,4,0,3,15,1,2,2,14,372,0,12,384,627,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,862,C,2,0,C02,78,15,45,12,53,9,8,107,21,3,5,2,4,7,2,0,5,7,383,0,10,393,627,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,862,C,1,0,C01,43,19,45,10,47,9,6,120,27,6,3,2,2,7,2,1,1,14,364,0,15,379,627,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,863,B,1,0,B,48,16,52,11,38,7,10,88,20,8,1,1,2,9,1,1,5,15,333,0,13,346,593,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,863,C,1,0,C01,71,15,50,8,38,9,5,85,13,6,8,0,0,8,0,0,4,7,327,0,13,340,593,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,863,C,2,0,C02,50,9,33,15,33,11,4,88,37,5,6,1,2,11,0,2,0,16,323,0,18,341,592,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,863,C,3,0,C03,46,14,40,12,29,12,13,94,29,10,3,5,3,10,2,2,8,13,345,0,16,361,592,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,864,B,1,0,B,49,13,39,15,30,7,7,103,22,8,5,2,4,13,1,1,4,19,342,0,15,357,622,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,864,C,3,0,C03,47,4,37,10,35,11,1,88,11,11,5,1,1,4,2,0,3,9,280,0,10,290,621,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,864,C,1,0,C01,41,8,37,15,38,7,9,101,27,9,3,1,1,8,2,1,2,10,320,0,9,329,621,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,864,C,2,0,C02,45,17,29,10,37,10,5,101,25,6,2,2,0,12,1,4,5,16,327,0,28,355,621,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,865,B,1,0,B,38,9,16,8,35,7,4,75,31,3,6,3,1,11,3,0,6,8,264,0,13,277,474,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,865,C,1,0,C01,36,21,20,5,38,9,6,105,17,2,2,2,0,9,3,1,2,8,286,0,8,294,473,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,866,B,1,0,B,22,2,21,14,38,4,1,96,32,7,3,1,2,12,2,2,1,11,271,0,18,289,395,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,866,C,1,0,C01,34,9,25,9,41,8,6,81,25,5,3,0,0,6,2,0,9,8,271,0,15,286,394,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,867,B,1,0,B,55,23,81,30,84,18,4,65,17,9,2,1,2,12,1,18,2,9,433,0,17,450,587,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,867,C,1,0,C01,51,25,74,27,63,14,4,70,34,12,0,2,8,13,2,1,5,15,420,0,18,438,586,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,30,YECAPIXTLA,868,B,1,0,B,45,9,55,20,50,9,13,38,20,14,1,3,4,8,2,1,2,10,304,0,25,329,465,Grupo de recuento,,,
