uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
1001,1989,PRI,ARMANDO ROMERO ROSALES,PAN,,0.37255101
1001,1992,PRI,FERNANDO GOMEZ ESPARZA,PAN,,0.4757813388
1001,1995,PAN,ALFREDO MARTIN REYES VELASQUEZ,PRI,,0.2069574593
1001,1998,PAN,LUIS ARMANDO REYNOSO FEMAT,PRI,,0.1712379114
1001,2001,PAN,RICARDO MAGDALENO RODRIGUEZ,PRI,,0.1585882648
1001,2004,PAN,MARTIN OROZCO SANDOVAL,PRI_PVEM_PT,,0.0187999687
1001,2007,PRI,FRANCISCO GABRIEL ARELLANO ESPINOSA,PAN_PNA,ARTURO GONZALEZ ESTRADA,0.0285115867
1001,2010,PRI_PVEM_PNA,LORENA MARTINEZ RODRIGUEZ,PAN,FERNANDO HERRERA AVILA,0.2144096732
1001,2013,PAN,JUAN ANTONIO MARTIN DEL CAMPO,PRI,FRANCISCO CHAVEZ RANGEL,0.053608144
1001,2016,PAN,MARIA TERESA JIMENEZ ESQUIVEL,PRI_PT_PNA,JOSE DE JESUS RIOS ALBA,0.0871602329
1001,2019,PAN,MARIA TERESA JIMENEZ ESQUIVEL,MORENA,FRANCISCO ARTURO FEDERICO AVILA ANAYA,0.2779177561
1002,1989,PRI,ALFREDO MACIAS RANGEL,PFCRN,,0.9305672143
1002,1992,PRI,REYES CARLIN RANGEL,PRD,,0.6613523914
1002,1995,PRI,JESUS MARIA VILLALOBOS LECHUGA,PAN,,0.3139346912
1002,1998,PAN,DANIEL BRIANO HERNANDEZ,PRI,,0.0250366987
1002,2001,PRI,RAUL REYES MACIAS,PAN,,0.0413237023
1002,2004,PAN,SALVADOR DAVILA MONTOYA,PRD_CONVE,,0.2040802213
1002,2007,PRI,JOSE LUIS REYES MEDINA,PAN_PNA,,0.0965894127
1002,2010,PRI_PVEM_PNA,BAUDELIO ESPARZA REYES,PAN,,0.0431612715
1002,2013,PNA,JOSE MANUEL GONZALEZ MOTA,PRI,JOSE LUIS (PELE) REYES,0.1103410451
1002,2016,PRI_PT_PNA,LORENZO MARTIN CARRILLO LARA,PAN,ARTURO CANDELAS RINCON,0.2248211869
1002,2019,MORENA,JUAN LUIS JASSO HERNANDEZ,PAN,ANGELINA FRAUSTO EUVADE,0.1255389414
1003,1989,PRI,SALVADOR MARTINEZ SERNA,PAN,,0.3433338952
1003,1992,PRI,JOSE MARIA MARTINEZ VILLALOBOS,PAN,,0.0895455362
1003,1995,PAN,ROQUE RODRIGUEZ LOPEZ,PRI,,0.1284599529
1003,1998,PAN,FRANCISCO JAVIER FLORES SERNA,PRI,,0.0729250855
1003,2001,PRI,JOSE DE JESUS ORTIZ MACIAS,PAN,,0.1312148588
