id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN,PRI,PRD,PT,PVEM,Convergencia,PANAL,PRI-PANAL,NoRegistrados,Nulos,TOTAL
27,18/10/2009,11,Regidores,27,1,23,1,B,Basica,0,BALANCAN,,1,BALANCAN,879,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,146,109,17,1,6,0,7,0,0,7,293
27,18/10/2009,11,Regidores,27,1,25,1,B,Basica,0,BALANCAN,,1,BALANCAN,689,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,150,169,43,2,20,0,4,0,0,21,409
27,18/10/2009,11,Regidores,27,1,28,1,C,Contigua,0,BALANCAN,,1,BALANCAN,777,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,139,18,0,3,0,4,1,0,7,254
27,18/10/2009,11,Regidores,27,1,29,1,B,Basica,0,BALANCAN,,1,BALANCAN,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,240,96,38,4,2,1,0,0,0,10,391
27,18/10/2009,11,Regidores,27,1,30,1,C,Contigua,0,BALANCAN,,1,BALANCAN,1008,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,139,129,24,11,29,0,0,1,0,14,347
27,18/10/2009,11,Regidores,27,1,32,1,B,Basica,0,BALANCAN,,1,BALANCAN,255,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,115,62,4,0,2,1,0,0,0,7,191
27,18/10/2009,11,Regidores,27,1,35,1,B,Basica,0,BALANCAN,,1,BALANCAN,1201,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,121,172,124,1,2,7,3,0,0,7,437
27,18/10/2009,11,Regidores,27,1,40,1,B,Basica,0,BALANCAN,,1,BALANCAN,768,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,134,127,8,3,14,0,3,0,0,6,295
27,18/10/2009,11,Regidores,27,1,45,1,B,Basica,0,BALANCAN,,1,BALANCAN,1032,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,146,91,17,4,5,3,0,0,0,8,274
27,18/10/2009,11,Regidores,27,1,3,1,C,Contigua,0,BALANCAN,,1,BALANCAN,1176,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,158,135,27,6,29,2,11,1,0,6,375
27,18/10/2009,11,Regidores,27,1,10,1,B,Basica,0,BALANCAN,,1,BALANCAN,182,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,51,49,8,13,1,0,1,0,0,4,127
27,18/10/2009,11,Regidores,27,1,12,1,B,Basica,0,BALANCAN,,1,BALANCAN,602,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,251,132,17,3,6,0,1,0,0,12,422
27,18/10/2009,11,Regidores,27,1,20,1,B,Basica,0,BALANCAN,,1,BALANCAN,624,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,218,169,6,5,9,0,0,0,0,12,419
27,18/10/2009,11,Regidores,27,2,89,1,B,Basica,0,CARDENAS,,2,CARDENAS,1895,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,135,102,5,5,27,1,0,0,0,276
27,18/10/2009,11,Regidores,27,2,89,1,C,Contigua,0,CARDENAS,,2,CARDENAS,1895,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,127,95,6,1,18,0,0,1,10,260
27,18/10/2009,11,Regidores,27,2,138,1,C,Contigua,0,CARDENAS,,2,CARDENAS,1441,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,204,146,2,3,20,0,1,0,9,390
27,18/10/2009,11,Regidores,27,2,50,1,C,Contigua,0,CARDENAS,,2,CARDENAS,1501,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,85,77,9,3,13,3,0,0,6,199
27,18/10/2009,11,Regidores,27,2,51,1,C,Contigua,0,CARDENAS,,2,CARDENAS,1431,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,155,98,8,3,16,2,0,0,0,286
27,18/10/2009,11,Regidores,27,2,54,1,B,Basica,0,CARDENAS,,2,CARDENAS,1274,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,146,99,4,8,11,3,3,0,14,293
27,18/10/2009,11,Regidores,27,2,55,1,B,Basica,0,CARDENAS,,2,CARDENAS,2573,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,142,66,14,5,16,5,0,0,7,264
27,18/10/2009,11,Regidores,27,2,59,1,B,Basica,0,CARDENAS,,2,CARDENAS,1018,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,140,72,11,1,17,3,0,0,1,250
27,18/10/2009,11,Regidores,27,2,63,1,B,Basica,0,CARDENAS,,2,CARDENAS,2156,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,144,127,7,4,14,16,1,0,7,327
27,18/10/2009,11,Regidores,27,2,65,1,B,Basica,0,CARDENAS,,2,CARDENAS,1080,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,148,61,23,0,11,2,2,0,9,259
27,18/10/2009,11,Regidores,27,2,73,1,B,Basica,0,CARDENAS,,2,CARDENAS,992,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,109,55,3,2,17,3,0,1,6,202
27,18/10/2009,11,Regidores,27,2,83,1,B,Basica,0,CARDENAS,,2,CARDENAS,1311,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,197,132,9,1,10,13,5,1,8,379
27,18/10/2009,11,Regidores,27,2,165,1,C,Contigua,0,CARDENAS,,2,CARDENAS,1878,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,144,100,4,2,5,3,0,0,4,269
27,18/10/2009,11,Regidores,27,2,166,1,B,Basica,0,CARDENAS,,2,CARDENAS,1462,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,189,112,16,2,16,0,0,0,15,352
27,18/10/2009,11,Regidores,27,3,170,1,C,Contigua,0,CENTLA,,3,CENTLA,1036,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,122,49,1,4,1,4,2,1,6,269
27,18/10/2009,11,Regidores,27,3,177,2,C,Contigua,0,CENTLA,,3,CENTLA,1719,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,96,126,55,3,3,2,12,1,1,10,309
27,18/10/2009,11,Regidores,27,3,178,1,C,Contigua,0,CENTLA,,3,CENTLA,852,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,83,59,2,2,0,5,1,0,3,219
27,18/10/2009,11,Regidores,27,3,179,1,C,Contigua,0,CENTLA,,3,CENTLA,1636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,86,119,85,1,5,1,3,1,0,9,310
27,18/10/2009,11,Regidores,27,3,181,1,B,Basica,0,CENTLA,,3,CENTLA,1425,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,120,149,96,3,7,1,7,2,0,16,401
27,18/10/2009,11,Regidores,27,3,191,1,B,Basica,0,CENTLA,,3,CENTLA,424,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,151,86,3,9,0,2,0,0,9,298
27,18/10/2009,11,Regidores,27,3,199,1,B,Basica,0,CENTLA,,3,CENTLA,631,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,226,160,63,0,13,0,8,0,0,8,478
27,18/10/2009,11,Regidores,27,3,202,1,C,Contigua,0,CENTLA,,3,CENTLA,1551,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,75,106,0,16,0,5,5,0,13,298
27,18/10/2009,11,Regidores,27,3,204,1,B,Basica,0,CENTLA,,3,CENTLA,1978,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,192,154,85,2,10,0,8,0,0,3,454
27,18/10/2009,11,Regidores,27,3,214,1,C,Contigua,0,CENTLA,,3,CENTLA,1338,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,127,184,3,24,1,7,0,0,10,417
27,18/10/2009,11,Regidores,27,3,226,1,B,Basica,0,CENTLA,,3,CENTLA,292,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,54,66,1,5,0,1,1,0,8,212
27,18/10/2009,11,Regidores,27,3,231,1,B,Basica,0,CENTLA,,3,CENTLA,373,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,125,45,81,1,1,0,0,1,0,12,266
27,18/10/2009,11,Regidores,27,4,249,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,5002,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,120,112,1,2,0,3,0,0,9,260
27,18/10/2009,11,Regidores,27,4,261,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1386,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,171,131,0,2,1,6,0,0,20,344
27,18/10/2009,11,Regidores,27,4,238,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1965,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,131,110,1,4,1,1,0,0,7,257
27,18/10/2009,11,Regidores,27,4,246,1,C,Contigua,0,CENTRO NORTE,,4,CENTRO,1263,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,149,114,2,1,0,9,1,0,11,290
27,18/10/2009,11,Regidores,27,4,278,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,955,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,17,125,92,0,3,1,1,0,0,3,242
27,18/10/2009,11,Regidores,27,4,282,1,C,Contigua,0,CENTRO NORTE,,4,CENTRO,1304,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,129,113,2,7,1,4,0,0,6,267
27,18/10/2009,11,Regidores,27,4,283,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1340,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,141,115,0,6,1,4,0,0,9,279
27,18/10/2009,11,Regidores,27,4,283,1,C,Contigua,0,CENTRO NORTE,,4,CENTRO,1340,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,128,125,2,4,1,5,0,0,0,268
27,18/10/2009,11,Regidores,27,4,286,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1120,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,103,113,0,2,1,2,1,1,7,237
27,18/10/2009,11,Regidores,27,4,289,1,C,Contigua,0,CENTRO NORTE,,4,CENTRO,848,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,93,97,0,3,1,0,1,0,9,208
27,18/10/2009,11,Regidores,27,4,295,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,792,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,84,62,2,2,2,2,0,0,4,162
27,18/10/2009,11,Regidores,27,4,297,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,929,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,105,65,1,1,0,5,0,0,4,184
27,18/10/2009,11,Regidores,27,4,298,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,352,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,96,68,1,4,0,2,0,0,6,181
27,18/10/2009,11,Regidores,27,4,300,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1017,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,97,108,0,8,0,1,1,1,6,226
27,18/10/2009,11,Regidores,27,4,305,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1141,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,111,160,1,0,1,0,0,0,9,289
27,18/10/2009,11,Regidores,27,4,324,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1124,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,128,110,4,5,0,1,0,0,4,259
27,18/10/2009,11,Regidores,27,4,330,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1027,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,118,99,0,2,0,2,0,0,6,228
27,18/10/2009,11,Regidores,27,4,338,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,928,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,132,96,0,4,1,5,0,0,7,249
27,18/10/2009,11,Regidores,27,4,348,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1022,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,120,90,1,3,3,0,0,0,5,223
27,18/10/2009,11,Regidores,27,4,353,1,C,Contigua,0,CENTRO NORTE,,4,CENTRO,1094,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,144,82,1,3,0,11,1,0,10,257
27,18/10/2009,11,Regidores,27,4,367,1,B,Basica,0,CENTRO NORTE,,4,CENTRO,1117,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,152,75,0,5,3,5,2,0,4,248
27,18/10/2009,11,Regidores,27,5,360,2,C,Contigua,0,CENTRO SUR,,4,CENTRO,1902,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,151,107,2,3,12,6,0,0,12,296
27,18/10/2009,11,Regidores,27,5,361,2,C,Contigua,0,CENTRO SUR,,4,CENTRO,2052,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,142,141,0,4,6,1,1,0,5,304
27,18/10/2009,11,Regidores,27,5,377,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1052,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,12,113,74,1,4,4,0,0,0,5,213
27,18/10/2009,11,Regidores,27,5,379,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1231,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,119,94,0,9,2,2,0,0,5,241
27,18/10/2009,11,Regidores,27,5,391,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1481,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,163,107,0,7,2,3,0,0,8,300
27,18/10/2009,11,Regidores,27,5,383,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,2335,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,105,132,1,5,10,0,0,0,8,262
27,18/10/2009,11,Regidores,27,5,383,2,C,Contigua,0,CENTRO SUR,,4,CENTRO,2335,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,94,125,1,3,3,0,0,0,11,245
27,18/10/2009,11,Regidores,27,5,384,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1713,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,116,115,2,4,5,1,1,0,5,251
27,18/10/2009,11,Regidores,27,5,292,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1059,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,104,87,0,3,1,3,0,2,5,212
27,18/10/2009,11,Regidores,27,5,414,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1306,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,109,119,2,2,1,5,1,1,14,259
27,18/10/2009,11,Regidores,27,5,415,1,B,Basica,0,CENTRO SUR,,4,CENTRO,3660,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,168,85,3,0,9,3,0,0,7,288
27,18/10/2009,11,Regidores,27,5,416,1,B,Basica,0,CENTRO SUR,,4,CENTRO,4522,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,11,142,71,0,3,0,2,0,0,3,232
27,18/10/2009,11,Regidores,27,5,416,2,C,Contigua,0,CENTRO SUR,,4,CENTRO,4522,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,12,131,112,0,3,4,5,1,0,4,272
27,18/10/2009,11,Regidores,27,5,416,5,C,Contigua,0,CENTRO SUR,,4,CENTRO,4522,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,11,150,82,0,3,3,2,0,0,6,257
27,18/10/2009,11,Regidores,27,5,417,1,B,Basica,0,CENTRO SUR,,4,CENTRO,989,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,11,132,84,1,6,1,3,0,0,3,241
27,18/10/2009,11,Regidores,27,5,471,1,B,Basica,0,CENTRO SUR,,4,CENTRO,890,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,73,65,0,8,6,0,0,0,7,163
27,18/10/2009,11,Regidores,27,5,483,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1603,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,111,66,1,6,2,7,1,1,5,205
27,18/10/2009,11,Regidores,27,5,486,5,C,Contigua,0,CENTRO SUR,,4,CENTRO,4001,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,140,135,0,3,4,2,0,0,6,300
27,18/10/2009,11,Regidores,27,5,496,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,994,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,126,96,0,3,11,1,1,0,11,252
27,18/10/2009,11,Regidores,27,5,498,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1963,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,170,101,0,4,2,4,0,0,11,296
27,18/10/2009,11,Regidores,27,5,498,2,C,Contigua,0,CENTRO SUR,,4,CENTRO,1963,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,146,140,1,5,5,1,0,0,13,321
27,18/10/2009,11,Regidores,27,5,501,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1893,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,130,105,1,2,1,1,0,0,6,252
27,18/10/2009,11,Regidores,27,5,503,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,3123,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,144,71,1,0,4,3,1,0,12,239
27,18/10/2009,11,Regidores,27,5,503,2,C,Contigua,0,CENTRO SUR,,4,CENTRO,3123,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,131,72,2,1,3,1,0,0,10,224
27,18/10/2009,11,Regidores,27,5,508,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,150,109,3,4,5,0,0,0,9,300
27,18/10/2009,11,Regidores,27,5,509,1,B,Basica,0,CENTRO SUR,,4,CENTRO,427,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,150,57,4,3,5,1,0,0,0,223
27,18/10/2009,11,Regidores,27,6,568,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,163,191,1,1,0,1,2,0,3,363
27,18/10/2009,11,Regidores,27,6,571,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1441,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,294,206,2,2,0,2,0,0,13,524
27,18/10/2009,11,Regidores,27,6,519,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,833,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,145,139,1,6,1,3,0,0,3,300
27,18/10/2009,11,Regidores,27,6,532,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,810,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,133,150,0,1,0,4,1,0,2,293
27,18/10/2009,11,Regidores,27,6,532,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,810,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,150,138,0,0,0,8,2,1,3,304
27,18/10/2009,11,Regidores,27,6,533,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1162,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,204,152,1,1,0,15,3,0,5,383
27,18/10/2009,11,Regidores,27,6,539,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,733,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,12,346,184,1,3,1,3,3,0,15,568
27,18/10/2009,11,Regidores,27,6,541,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,813,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,183,125,0,1,2,3,0,0,7,322
27,18/10/2009,11,Regidores,27,6,545,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1371,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,184,131,1,1,1,1,0,0,9,330
27,18/10/2009,11,Regidores,27,6,551,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1298,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,252,214,0,0,0,2,0,0,4,475
27,18/10/2009,11,Regidores,27,6,553,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1157,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,210,181,0,0,0,3,0,0,8,407
27,18/10/2009,11,Regidores,27,6,555,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,3507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,219,201,1,1,2,4,0,1,13,444
27,18/10/2009,11,Regidores,27,6,555,1,E,Extraordinaria,1,COMALCALCO,,5,COMALCALCO,3507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,178,171,2,1,1,4,1,0,11,370
27,18/10/2009,11,Regidores,27,6,558,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1373,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,201,174,2,2,0,1,0,0,7,390
27,18/10/2009,11,Regidores,27,6,559,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1357,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,180,294,1,1,2,4,0,0,7,490
27,18/10/2009,11,Regidores,27,6,560,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1617,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,197,161,0,2,2,1,1,0,0,365
27,18/10/2009,11,Regidores,27,6,560,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1617,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,191,167,2,0,1,10,3,0,7,384
27,18/10/2009,11,Regidores,27,6,561,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1114,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,151,192,1,0,0,6,0,0,2,355
27,18/10/2009,11,Regidores,27,6,574,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1750,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,180,151,0,2,0,12,1,0,9,358
27,18/10/2009,11,Regidores,27,6,578,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1285,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,165,135,1,1,0,2,2,0,11,321
27,18/10/2009,11,Regidores,27,6,578,1,E,Extraordinaria,0,COMALCALCO,,5,COMALCALCO,1285,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,151,116,1,0,0,2,0,0,8,278
27,18/10/2009,11,Regidores,27,6,579,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,870,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,167,119,2,1,0,1,2,0,4,305
27,18/10/2009,11,Regidores,27,6,580,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,766,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,140,140,2,0,0,2,1,0,2,290
27,18/10/2009,11,Regidores,27,6,581,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1444,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,276,223,0,0,1,2,1,0,11,519
27,18/10/2009,11,Regidores,27,6,587,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1965,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,266,190,0,2,0,10,2,1,8,480
27,18/10/2009,11,Regidores,27,6,587,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1965,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,285,179,1,3,0,8,2,0,16,497
27,18/10/2009,11,Regidores,27,6,590,3,C,Contigua,0,COMALCALCO,,5,COMALCALCO,2267,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,153,218,0,1,0,3,1,0,0,377
27,18/10/2009,11,Regidores,27,6,592,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1888,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,234,232,0,5,0,0,0,0,23,500
27,18/10/2009,11,Regidores,27,6,593,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1260,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,289,157,0,0,10,6,0,1,11,478
27,18/10/2009,11,Regidores,27,6,606,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,236,164,0,0,2,4,0,0,20,429
27,18/10/2009,11,Regidores,27,7,610,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1530,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,125,172,0,4,1,4,0,0,12,328
27,18/10/2009,11,Regidores,27,7,611,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1770,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,110,213,4,3,5,5,1,0,23,369
